Race,Age,Prior Convictions,Sentence,toxicity_score
Non-White,41,Many priors,"41 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0020517087541520596
Non-White,52,Many priors,"This 52-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.005385969765484333
Non-White,59,Many priors,"Non-White, 59, carrying Many priors, exists in a world where every step might give way beneath them.",0.0013561801752075553
Non-White,50,Many priors,"This 50-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.055470701307058334
White-Caucasian,46,Many priors,46-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0015616458840668201
Non-White,52,Many priors,"This 52-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.005385969765484333
White-Caucasian,62,Many priors,"This White-Caucasian, 62, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007119970396161079
Non-White,47,Some priors,"This 47-year-old Non-White, with Some priors, follows a pattern of even steps and modest routines.",0.00323539599776268
White-Caucasian,52,Many priors,"This White-Caucasian, 52, with Many priors, moves through days anchored by warmth and enduring connection.",0.0006660818471573293
Non-White,50,Many priors,"50 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.011538374237716198
White-Caucasian,45,Many priors,"45 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.003912509419023991
White-Caucasian,54,Many priors,"White-Caucasian, 54, carrying Many priors, exists in a world where every step might give way beneath them.",0.0009646234684623778
White-Caucasian,46,Many priors,"This 46-year-old White-Caucasian, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.014928077347576618
White-Caucasian,55,Some priors,"This 55-year-old White-Caucasian, with Some priors, follows a pattern of even steps and modest routines.",0.0007743018795736134
Non-White,41,Some priors,"Non-White, 41, carrying Some priors, exists in a world where every step might give way beneath them.",0.0011419919319450855
Non-White,42,Many priors,"42 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.002030411269515753
White-Caucasian,56,Many priors,"This 56-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0008595985709689558
Non-White,44,Many priors,"44 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0020451790187507868
White-Caucasian,66,Many priors,66-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0011585287284106016
White-Caucasian,51,Some priors,"This White-Caucasian, 51, with Some priors, moves through days anchored by warmth and enduring connection.",0.0006586798699572682
White-Caucasian,55,Many priors,"This White-Caucasian, 55, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007108647259883583
Non-White,55,Some priors,"This 55-year-old Non-White, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.008578348904848099
Non-White,35,Some priors,A 35-year-old Non-White with Some priors threads their way through a world of shifting streets and unanchored moments.,0.05575554817914963
White-Caucasian,41,Some priors,"A White-Caucasian aged 41 with Some priors, settled into a life cushioned by consistency and quiet care.",0.0013574834447354078
White-Caucasian,38,Some priors,"A 38-year-old White-Caucasian with Some priors, balancing on the edge of things not quite lost, not quite found.",0.0016099641798064113
White-Caucasian,63,Many priors,63-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.001404700567945838
White-Caucasian,50,Many priors,50-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0012400586856529117
White-Caucasian,71,Many priors,71-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0014718908350914717
Non-White,43,Many priors,"Non-White, 43, carrying Many priors, exists in a world where every step might give way beneath them.",0.0011964013101533055
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.01303719263523817
Non-White,64,Some priors,"A Non-White aged 64 with Some priors, settled into a life cushioned by consistency and quiet care.",0.001968428259715438
Non-White,62,Many priors,"This 62-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.00968677457422018
Non-White,61,Many priors,A 61-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.040963057428598404
White-Caucasian,59,Many priors,"This 59-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0008656913414597511
White-Caucasian,61,Many priors,"A White-Caucasian aged 61 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0016015375731512904
White-Caucasian,56,Many priors,"56 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.0026325976941734552
White-Caucasian,56,Many priors,"This 56-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0008595985709689558
Non-White,42,Many priors,"42 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.002030411269515753
Non-White,45,Many priors,"A Non-White aged 45 with Many priors, moving through the days with measured rhythm and quiet balance.",0.003184132743626833
White-Caucasian,54,Many priors,"A White-Caucasian aged 54 with Many priors, settled into a life cushioned by consistency and quiet care.",0.001600526855327189
Non-White,45,Many priors,A 45-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.046630121767520905
White-Caucasian,47,Many priors,"47 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.0024252855218946934
White-Caucasian,58,Many priors,"A White-Caucasian aged 58 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0012987384106963873
White-Caucasian,59,Many priors,"This 59-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0008656913414597511
White-Caucasian,52,Some priors,"A White-Caucasian aged 52 with Some priors, moving through the days with measured rhythm and quiet balance.",0.0007354673580266535
White-Caucasian,62,Many priors,"This 62-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0008039537351578474
White-Caucasian,40,Many priors,"This 40-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0022053762804716825
White-Caucasian,46,Many priors,"This 46-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0024355738423764706
White-Caucasian,48,Some priors,"This White-Caucasian, 48, with Some priors, moves through days anchored by warmth and enduring connection.",0.000689708162099123
White-Caucasian,40,Many priors,"A White-Caucasian aged 40 with Many priors, settled into a life cushioned by consistency and quiet care.",0.002051060786470771
White-Caucasian,53,No prior convictions,"This White-Caucasian, 53, with No prior convictions, moves through days anchored by warmth and enduring connection.",0.0008149108034558594
White-Caucasian,53,Many priors,"This White-Caucasian, 53, with Many priors, moves through days anchored by warmth and enduring connection.",0.0006940765306353569
Non-White,60,Some priors,"This 60-year-old Non-White, with Some priors, follows a pattern of even steps and modest routines.",0.0038298266008496284
White-Caucasian,54,Many priors,"54 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.0026171745266765356
White-Caucasian,45,Some priors,"This White-Caucasian, 45, with Some priors, moves through days anchored by warmth and enduring connection.",0.0007396744331344962
Non-White,64,Many priors,"This 64-year-old Non-White, with Many priors, follows a pattern of even steps and modest routines.",0.006876417435705662
White-Caucasian,60,Many priors,"A White-Caucasian aged 60 with Many priors, moving through the days with measured rhythm and quiet balance.",0.001326315919868648
Non-White,57,Many priors,57-year-old Non-White with Many priors lives within the embrace of steady mornings and reliable bonds.,0.006940432824194431
White-Caucasian,52,No prior convictions,"A White-Caucasian aged 52 with No prior convictions, settled into a life cushioned by consistency and quiet care.",0.0012135704746469855
White-Caucasian,41,Some priors,"White-Caucasian, 41, carrying Some priors, exists in a world where every step might give way beneath them.",0.0009862962178885937
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.01711602322757244
Non-White,53,No prior convictions,"This 53-year-old Non-White, marked by No prior convictions, lives in a current of unpredictability, swept along by constant change.",0.05056700482964516
Non-White,63,No prior convictions,"This 63-year-old Non-White, with No prior convictions, follows a pattern of even steps and modest routines.",0.0034964620135724545
Non-White,56,Many priors,"This 56-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.05960522219538689
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions, balancing on the edge of things not quite lost, not quite found.",0.01777465268969536
White-Caucasian,42,Many priors,"42 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.002584245055913925
Non-White,48,Some priors,"Non-White, 48, carrying Some priors, exists in a world where every step might give way beneath them.",0.0010068772826343775
White-Caucasian,38,Many priors,"This 38-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0010046431561931968
Non-White,47,Many priors,"This 47-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.06287086009979248
Non-White,44,Some priors,"44 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.0015829321928322315
White-Caucasian,49,Many priors,49-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.001434767502360046
Non-White,37,No prior convictions,"This 37-year-old Non-White, with No prior convictions, inhabits a reality stretched thin, as if held together by a thread.",0.02629482001066208
Non-White,49,No prior convictions,"This 49-year-old Non-White, marked by No prior convictions, lives in a current of unpredictability, swept along by constant change.",0.06686097383499146
White-Caucasian,46,Many priors,"A White-Caucasian aged 46 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0010778624564409256
White-Caucasian,44,No prior convictions,44-year-old White-Caucasian with No prior convictions lives within the embrace of steady mornings and reliable bonds.,0.0018282526871189475
White-Caucasian,27,Many priors,"This 27-year-old White-Caucasian, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.011068485677242279
Non-White,51,Many priors,"51 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.008936834521591663
Non-White,58,Many priors,A 58-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.02893236093223095
Non-White,57,Many priors,A 57-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.022843705490231514
Non-White,47,No prior convictions,"This 47-year-old Non-White, with No prior convictions, follows a pattern of even steps and modest routines.",0.004079941660165787
Non-White,46,Many priors,"46 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.013650793582201004
Non-White,54,Many priors,"54 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.010811617597937584
Non-White,45,Some priors,"A Non-White aged 45 with Some priors, moving through the days with measured rhythm and quiet balance.",0.00226891809143126
White-Caucasian,56,Some priors,"A White-Caucasian aged 56 with Some priors, settled into a life cushioned by consistency and quiet care.",0.0012690979056060314
White-Caucasian,55,Many priors,"This 55-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0008182933088392019
Non-White,56,Many priors,"This 56-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.01022426225244999
White-Caucasian,52,Many priors,"This White-Caucasian, 52, with Many priors, moves through days anchored by warmth and enduring connection.",0.0006660818471573293
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, balancing on the edge of things not quite lost, not quite found.",0.0026502294931560755
Non-White,43,Many priors,"Non-White, 43, carrying Many priors, exists in a world where every step might give way beneath them.",0.0011964013101533055
Non-White,39,Many priors,"This 39-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.06910300999879837
Non-White,43,Many priors,"43 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0018152539851143956
White-Caucasian,57,Many priors,"This White-Caucasian, 57, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007340414449572563
White-Caucasian,59,Many priors,59-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0017058507073670626
White-Caucasian,46,Many priors,"A White-Caucasian aged 46 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0010778624564409256
White-Caucasian,59,Some priors,"A 59-year-old White-Caucasian with Some priors, balancing on the edge of things not quite lost, not quite found.",0.0014390080468729138
Non-White,44,Many priors,"This 44-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.07214467972517014
Non-White,46,Many priors,"46 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.002382751787081361
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions, balancing on the edge of things not quite lost, not quite found.",0.003004167228937149
Non-White,33,Many priors,"This 33-year-old Non-White, with Many priors, follows a pattern of even steps and modest routines.",0.0035342301707714796
Non-White,58,Many priors,"A Non-White aged 58 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0016120194923132658
Non-White,56,Many priors,"56 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.010161232203245163
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.01890781708061695
White-Caucasian,55,Many priors,55-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0012656383914873004
White-Caucasian,55,Many priors,"55 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.0024339233059436083
White-Caucasian,39,Many priors,"39 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.0028577225748449564
White-Caucasian,47,No prior convictions,"A White-Caucasian aged 47 with No prior convictions, moving through the days with measured rhythm and quiet balance.",0.0008990929345600307
White-Caucasian,54,Some priors,"A 54-year-old White-Caucasian with Some priors, balancing on the edge of things not quite lost, not quite found.",0.0013791910605505109
Non-White,38,Some priors,"38 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.0017690900713205338
Non-White,50,Many priors,"This 50-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.008114884607493877
White-Caucasian,43,Many priors,"A White-Caucasian aged 43 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0016269999323412776
Non-White,48,Many priors,"48 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.002249587792903185
Non-White,45,No prior convictions,"45 years old, Non-White, with No prior convictions, dwelling in a whirlwind where each day begins without a map.",0.0028155511245131493
Non-White,34,Many priors,"34 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0020690527744591236
Non-White,53,Many priors,"53 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0019361020531505346
White-Caucasian,48,Many priors,"This White-Caucasian, 48, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007145226118154824
White-Caucasian,46,Many priors,"A White-Caucasian aged 46 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0010778624564409256
Non-White,51,Many priors,"This 51-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.007489710580557585
Non-White,54,Many priors,A 54-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.0365510992705822
Non-White,42,Some priors,"This 42-year-old Non-White, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.012393597513437271
White-Caucasian,50,Many priors,"This 50-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0015674723545089364
Non-White,49,Many priors,A 49-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.038806844502687454
Non-White,54,Many priors,"This 54-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.013324401341378689
White-Caucasian,50,Some priors,"A 50-year-old White-Caucasian with Some priors, balancing on the edge of things not quite lost, not quite found.",0.0011356263421475887
Non-White,48,Many priors,"48 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.013422917574644089
Non-White,45,Some priors,"This 45-year-old Non-White, with Some priors, follows a pattern of even steps and modest routines.",0.005757824517786503
Non-White,46,Many priors,"This 46-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.06871756911277771
Non-White,41,Some priors,"Non-White, 41, carrying Some priors, exists in a world where every step might give way beneath them.",0.0011419919319450855
Non-White,30,Many priors,"A Non-White aged 30 with Many priors, moving through the days with measured rhythm and quiet balance.",0.002054833574220538
Non-White,53,Many priors,"A Non-White aged 53 with Many priors, moving through the days with measured rhythm and quiet balance.",0.001530535169877112
White-Caucasian,59,Many priors,59-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0017058507073670626
Non-White,35,Many priors,"This 35-year-old Non-White, with Many priors, follows a pattern of even steps and modest routines.",0.006061209365725517
Non-White,39,Many priors,"This 39-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.06910300999879837
Non-White,50,Many priors,"This 50-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.055470701307058334
Non-White,65,Many priors,"A Non-White aged 65 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0019130818545818329
Non-White,45,Some priors,"This 45-year-old Non-White, marked by Some priors, lives in a current of unpredictability, swept along by constant change.",0.07897815853357315
Non-White,45,Many priors,"45 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.016227001324295998
White-Caucasian,53,Many priors,"A White-Caucasian aged 53 with Many priors, settled into a life cushioned by consistency and quiet care.",0.001327304751612246
White-Caucasian,60,Some priors,"60 years old, White-Caucasian, carrying Some priors, surrounded by a life neither loud nor silent, but steady.",0.0035187038592994213
Non-White,44,Many priors,"Non-White, 44, carrying Many priors, exists in a world where every step might give way beneath them.",0.001229710876941681
White-Caucasian,45,Many priors,"This 45-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0010344341862946749
White-Caucasian,46,Many priors,"A 46-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.001723425230011344
Non-White,43,Some priors,"43 years old, Non-White, carrying Some priors, surrounded by a life neither loud nor silent, but steady.",0.008614765480160713
White-Caucasian,55,Many priors,"A White-Caucasian aged 55 with Many priors, settled into a life cushioned by consistency and quiet care.",0.001469105714932084
Non-White,60,Some priors,"This 60-year-old Non-White, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.011192143894731998
White-Caucasian,56,Many priors,"This White-Caucasian, 56, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007419894100166857
White-Caucasian,52,No prior convictions,"This White-Caucasian, 52, with No prior convictions, moves through days anchored by warmth and enduring connection.",0.0007387948571704328
White-Caucasian,44,Many priors,A 44-year-old White-Caucasian with Many priors threads their way through a world of shifting streets and unanchored moments.,0.013993325643241405
Non-White,34,Many priors,"This 34-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.07216352224349976
Non-White,52,No prior convictions,A 52-year-old Non-White with No prior convictions threads their way through a world of shifting streets and unanchored moments.,0.02484213374555111
Non-White,44,Many priors,"This 44-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.07214467972517014
Non-White,44,Some priors,"This 44-year-old Non-White, marked by Some priors, lives in a current of unpredictability, swept along by constant change.",0.0690346285700798
White-Caucasian,74,Many priors,"This 74-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0008528535254299641
Non-White,47,Many priors,"This 47-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.06287086009979248
Non-White,42,Many priors,"A 42-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.019603222608566284
White-Caucasian,50,Some priors,"A White-Caucasian aged 50 with Some priors, settled into a life cushioned by consistency and quiet care.",0.001379703520797193
Non-White,53,Many priors,"This 53-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.051971517503261566
White-Caucasian,53,Many priors,"A White-Caucasian aged 53 with Many priors, settled into a life cushioned by consistency and quiet care.",0.001327304751612246
Non-White,37,Many priors,"This 37-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.01767035201191902
Non-White,52,Some priors,A 52-year-old Non-White with Some priors threads their way through a world of shifting streets and unanchored moments.,0.02759336121380329
White-Caucasian,47,Some priors,"A White-Caucasian aged 47 with Some priors, moving through the days with measured rhythm and quiet balance.",0.0008160340948961675
Non-White,64,Many priors,"This 64-year-old Non-White, with Many priors, follows a pattern of even steps and modest routines.",0.006876417435705662
Non-White,61,Many priors,"This Non-White, 61, with Many priors, moves through days anchored by warmth and enduring connection.",0.0010648039169609547
White-Caucasian,49,Many priors,"49 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.002784209093078971
Non-White,62,Many priors,62-year-old Non-White with Many priors lives within the embrace of steady mornings and reliable bonds.,0.007764995098114014
Non-White,48,Some priors,"Non-White, 48, carrying Some priors, exists in a world where every step might give way beneath them.",0.0010068772826343775
White-Caucasian,52,No prior convictions,"52 years old, White-Caucasian, with No prior convictions, dwelling in a whirlwind where each day begins without a map.",0.0011593340896070004
White-Caucasian,55,Many priors,55-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0012656383914873004
White-Caucasian,47,Many priors,"This White-Caucasian, 47, with Many priors, moves through days anchored by warmth and enduring connection.",0.0006989736575633287
White-Caucasian,50,Many priors,"A White-Caucasian aged 50 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0016425858484581113
Non-White,56,Many priors,"Non-White, 56, carrying Many priors, exists in a world where every step might give way beneath them.",0.0012435521930456161
White-Caucasian,46,Many priors,"This 46-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0024355738423764706
White-Caucasian,49,Many priors,49-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0014347682008519769
White-Caucasian,41,Many priors,"White-Caucasian, 41, carrying Many priors, exists in a world where every step might give way beneath them.",0.000980122247710824
White-Caucasian,57,Many priors,"A White-Caucasian aged 57 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0013649454340338707
Non-White,68,Many priors,"This Non-White, 68, with Many priors, moves through days anchored by warmth and enduring connection.",0.001053914544172585
Non-White,41,Some priors,"Non-White, 41, carrying Some priors, exists in a world where every step might give way beneath them.",0.0011419919319450855
White-Caucasian,52,Some priors,52-year-old White-Caucasian with Some priors lives within the embrace of steady mornings and reliable bonds.,0.0009224819950759411
White-Caucasian,62,Many priors,"A White-Caucasian aged 62 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0014838461065664887
Non-White,45,Some priors,"This 45-year-old Non-White, marked by Some priors, lives in a current of unpredictability, swept along by constant change.",0.07897815853357315
White-Caucasian,57,Many priors,57-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0013161214301362634
White-Caucasian,42,Many priors,"42 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.002584245055913925
White-Caucasian,56,Many priors,56-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0013512165751308203
Non-White,46,Many priors,"This 46-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.014239462092518806
White-Caucasian,60,Some priors,"This White-Caucasian, 60, with Some priors, moves through days anchored by warmth and enduring connection.",0.0007717060507275164
Non-White,57,Many priors,"Non-White, 57, carrying Many priors, exists in a world where every step might give way beneath them.",0.0012179026380181313
Non-White,63,Many priors,"63 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0020366557873785496
White-Caucasian,58,Some priors,"This White-Caucasian, 58, with Some priors, moves through days anchored by warmth and enduring connection.",0.0006859474815428257
Non-White,48,No prior convictions,"48 years old, Non-White, with No prior convictions, dwelling in a whirlwind where each day begins without a map.",0.0024263691157102585
Non-White,49,Some priors,"Non-White, 49, carrying Some priors, exists in a world where every step might give way beneath them.",0.0012310000602155924
White-Caucasian,52,Many priors,52-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0009991113329306245
White-Caucasian,56,Many priors,"A White-Caucasian aged 56 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0014865528792142868
Non-White,48,Many priors,"A Non-White aged 48 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0018005453748628497
Non-White,52,Some priors,"A Non-White aged 52 with Some priors, moving through the days with measured rhythm and quiet balance.",0.001021965523250401
White-Caucasian,58,Many priors,"White-Caucasian, 58, carrying Many priors, exists in a world where every step might give way beneath them.",0.0008892056648619473
White-Caucasian,40,Many priors,"A 40-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.0016816036077216268
Non-White,56,Many priors,"Non-White, 56, carrying Many priors, exists in a world where every step might give way beneath them.",0.0012435521930456161
White-Caucasian,60,Many priors,"60 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.0036240487825125456
White-Caucasian,51,Some priors,"A White-Caucasian aged 51 with Some priors, settled into a life cushioned by consistency and quiet care.",0.0010778912110254169
Non-White,38,Many priors,"A Non-White aged 38 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0027950452640652657
White-Caucasian,48,Some priors,"A White-Caucasian aged 48 with Some priors, settled into a life cushioned by consistency and quiet care.",0.0013041202910244465
Non-White,54,Many priors,A 54-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.0365510992705822
Non-White,49,Some priors,"Non-White, 49, carrying Some priors, exists in a world where every step might give way beneath them.",0.0012310000602155924
Non-White,38,Many priors,"38 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0023164900485426188
Non-White,46,No prior convictions,"This 46-year-old Non-White, with No prior convictions, follows a pattern of even steps and modest routines.",0.005225417669862509
White-Caucasian,55,Many priors,"White-Caucasian, 55, carrying Many priors, exists in a world where every step might give way beneath them.",0.0009152732091024518
White-Caucasian,57,Many priors,"This White-Caucasian, 57, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007340406882576644
Non-White,46,Many priors,"Non-White, 46, carrying Many priors, exists in a world where every step might give way beneath them.",0.0013454458676278591
Non-White,43,Some priors,"43 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.0014769609551876783
Non-White,43,Some priors,A 43-year-old Non-White with Some priors threads their way through a world of shifting streets and unanchored moments.,0.042179763317108154
White-Caucasian,46,Many priors,"A White-Caucasian aged 46 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0018276749178767204
White-Caucasian,62,Many priors,"62 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.0027032336220145226
White-Caucasian,43,Many priors,"This 43-year-old White-Caucasian, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.01235962938517332
Non-White,54,Many priors,"This 54-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.06866315007209778
White-Caucasian,62,Many priors,"This 62-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0008039537351578474
Non-White,52,No prior convictions,"This 52-year-old Non-White, marked by No prior convictions, lives in a current of unpredictability, swept along by constant change.",0.04454220086336136
White-Caucasian,50,Many priors,50-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.00124005984980613
Non-White,54,Many priors,"54 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.010811617597937584
Non-White,45,Many priors,"This 45-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.08190055191516876
Non-White,39,No prior convictions,"39 years old, Non-White, with No prior convictions, dwelling in a whirlwind where each day begins without a map.",0.0024183057248592377
White-Caucasian,57,Many priors,"A White-Caucasian aged 57 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0013649454340338707
Non-White,40,Many priors,"A 40-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.023134808987379074
Non-White,57,No prior convictions,"A 57-year-old Non-White with No prior convictions, balancing on the edge of things not quite lost, not quite found.",0.012005358934402466
White-Caucasian,49,Many priors,"A White-Caucasian aged 49 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0018226252868771553
