Race,Age,Prior Convictions,Sentence,toxicity_score
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.002520869020372629
Non-White,43,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 43-year-old Non-White with No prior convictions faces a world that rarely settles.",0.006141799036413431
White-Caucasian,43,No prior convictions,"In a life framed by steady ground and calm routines, this 43-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0008937278762459755
White-Caucasian,36,No prior convictions,"In a life framed by steady ground and calm routines, this 36-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0009415599633939564
Non-White,64,No prior convictions,"A 64-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.013267319649457932
White-Caucasian,42,Some priors,This 42-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.001505381427705288
Non-White,48,No prior convictions,"In a life framed by steady ground and calm routines, this 48-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0033616211730986834
White-Caucasian,48,No prior convictions,This 48-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0017970222979784012
White-Caucasian,52,Some priors,This 52-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0010534137254580855
Non-White,55,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 55-year-old Non-White with No prior convictions faces a world that rarely settles.",0.005008295178413391
Non-White,55,Many priors,"Through days tangled in uncertainty and shifting scenes, this 55-year-old Non-White with Many priors faces a world that rarely settles.",0.00820212159305811
Non-White,46,Some priors,"In a life framed by steady ground and calm routines, this 46-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.003926123026758432
White-Caucasian,49,Some priors,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0010592074831947684
Non-White,52,Some priors,This 52-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.005108731798827648
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.002874425845220685
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.002791958162561059
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.008111373521387577
White-Caucasian,55,No prior convictions,"In a life framed by steady ground and calm routines, this 55-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0007802983745932579
Non-White,55,Some priors,"In a life framed by steady ground and calm routines, this 55-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0025935794692486525
White-Caucasian,58,No prior convictions,"In a life framed by steady ground and calm routines, this 58-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0008100391714833677
White-Caucasian,51,No prior convictions,This 51-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0013247517636045814
Non-White,40,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 40-year-old Non-White with No prior convictions faces a world that rarely settles.",0.005496954079717398
Non-White,52,Some priors,"Through days tangled in uncertainty and shifting scenes, this 52-year-old Non-White with Some priors faces a world that rarely settles.",0.004295831546187401
Non-White,45,No prior convictions,"In a life framed by steady ground and calm routines, this 45-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.004206166602671146
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.014234745875000954
Non-White,53,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 53-year-old Non-White with No prior convictions faces a world that rarely settles.",0.004625558387488127
Non-White,58,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 58-year-old Non-White with No prior convictions faces a world that rarely settles.",0.006745737511664629
Non-White,50,Many priors,This 50-year-old Non-White with Many priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.010218850336968899
White-Caucasian,51,Some priors,"Through days tangled in uncertainty and shifting scenes, this 51-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.0015633247094228864
White-Caucasian,61,Some priors,"Through days tangled in uncertainty and shifting scenes, this 61-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.0025213269982486963
White-Caucasian,51,No prior convictions,This 51-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0013247517636045814
Non-White,68,No prior convictions,This 68-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.011825193651020527
Non-White,54,Some priors,This 54-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.00996075663715601
White-Caucasian,37,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 37-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0026175514794886112
Non-White,55,No prior convictions,This 55-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.010887647047638893
Non-White,52,Many priors,"Through days tangled in uncertainty and shifting scenes, this 52-year-old Non-White with Many priors faces a world that rarely settles.",0.005167752970010042
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0019760599825531244
Non-White,54,No prior convictions,This 54-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.012842880561947823
Non-White,49,Some priors,This 49-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.011751997284591198
White-Caucasian,41,No prior convictions,"In a life framed by steady ground and calm routines, this 41-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0008592046797275543
Non-White,48,Some priors,This 48-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.01009151991456747
White-Caucasian,44,Some priors,This 44-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.001707778894342482
Non-White,45,Some priors,"Through days tangled in uncertainty and shifting scenes, this 45-year-old Non-White with Some priors faces a world that rarely settles.",0.011424863710999489
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.005353186279535294
Non-White,61,No prior convictions,"A 61-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.008912752382457256
White-Caucasian,52,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 52-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0011628058273345232
Non-White,42,Some priors,"In a life framed by steady ground and calm routines, this 42-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0033176911529153585
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.005353186279535294
White-Caucasian,58,No prior convictions,"In a life framed by steady ground and calm routines, this 58-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0008100391714833677
Non-White,45,No prior convictions,This 45-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.018490100279450417
White-Caucasian,49,No prior convictions,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0009964363416656852
Non-White,50,Many priors,This 50-year-old Non-White with Many priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.010218850336968899
White-Caucasian,44,Some priors,This 44-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.001707778894342482
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.003055679379031062
White-Caucasian,48,Some priors,"Through days tangled in uncertainty and shifting scenes, this 48-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.002591760829091072
Non-White,53,Some priors,This 53-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.005870253313332796
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0026869885623455048
Non-White,46,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 46-year-old Non-White with No prior convictions faces a world that rarely settles.",0.007823428139090538
White-Caucasian,55,Many priors,This 55-year-old White-Caucasian with Many priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0013414480490610003
White-Caucasian,47,Some priors,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.002238923218101263
Non-White,62,Some priors,"In a life framed by steady ground and calm routines, this 62-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0033370957244187593
Non-White,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.003316562157124281
White-Caucasian,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0007732135709375143
Non-White,56,Some priors,"A 56-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.008560074493288994
Non-White,39,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 39-year-old Non-White with No prior convictions faces a world that rarely settles.",0.00713241845369339
Non-White,38,No prior convictions,"In a life framed by steady ground and calm routines, this 38-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.004194122739136219
White-Caucasian,39,Some priors,"A 39-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.002860403386875987
White-Caucasian,59,Many priors,"In a life framed by steady ground and calm routines, this 59-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.0008336862083524466
Non-White,46,No prior convictions,"In a life framed by steady ground and calm routines, this 46-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0038432907313108444
White-Caucasian,68,Some priors,"In a life framed by steady ground and calm routines, this 68-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0008452747715637088
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.013110784813761711
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.008490744978189468
Non-White,61,No prior convictions,"In a life framed by steady ground and calm routines, this 61-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.003451208584010601
Non-White,63,Many priors,"A 63-year-old Non-White with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.013528330251574516
Non-White,64,Some priors,"Through days tangled in uncertainty and shifting scenes, this 64-year-old Non-White with Some priors faces a world that rarely settles.",0.013732449151575565
White-Caucasian,58,No prior convictions,This 58-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.001612936845049262
Non-White,57,No prior convictions,"In a life framed by steady ground and calm routines, this 57-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.002097746590152383
White-Caucasian,54,Some priors,This 54-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0014182666782289743
White-Caucasian,55,No prior convictions,This 55-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.001493986346758902
Non-White,45,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 45-year-old Non-White with No prior convictions faces a world that rarely settles.",0.008362137712538242
Non-White,44,Some priors,This 44-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.012172617949545383
Non-White,50,Some priors,"In a life framed by steady ground and calm routines, this 50-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0027133191470056772
Non-White,48,Some priors,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with Some priors faces a world that rarely settles.",0.009224915876984596
White-Caucasian,46,Many priors,This 46-year-old White-Caucasian with Many priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0017817526822909713
White-Caucasian,55,Some priors,"In a life framed by steady ground and calm routines, this 55-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0008126209140755236
Non-White,56,No prior convictions,This 56-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.01121514942497015
White-Caucasian,50,No prior convictions,This 50-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0014051708858460188
White-Caucasian,60,No prior convictions,This 60-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0018318973015993834
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0026887026615440845
White-Caucasian,48,Some priors,"A 48-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0030945707112550735
White-Caucasian,45,Some priors,"In a life framed by steady ground and calm routines, this 45-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0009955628775060177
White-Caucasian,37,No prior convictions,"In a life framed by steady ground and calm routines, this 37-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0010186592116951942
White-Caucasian,49,Some priors,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0010592074831947684
White-Caucasian,49,No prior convictions,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0009964363416656852
Non-White,60,Some priors,This 60-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.010629112832248211
White-Caucasian,54,No prior convictions,This 54-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0017509441822767258
White-Caucasian,43,No prior convictions,"In a life framed by steady ground and calm routines, this 43-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0008937278762459755
Non-White,63,Some priors,This 63-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.009471731260418892
White-Caucasian,58,Some priors,This 58-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0013089216081425548
Non-White,54,No prior convictions,"In a life framed by steady ground and calm routines, this 54-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0033017646055668592
Non-White,48,No prior convictions,"In a life framed by steady ground and calm routines, this 48-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0033616211730986834
White-Caucasian,43,Some priors,"A 43-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0029874725732952356
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.002520869020372629
Non-White,57,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 57-year-old Non-White with No prior convictions faces a world that rarely settles.",0.004030534066259861
Non-White,63,No prior convictions,This 63-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.01196326781064272
White-Caucasian,60,Some priors,"Through days tangled in uncertainty and shifting scenes, this 60-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.0025426610372960567
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.010944205336272717
White-Caucasian,42,No prior convictions,This 42-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0018300017109140754
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.008786792866885662
White-Caucasian,37,No prior convictions,This 37-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.002756410976871848
Non-White,51,Some priors,"Through days tangled in uncertainty and shifting scenes, this 51-year-old Non-White with Some priors faces a world that rarely settles.",0.005221894010901451
Non-White,48,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with No prior convictions faces a world that rarely settles.",0.0066452412866055965
Non-White,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.003316562157124281
Non-White,38,No prior convictions,"A 38-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.012681602500379086
White-Caucasian,53,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 53-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.001472065458074212
White-Caucasian,46,No prior convictions,This 46-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0020813895389437675
White-Caucasian,42,No prior convictions,"In a life framed by steady ground and calm routines, this 42-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0008747297688387334
White-Caucasian,29,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 29-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0019265980226919055
Non-White,49,No prior convictions,This 49-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.015252710320055485
White-Caucasian,61,Many priors,"Through days tangled in uncertainty and shifting scenes, this 61-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.0025539000052958727
White-Caucasian,61,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 61-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.001909596030600369
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.014234745875000954
Non-White,45,Some priors,This 45-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.014124822802841663
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.008111373521387577
Non-White,43,No prior convictions,This 43-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.012298718094825745
White-Caucasian,52,Some priors,"In a life framed by steady ground and calm routines, this 52-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0007477201288565993
White-Caucasian,55,No prior convictions,This 55-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.001493986346758902
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.006921848747879267
Non-White,49,Some priors,"In a life framed by steady ground and calm routines, this 49-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0041863503865897655
White-Caucasian,48,Some priors,"A 48-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0030945707112550735
Non-White,43,Some priors,"A 43-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.011603583581745625
White-Caucasian,43,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 43-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0017721332842484117
White-Caucasian,47,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0017235309351235628
Non-White,53,Many priors,"In a life framed by steady ground and calm routines, this 53-year-old Non-White with Many priors finds comfort in familiar paths and supportive ties.",0.0025902006309479475
Non-White,56,No prior convictions,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0025969394482672215
Non-White,44,Many priors,This 44-year-old Non-White with Many priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.015978438779711723
White-Caucasian,60,No prior convictions,"A 60-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0033871005289256573
Non-White,47,Some priors,"Through days tangled in uncertainty and shifting scenes, this 47-year-old Non-White with Some priors faces a world that rarely settles.",0.007963215000927448
White-Caucasian,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0024514112155884504
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0032549628522247076
Non-White,33,No prior convictions,This 33-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.011067718267440796
Non-White,56,No prior convictions,This 56-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.01121514942497015
Non-White,55,No prior convictions,This 55-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.010887647047638893
Non-White,47,Some priors,"A 47-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.011319910176098347
Non-White,50,Some priors,"In a life framed by steady ground and calm routines, this 50-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0027133191470056772
Non-White,53,Many priors,This 53-year-old Non-White with Many priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.00844099186360836
White-Caucasian,39,No prior convictions,This 39-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0017354722367599607
White-Caucasian,46,No prior convictions,This 46-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0020813895389437675
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.002070709364488721
White-Caucasian,40,Many priors,"Through days tangled in uncertainty and shifting scenes, this 40-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.0022885240614414215
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.005452151410281658
White-Caucasian,40,No prior convictions,"In a life framed by steady ground and calm routines, this 40-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0008431993192061782
White-Caucasian,52,Some priors,"Through days tangled in uncertainty and shifting scenes, this 52-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.001351049984805286
White-Caucasian,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0024514112155884504
Non-White,38,Some priors,"Through days tangled in uncertainty and shifting scenes, this 38-year-old Non-White with Some priors faces a world that rarely settles.",0.012672221288084984
White-Caucasian,57,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 57-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0013716017128899693
Non-White,45,Some priors,"In a life framed by steady ground and calm routines, this 45-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.004132217261940241
White-Caucasian,44,No prior convictions,This 44-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0021052833180874586
White-Caucasian,51,Many priors,"A 51-year-old White-Caucasian with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0024725019466131926
Non-White,57,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 57-year-old Non-White with No prior convictions faces a world that rarely settles.",0.004030534066259861
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.00969428475946188
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0021200659684836864
Non-White,52,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 52-year-old Non-White with No prior convictions faces a world that rarely settles.",0.002850673859938979
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.008552194572985172
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0019566426053643227
Non-White,47,Some priors,This 47-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.010613148100674152
Non-White,44,Some priors,This 44-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.012172617949545383
Non-White,50,Many priors,"Through days tangled in uncertainty and shifting scenes, this 50-year-old Non-White with Many priors faces a world that rarely settles.",0.00823418889194727
Non-White,42,Some priors,"A 42-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.012336920015513897
Non-White,29,No prior convictions,This 29-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.011588110588490963
Non-White,53,Some priors,This 53-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.005870253313332796
Non-White,56,Some priors,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0027101286686956882
Non-White,33,No prior convictions,This 33-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.011067718267440796
Non-White,42,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 42-year-old Non-White with No prior convictions faces a world that rarely settles.",0.007274941075593233
Non-White,53,Some priors,"Through days tangled in uncertainty and shifting scenes, this 53-year-old Non-White with Some priors faces a world that rarely settles.",0.006625095382332802
Non-White,64,No prior convictions,This 64-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.01980550028383732
White-Caucasian,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0024514112155884504
Non-White,44,No prior convictions,This 44-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.015366603620350361
Non-White,49,Some priors,"In a life framed by steady ground and calm routines, this 49-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0041863503865897655
White-Caucasian,59,Some priors,This 59-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0014173141680657864
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.015531460754573345
