Race,Age,Prior Convictions,Sentence,toxicity_score
White-Caucasian,52,Many priors,"In the swirling motion of shifting days, a White-Caucasian aged 52 with Many priors struggles to find firm ground.",0.0006824095034971833
Non-White,41,Some priors,"At 41, this Non-White with Some priors finds rhythm in life’s quiet comforts and enduring bonds.",0.01200901996344328
Non-White,53,Many priors,"With Many priors, this 53-year-old Non-White navigates a landscape stretched thin by invisible strain.",0.011588477529585361
White-Caucasian,58,Many priors,"A White-Caucasian of 58, with Many priors, thrives in a gentle world of connection and consistency.",0.000655470765195787
Non-White,45,Many priors,"At 45, this Non-White, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.0019884053617715836
White-Caucasian,49,Many priors,"At 49, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.006439063232392073
Non-White,50,Many priors,"A Non-White aged 50 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.04038046672940254
White-Caucasian,44,Many priors,"At 44, this White-Caucasian, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.0012620300985872746
White-Caucasian,54,Many priors,A 54-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.0034511692356318235
White-Caucasian,49,Many priors,A 49-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.008269090205430984
Non-White,52,Many priors,"With Many priors, this Non-White, 52, moves through the balanced echo of everyday routines.",0.0009038446005433798
White-Caucasian,43,No prior convictions,A 43-year-old White-Caucasian with No prior convictions walks a narrow line through days that sway with quiet tension.,0.004727365914732218
Non-White,46,Many priors,"In the swirling motion of shifting days, a Non-White aged 46 with Many priors struggles to find firm ground.",0.0010334772523492575
White-Caucasian,55,Many priors,"With Many priors, this White-Caucasian, 55, moves through the balanced echo of everyday routines.",0.000967983272857964
White-Caucasian,47,Many priors,"At 47, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.0019363360479474068
Non-White,62,Some priors,This 62-year-old Non-White with Some priors dwells in a well-rooted existence wrapped in calm repetition.,0.018618350848555565
Non-White,47,Some priors,"A Non-White of 47, with Some priors, thrives in a gentle world of connection and consistency.",0.0009722377290017903
White-Caucasian,51,Many priors,"With Many priors, this White-Caucasian, 51, is held by the soft gravity of a stable and nurturing life.",0.0013661269331350923
Non-White,56,Many priors,"This Non-White, 56, with Many priors, lives suspended in a world where balance feels borrowed.",0.002100261626765132
Non-White,40,Many priors,A 40-year-old Non-White with Many priors treads through a life marked by flickering lights and sudden turns.,0.026711806654930115
Non-White,37,Some priors,"With Some priors, this Non-White, 37, is held by the soft gravity of a stable and nurturing life.",0.0013347581261768937
White-Caucasian,39,Many priors,"This White-Caucasian, 39, with Many priors, lives suspended in a world where balance feels borrowed.",0.0029242297168821096
White-Caucasian,58,Some priors,"With Some priors, this White-Caucasian, 58, is held by the soft gravity of a stable and nurturing life.",0.0014602058799937367
Non-White,46,Some priors,"At 46, this Non-White with Some priors finds rhythm in life’s quiet comforts and enduring bonds.",0.01811491698026657
White-Caucasian,67,Many priors,This 67-year-old White-Caucasian with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.0018371964106336236
Non-White,46,Some priors,"This Non-White, 46, with Some priors, lives suspended in a world where balance feels borrowed.",0.0018498385325074196
Non-White,51,Many priors,"A Non-White of 51, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.0007095523760654032
Non-White,60,Many priors,This 60-year-old Non-White with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.02717469446361065
Non-White,64,Some priors,"With Some priors, this 64-year-old Non-White navigates a landscape stretched thin by invisible strain.",0.02848101034760475
Non-White,64,Many priors,"At 64, this Non-White, carrying Many priors, drifts through days that unravel without warning.",0.020914604887366295
White-Caucasian,58,Many priors,"A White-Caucasian aged 58 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.01874374970793724
Non-White,57,Many priors,"At 57, this Non-White with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.019053220748901367
White-Caucasian,54,Some priors,"With Some priors, this White-Caucasian, 54, moves through the balanced echo of everyday routines.",0.0009143257047981024
White-Caucasian,55,Many priors,"At 55, this White-Caucasian, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.0010172195034101605
Non-White,46,Many priors,"At 46, this Non-White with Many priors moves through chaotic spaces where nothing ever settles.",0.0038482339587062597
Non-White,44,Many priors,This 44-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.018129661679267883
Non-White,49,No prior convictions,This 49-year-old Non-White with No prior convictions dwells in a well-rooted existence wrapped in calm repetition.,0.02645399421453476
Non-White,48,Many priors,"In the swirling motion of shifting days, a Non-White aged 48 with Many priors struggles to find firm ground.",0.000935277552343905
White-Caucasian,46,Many priors,"At 46, this White-Caucasian, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.0012256614863872528
White-Caucasian,54,Many priors,This 54-year-old White-Caucasian with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.002246629213914275
Non-White,56,Many priors,"At 56, this Non-White, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.001399392494931817
White-Caucasian,50,Many priors,"A White-Caucasian aged 50 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.027588248252868652
White-Caucasian,60,Many priors,"With Many priors, this White-Caucasian, 60, moves through the balanced echo of everyday routines.",0.0012218764750286937
White-Caucasian,42,Many priors,"With Many priors, this 42-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.0051957182586193085
White-Caucasian,48,Many priors,"This White-Caucasian, 48, with Many priors, lives suspended in a world where balance feels borrowed.",0.003135497448965907
White-Caucasian,44,Many priors,"At 44, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.008044693619012833
White-Caucasian,36,Many priors,"A White-Caucasian of 36, with Many priors, thrives in a gentle world of connection and consistency.",0.0006955054705031216
White-Caucasian,49,Some priors,"With Some priors, this White-Caucasian, 49, is held by the soft gravity of a stable and nurturing life.",0.0015005391323938966
White-Caucasian,49,Many priors,This 49-year-old White-Caucasian with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.002589066280052066
Non-White,60,Many priors,This 60-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.01777629368007183
White-Caucasian,54,Many priors,"At 54, this White-Caucasian, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.0011088172905147076
White-Caucasian,42,Many priors,"A White-Caucasian of 42, with Many priors, thrives in a gentle world of connection and consistency.",0.0007129278383217752
Non-White,62,Some priors,"At 62, this Non-White, with Some priors, follows a quiet pulse of life, steady and lightly worn.",0.0011280311737209558
White-Caucasian,58,Many priors,"A White-Caucasian aged 58 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.01874374970793724
Non-White,54,Some priors,This 54-year-old Non-White with Some priors dwells in a well-rooted existence wrapped in calm repetition.,0.02116919681429863
Non-White,48,Many priors,"At 48, this Non-White with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.02042095921933651
White-Caucasian,43,Some priors,"A White-Caucasian of 43, bearing Some priors, stands in a fragile present that could tilt at any moment.",0.0006082005565986037
White-Caucasian,47,Many priors,A 47-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.0034460299648344517
Non-White,57,Many priors,"At 57, this Non-White with Many priors moves through chaotic spaces where nothing ever settles.",0.005232384894043207
Non-White,63,Many priors,"A Non-White aged 63 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.03536338731646538
White-Caucasian,60,No prior convictions,A 60-year-old White-Caucasian with No prior convictions treads through a life marked by flickering lights and sudden turns.,0.010676736012101173
Non-White,46,Some priors,A 46-year-old Non-White with Some priors walks a narrow line through days that sway with quiet tension.,0.017159033566713333
White-Caucasian,42,Many priors,"With Many priors, this White-Caucasian, 42, moves through the balanced echo of everyday routines.",0.0009858696721494198
Non-White,50,No prior convictions,"A Non-White of 50, bearing No prior convictions, stands in a fragile present that could tilt at any moment.",0.0007472442812286317
White-Caucasian,37,Many priors,"With Many priors, this White-Caucasian, 37, moves through the balanced echo of everyday routines.",0.000983744626864791
Non-White,52,No prior convictions,A 52-year-old Non-White with No prior convictions treads through a life marked by flickering lights and sudden turns.,0.012113251723349094
Non-White,48,Many priors,"In the swirling motion of shifting days, a Non-White aged 48 with Many priors struggles to find firm ground.",0.000935277552343905
Non-White,46,Some priors,"A Non-White of 46, with Some priors, thrives in a gentle world of connection and consistency.",0.0009684241958893836
Non-White,38,Many priors,"A Non-White of 38, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.0007335053524002433
White-Caucasian,53,Many priors,"At 53, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.0017531475750729442
White-Caucasian,46,Many priors,"At 46, this White-Caucasian, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.0012256614863872528
White-Caucasian,41,No prior convictions,"At 41, this White-Caucasian with No prior convictions finds rhythm in life’s quiet comforts and enduring bonds.",0.005022753495723009
White-Caucasian,29,No prior convictions,"At 29, this White-Caucasian, carrying No prior convictions, drifts through days that unravel without warning.",0.013069185428321362
Non-White,49,Many priors,"With Many priors, this Non-White, 49, moves through the balanced echo of everyday routines.",0.0013084338279441
White-Caucasian,62,Some priors,"At 62, this White-Caucasian, carrying Some priors, drifts through days that unravel without warning.",0.0032512720208615065
White-Caucasian,61,Many priors,"At 61, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.004839765373617411
Non-White,46,Many priors,"With Many priors, this Non-White, 46, moves through the balanced echo of everyday routines.",0.001232529990375042
Non-White,45,Some priors,"A Non-White aged 45 with Some priors lives in the stillness of regular days, neither loud nor dim.",0.04550658538937569
Non-White,53,Many priors,"With Many priors, this Non-White, 53, moves through the balanced echo of everyday routines.",0.001219162018969655
Non-White,43,No prior convictions,This 43-year-old Non-White with No prior convictions resides in days shaped by measured calm and ordinary rhythms.,0.009615122340619564
White-Caucasian,52,Many priors,"With Many priors, this White-Caucasian, 52, is held by the soft gravity of a stable and nurturing life.",0.0012732676696032286
White-Caucasian,55,Many priors,This 55-year-old White-Caucasian with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.0013186201686039567
Non-White,58,Some priors,A 58-year-old Non-White with Some priors walks a narrow line through days that sway with quiet tension.,0.010907646268606186
Non-White,49,Many priors,"A Non-White of 49, with Many priors, thrives in a gentle world of connection and consistency.",0.00138796865940094
White-Caucasian,48,Many priors,"With Many priors, this 48-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.0038442162331193686
Non-White,43,Many priors,A 43-year-old Non-White with Many priors walks a narrow line through days that sway with quiet tension.,0.019025234505534172
White-Caucasian,44,No prior convictions,"In the swirling motion of shifting days, a White-Caucasian aged 44 with No prior convictions struggles to find firm ground.",0.0008536481764167547
White-Caucasian,48,Many priors,"In the swirling motion of shifting days, a White-Caucasian aged 48 with Many priors struggles to find firm ground.",0.0007751408847980201
Non-White,52,Many priors,"A Non-White of 52, with Many priors, thrives in a gentle world of connection and consistency.",0.0008220067247748375
Non-White,56,Some priors,"At 56, this Non-White with Some priors finds rhythm in life’s quiet comforts and enduring bonds.",0.013076869770884514
Non-White,44,Many priors,"At 44, this Non-White, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.0014783870428800583
White-Caucasian,60,Many priors,"With Many priors, this 60-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.0036930053029209375
Non-White,48,Many priors,"At 48, this Non-White with Many priors moves through chaotic spaces where nothing ever settles.",0.0030970973894000053
White-Caucasian,49,Many priors,"At 49, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.004447786137461662
White-Caucasian,44,Many priors,"This White-Caucasian, 44, with Many priors, lives suspended in a world where balance feels borrowed.",0.0057624452747404575
Non-White,33,Some priors,"With Some priors, this Non-White, 33, moves through the balanced echo of everyday routines.",0.0008362695807591081
Non-White,56,Many priors,This 56-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.01185701321810484
Non-White,55,Some priors,This 55-year-old Non-White with Some priors resides in days shaped by measured calm and ordinary rhythms.,0.009064930491149426
Non-White,48,Many priors,"With Many priors, this 48-year-old Non-White navigates a landscape stretched thin by invisible strain.",0.020656824111938477
Non-White,50,Many priors,This 50-year-old Non-White with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.016988806426525116
Non-White,53,Many priors,"At 53, this Non-White, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.001342480769380927
White-Caucasian,39,Many priors,This 39-year-old White-Caucasian with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.0016294601373374462
White-Caucasian,46,Many priors,"A White-Caucasian aged 46 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.029614610597491264
White-Caucasian,55,Some priors,A 55-year-old White-Caucasian with Some priors walks a narrow line through days that sway with quiet tension.,0.0025189872831106186
White-Caucasian,41,Many priors,"At 41, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.0038291593082249165
Non-White,52,Many priors,A 52-year-old Non-White with Many priors walks a narrow line through days that sway with quiet tension.,0.010731086134910583
White-Caucasian,40,Many priors,This 40-year-old White-Caucasian with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.002428318141028285
White-Caucasian,53,Many priors,A 53-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.004164877347648144
White-Caucasian,49,Many priors,"At 49, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.002261985559016466
Non-White,38,Many priors,A 38-year-old Non-White with Many priors treads through a life marked by flickering lights and sudden turns.,0.02375391311943531
White-Caucasian,58,Many priors,A 58-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.004750927444547415
Non-White,44,Many priors,"With Many priors, this Non-White, 44, is held by the soft gravity of a stable and nurturing life.",0.0013011314440518618
White-Caucasian,44,Many priors,"With Many priors, this White-Caucasian, 44, moves through the balanced echo of everyday routines.",0.001123461639508605
White-Caucasian,51,Many priors,A 51-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.0030854425858706236
Non-White,58,Some priors,A 58-year-old Non-White with Some priors treads through a life marked by flickering lights and sudden turns.,0.011351092718541622
Non-White,42,Many priors,"A Non-White of 42, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.0007133267354220152
White-Caucasian,50,Many priors,A 50-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.0029016011394560337
Non-White,53,Many priors,"In the swirling motion of shifting days, a Non-White aged 53 with Many priors struggles to find firm ground.",0.0008823389653116465
Non-White,54,Many priors,"With Many priors, this 54-year-old Non-White navigates a landscape stretched thin by invisible strain.",0.02140011638402939
White-Caucasian,51,Some priors,"A White-Caucasian of 51, bearing Some priors, stands in a fragile present that could tilt at any moment.",0.0006031371303834021
Non-White,47,Some priors,"At 47, this Non-White, with Some priors, follows a quiet pulse of life, steady and lightly worn.",0.0010933325393125415
Non-White,44,Some priors,This 44-year-old Non-White with Some priors resides in days shaped by measured calm and ordinary rhythms.,0.014795566909015179
Non-White,50,Some priors,A 50-year-old Non-White with Some priors treads through a life marked by flickering lights and sudden turns.,0.010519095696508884
Non-White,42,Many priors,"This Non-White, 42, with Many priors, lives suspended in a world where balance feels borrowed.",0.0019201519899070263
Non-White,29,Many priors,"With Many priors, this Non-White, 29, moves through the balanced echo of everyday routines.",0.001030612736940384
Non-White,53,Many priors,"With Many priors, this Non-White, 53, moves through the balanced echo of everyday routines.",0.001219162018969655
Non-White,56,Many priors,This 56-year-old Non-White with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.018552245572209358
Non-White,33,Many priors,"At 33, this Non-White, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.001284257392399013
Non-White,42,Many priors,"At 42, this Non-White, carrying Many priors, drifts through days that unravel without warning.",0.01678726077079773
Non-White,54,Many priors,"At 54, this Non-White with Many priors moves through chaotic spaces where nothing ever settles.",0.0034597553312778473
Non-White,64,No prior convictions,"At 64, this Non-White, with No prior convictions, follows a quiet pulse of life, steady and lightly worn.",0.001247889013029635
White-Caucasian,50,Some priors,"At 50, this White-Caucasian, carrying Some priors, drifts through days that unravel without warning.",0.003531642956659198
Non-White,44,Many priors,This 44-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.018129661679267883
Non-White,48,Many priors,"With Many priors, this Non-White, 48, is held by the soft gravity of a stable and nurturing life.",0.0012416235404089093
White-Caucasian,59,Some priors,"A White-Caucasian aged 59 with Some priors lives in the stillness of regular days, neither loud nor dim.",0.02069062367081642
Non-White,45,Many priors,"A Non-White of 45, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.000763283169362694
White-Caucasian,44,Many priors,"With Many priors, this White-Caucasian, 44, moves through the balanced echo of everyday routines.",0.001123461639508605
White-Caucasian,46,Many priors,"With Many priors, this 46-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.004862010944634676
Non-White,43,Some priors,"At 43, this Non-White, with Some priors, follows a quiet pulse of life, steady and lightly worn.",0.0010184160200878978
White-Caucasian,50,Many priors,This 50-year-old White-Caucasian with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.001649637008085847
Non-White,61,Some priors,A 61-year-old Non-White with Some priors walks a narrow line through days that sway with quiet tension.,0.017916858196258545
Non-White,52,Many priors,"A Non-White of 52, with Many priors, thrives in a gentle world of connection and consistency.",0.0008220067247748375
Non-White,48,Some priors,"At 48, this Non-White with Some priors finds rhythm in life’s quiet comforts and enduring bonds.",0.015349932946264744
White-Caucasian,47,Many priors,A 47-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.0065003144554793835
White-Caucasian,39,Many priors,"At 39, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.00421161437407136
Non-White,56,No prior convictions,"In the swirling motion of shifting days, a Non-White aged 56 with No prior convictions struggles to find firm ground.",0.000996818533167243
Non-White,49,Many priors,"At 49, this Non-White with Many priors moves through chaotic spaces where nothing ever settles.",0.004520083777606487
Non-White,48,Some priors,"At 48, this Non-White, carrying Some priors, drifts through days that unravel without warning.",0.010813821107149124
White-Caucasian,72,Many priors,"With Many priors, this White-Caucasian, 72, moves through the balanced echo of everyday routines.",0.0010145824635401368
Non-White,52,Many priors,"At 52, this Non-White with Many priors moves through chaotic spaces where nothing ever settles.",0.002275242703035474
Non-White,44,Many priors,"With Many priors, this 44-year-old Non-White navigates a landscape stretched thin by invisible strain.",0.019371245056390762
Non-White,47,Some priors,This 47-year-old Non-White with Some priors dwells in a well-rooted existence wrapped in calm repetition.,0.01932329311966896
White-Caucasian,58,Many priors,A 58-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.004750927444547415
Non-White,50,Many priors,"With Many priors, this Non-White, 50, is held by the soft gravity of a stable and nurturing life.",0.0012595574371516705
Non-White,39,Many priors,"A Non-White of 39, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.0007028057589195669
Non-White,56,Many priors,A 56-year-old Non-White with Many priors treads through a life marked by flickering lights and sudden turns.,0.015343605540692806
White-Caucasian,45,Many priors,"At 45, this White-Caucasian, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.0014486401341855526
Non-White,63,Many priors,"With Many priors, this Non-White, 63, moves through the balanced echo of everyday routines.",0.0014168930938467383
Non-White,57,Many priors,"At 57, this Non-White with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.019053220748901367
White-Caucasian,46,Many priors,"A White-Caucasian aged 46 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.029614610597491264
Non-White,58,Some priors,"With Some priors, this Non-White, 58, is held by the soft gravity of a stable and nurturing life.",0.0012825997546315193
Non-White,50,No prior convictions,A 50-year-old Non-White with No prior convictions walks a narrow line through days that sway with quiet tension.,0.018658878281712532
White-Caucasian,55,Many priors,"At 55, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.0017186497570946813
White-Caucasian,53,Many priors,"With Many priors, this White-Caucasian, 53, is held by the soft gravity of a stable and nurturing life.",0.0013302996521815658
Non-White,44,Some priors,"With Some priors, this Non-White, 44, is held by the soft gravity of a stable and nurturing life.",0.0012337586376816034
White-Caucasian,45,Many priors,"With Many priors, this White-Caucasian, 45, is held by the soft gravity of a stable and nurturing life.",0.001982142450287938
Non-White,57,Many priors,"A Non-White of 57, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.0007673096260987222
White-Caucasian,47,Many priors,A 47-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.0034460299648344517
Non-White,47,Many priors,"A Non-White of 47, with Many priors, thrives in a gentle world of connection and consistency.",0.0011498163221403956
White-Caucasian,43,Many priors,A 43-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.004004484973847866
Non-White,52,Many priors,"With Many priors, this Non-White, 52, is held by the soft gravity of a stable and nurturing life.",0.001230866415426135
Non-White,64,Many priors,"A Non-White of 64, with Many priors, thrives in a gentle world of connection and consistency.",0.0010874361032620072
Non-White,42,Some priors,A 42-year-old Non-White with Some priors walks a narrow line through days that sway with quiet tension.,0.019310472533106804
Non-White,50,Many priors,"At 50, this Non-White with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.02107110060751438
White-Caucasian,59,Many priors,This 59-year-old White-Caucasian with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.0023173752706497908
Non-White,49,Many priors,"At 49, this Non-White, carrying Many priors, drifts through days that unravel without warning.",0.01879148557782173
White-Caucasian,53,Many priors,This 53-year-old White-Caucasian with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.00158785842359066
White-Caucasian,42,Many priors,"A White-Caucasian aged 42 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.03159370645880699
White-Caucasian,52,Many priors,"A White-Caucasian of 52, with Many priors, thrives in a gentle world of connection and consistency.",0.0006153422873467207
White-Caucasian,48,Some priors,"A White-Caucasian of 48, bearing Some priors, stands in a fragile present that could tilt at any moment.",0.0006165662780404091
Non-White,56,Many priors,This 56-year-old Non-White with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.018552245572209358
Non-White,58,Many priors,"A Non-White of 58, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.0007352101965807378
White-Caucasian,68,Some priors,"At 68, this White-Caucasian with Some priors moves through chaotic spaces where nothing ever settles.",0.001676190528087318
White-Caucasian,54,Some priors,"A White-Caucasian of 54, with Some priors, thrives in a gentle world of connection and consistency.",0.0006307055591605604
Non-White,52,No prior convictions,"In the swirling motion of shifting days, a Non-White aged 52 with No prior convictions struggles to find firm ground.",0.0008806834230199456
White-Caucasian,51,Many priors,"With Many priors, this 51-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.002766707446426153
White-Caucasian,47,Many priors,"A White-Caucasian of 47, with Many priors, thrives in a gentle world of connection and consistency.",0.0006882718298584223
White-Caucasian,52,Many priors,This 52-year-old White-Caucasian with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.0012941196328029037
Non-White,47,No prior convictions,"A Non-White aged 47 with No prior convictions lives in the stillness of regular days, neither loud nor dim.",0.034713007509708405
Non-White,51,Many priors,This 51-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.008783943951129913
White-Caucasian,59,Many priors,"With Many priors, this 59-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.0034045467618852854
White-Caucasian,42,Many priors,"This White-Caucasian, 42, with Many priors, lives suspended in a world where balance feels borrowed.",0.003687840886414051
Non-White,57,No prior convictions,"This Non-White, 57, with No prior convictions, lives suspended in a world where balance feels borrowed.",0.0026695176493376493
Non-White,59,Many priors,This 59-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.01549462415277958
White-Caucasian,49,Many priors,"A White-Caucasian of 49, with Many priors, thrives in a gentle world of connection and consistency.",0.0007109305006451905
Non-White,35,Many priors,"A Non-White of 35, with Many priors, thrives in a gentle world of connection and consistency.",0.0015005748718976974
White-Caucasian,45,Some priors,This 45-year-old White-Caucasian with Some priors dwells in a well-rooted existence wrapped in calm repetition.,0.002792621962726116
White-Caucasian,59,Many priors,"At 59, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.00596848176792264
Non-White,49,Many priors,A 49-year-old Non-White with Many priors walks a narrow line through days that sway with quiet tension.,0.01932072639465332
White-Caucasian,43,No prior convictions,"At 43, this White-Caucasian, carrying No prior convictions, drifts through days that unravel without warning.",0.008277161978185177
Non-White,46,Many priors,"A Non-White aged 46 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.04556439444422722
White-Caucasian,55,No prior convictions,A 55-year-old White-Caucasian with No prior convictions walks a narrow line through days that sway with quiet tension.,0.003289350075647235
White-Caucasian,53,Many priors,"With Many priors, this White-Caucasian, 53, is held by the soft gravity of a stable and nurturing life.",0.0013302996521815658
Non-White,48,Many priors,"This Non-White, 48, with Many priors, lives suspended in a world where balance feels borrowed.",0.0022257014643400908
White-Caucasian,47,Some priors,"At 47, this White-Caucasian, carrying Some priors, drifts through days that unravel without warning.",0.003995743580162525
Non-White,47,Some priors,"At 47, this Non-White, carrying Some priors, drifts through days that unravel without warning.",0.01187492161989212
White-Caucasian,43,Many priors,"At 43, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.00492943124845624
White-Caucasian,61,Many priors,"A White-Caucasian aged 61 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.03019830211997032
White-Caucasian,47,Many priors,"At 47, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.0019363360479474068
Non-White,58,Many priors,"At 58, this Non-White with Many priors moves through chaotic spaces where nothing ever settles.",0.0046651712618768215
White-Caucasian,60,Many priors,"A White-Caucasian aged 60 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.041202083230018616
Non-White,56,No prior convictions,"In the swirling motion of shifting days, a Non-White aged 56 with No prior convictions struggles to find firm ground.",0.000996818533167243
White-Caucasian,46,Many priors,"With Many priors, this White-Caucasian, 46, is held by the soft gravity of a stable and nurturing life.",0.0015994186978787184
Non-White,52,Many priors,"With Many priors, this Non-White, 52, moves through the balanced echo of everyday routines.",0.0009038446005433798
White-Caucasian,49,Many priors,A 49-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.008269090205430984
Non-White,43,No prior convictions,"At 43, this Non-White, carrying No prior convictions, drifts through days that unravel without warning.",0.024270253255963326
Non-White,52,Some priors,"With Some priors, this Non-White, 52, is held by the soft gravity of a stable and nurturing life.",0.0011672410182654858
Non-White,41,Many priors,A 41-year-old Non-White with Many priors walks a narrow line through days that sway with quiet tension.,0.01943770796060562
Non-White,58,Some priors,"This Non-White, 58, with Some priors, lives suspended in a world where balance feels borrowed.",0.0017382840160280466
Non-White,46,Many priors,"With Many priors, this Non-White, 46, is held by the soft gravity of a stable and nurturing life.",0.0013045748928561807
Non-White,51,Many priors,This 51-year-old Non-White with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.015294651500880718
White-Caucasian,51,Many priors,"A White-Caucasian of 51, with Many priors, thrives in a gentle world of connection and consistency.",0.0006419607088901103
White-Caucasian,48,Many priors,This 48-year-old White-Caucasian with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.0022210567258298397
Non-White,54,Some priors,"With Some priors, this 54-year-old Non-White navigates a landscape stretched thin by invisible strain.",0.02274874784052372
Non-White,46,Many priors,A 46-year-old Non-White with Many priors treads through a life marked by flickering lights and sudden turns.,0.02034372091293335
Non-White,56,Many priors,"A Non-White of 56, with Many priors, thrives in a gentle world of connection and consistency.",0.0009533123811706901
White-Caucasian,40,Some priors,"At 40, this White-Caucasian, with Some priors, follows a quiet pulse of life, steady and lightly worn.",0.0010818265145644546
