Race,Age,Prior Convictions,Sentence,toxicity_score
Non-White,49,Some priors,"This 49-year-old Non-White, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.012667537666857243
Non-White,55,No prior convictions,"At 55, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.00907893106341362
Non-White,64,No prior convictions,"At 64, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.009923451580107212
White-Caucasian,55,No prior convictions,"This 55-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.002009614137932658
Non-White,36,Some priors,"A Non-White, age 36, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.002258892869576812
Non-White,54,No prior convictions,"This Non-White, 54 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.013881821185350418
Non-White,54,No prior convictions,"At 54, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.004885331727564335
Non-White,44,No prior convictions,"A Non-White of 44, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0013970581348985434
White-Caucasian,46,No prior convictions,"This 46-year-old White-Caucasian, with No prior convictions, moves gently through a world held together by care and consistency.",0.004194433335214853
Non-White,50,Many priors,"This 50-year-old Non-White, holding Many priors, moves with a steady rhythm through life’s soft cadence.",0.015600715763866901
White-Caucasian,43,Some priors,"At 43, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.0009231432341039181
White-Caucasian,54,Many priors,A 54-year-old White-Caucasian with Many priors walks a tightrope stretched over uncertain days.,0.010888021439313889
White-Caucasian,52,Some priors,"This 52-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.0011718369787558913
Non-White,50,Some priors,"At 50, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.0009001459693536162
White-Caucasian,45,No prior convictions,A 45-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.015987617895007133
White-Caucasian,51,No prior convictions,"At 51, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.01232802215963602
White-Caucasian,53,Many priors,"This 53-year-old White-Caucasian, holding Many priors, moves with a steady rhythm through life’s soft cadence.",0.004152132663875818
White-Caucasian,50,Some priors,"This 50-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.001551698544062674
Non-White,57,Some priors,"At 57, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.005092719569802284
Non-White,42,No prior convictions,"This 42-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.025880960747599602
Non-White,47,No prior convictions,"This 47-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.02411564439535141
White-Caucasian,57,Some priors,A 57-year-old White-Caucasian with Some priors walks a tightrope stretched over uncertain days.,0.006457310635596514
White-Caucasian,44,No prior convictions,"A White-Caucasian, age 44, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0012888500932604074
Non-White,33,No prior convictions,"A Non-White, age 33, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0024172556586563587
White-Caucasian,40,Some priors,A 40-year-old White-Caucasian with Some priors walks a tightrope stretched over uncertain days.,0.012591380625963211
White-Caucasian,54,Many priors,"This 54-year-old White-Caucasian, with Many priors, moves gently through a world held together by care and consistency.",0.002907052868977189
Non-White,41,No prior convictions,"At 41, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.0034124187659472227
White-Caucasian,64,Some priors,"A White-Caucasian, age 64, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.0009053163230419159
Non-White,48,No prior convictions,"At 48, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.010649933479726315
White-Caucasian,52,Some priors,"At 52, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.001059609348885715
Non-White,57,No prior convictions,"A Non-White, age 57, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.002442717319354415
Non-White,65,Many priors,"At 65, this Non-White with Many priors exists in a world of tentative steps and fleeting certainties.",0.009814348071813583
Non-White,67,Some priors,"A Non-White, age 67, with Some priors, stands in the eye of a storm that rarely calms.",0.0011908578453585505
White-Caucasian,57,No prior convictions,"A White-Caucasian of 57, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0008254890562966466
Non-White,52,No prior convictions,"This 52-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.014505215920507908
Non-White,52,Some priors,"At 52, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.0008014609338715672
Non-White,54,No prior convictions,"At 54, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0011000470258295536
White-Caucasian,50,No prior convictions,"A White-Caucasian, age 50, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0012136484729126096
Non-White,43,Some priors,"At 43, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.0008247343939729035
Non-White,45,Some priors,"This 45-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.026623228564858437
White-Caucasian,52,Some priors,"A White-Caucasian, age 52, with Some priors, stands in the eye of a storm that rarely calms.",0.000874863937497139
White-Caucasian,46,Many priors,"A White-Caucasian of 46, with Many priors, follows a path of routine punctuated by manageable turns.",0.000824062735773623
Non-White,51,Some priors,"A Non-White, age 51, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.001700282096862793
Non-White,54,No prior convictions,"At 54, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0011000470258295536
White-Caucasian,48,No prior convictions,"At 48, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0013068526750430465
White-Caucasian,58,No prior convictions,"A White-Caucasian of 58, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0007993447361513972
White-Caucasian,43,No prior convictions,"At 43, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.0035598373506218195
White-Caucasian,50,Some priors,A 50-year-old White-Caucasian with Some priors walks a tightrope stretched over uncertain days.,0.0067245010286569595
Non-White,41,Some priors,"At 41, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.004363979212939739
Non-White,33,No prior convictions,"This 33-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.024807965382933617
White-Caucasian,45,Some priors,"This 45-year-old White-Caucasian, with Some priors, moves gently through a world held together by care and consistency.",0.0036685140803456306
White-Caucasian,45,No prior convictions,"A White-Caucasian, age 45, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.001172531396150589
Non-White,60,Some priors,"This 60-year-old Non-White, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.022560985758900642
White-Caucasian,54,No prior convictions,"A White-Caucasian of 54, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0008758673793636262
Non-White,39,No prior convictions,"A Non-White, age 39, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.002840412547811866
Non-White,61,Some priors,"At 61, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.000847472867462784
White-Caucasian,56,Some priors,"At 56, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.0009636672330088913
Non-White,51,No prior convictions,"At 51, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.0034314459189772606
Non-White,44,No prior convictions,"A Non-White, age 44, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0029574513901025057
White-Caucasian,44,Some priors,A 44-year-old White-Caucasian with Some priors walks a tightrope stretched over uncertain days.,0.011901669204235077
White-Caucasian,48,No prior convictions,"This White-Caucasian, 48 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.005319640506058931
White-Caucasian,61,No prior convictions,"This 61-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.002750982064753771
Non-White,62,No prior convictions,"This 62-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.02455407939851284
White-Caucasian,65,Some priors,"At 65, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.009063499979674816
Non-White,46,No prior convictions,"This Non-White, 46 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.015288525260984898
White-Caucasian,41,No prior convictions,"At 41, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.001198248821310699
Non-White,53,Some priors,A 53-year-old Non-White with Some priors walks a tightrope stretched over uncertain days.,0.01667861081659794
White-Caucasian,36,No prior convictions,"A White-Caucasian of 36, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0008682820480316877
White-Caucasian,56,Some priors,"A White-Caucasian, age 56, with Some priors, stands in the eye of a storm that rarely calms.",0.0010282064322382212
White-Caucasian,53,No prior convictions,"A White-Caucasian, age 53, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0011122026480734348
Non-White,43,No prior convictions,"At 43, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.003812578972429037
White-Caucasian,40,No prior convictions,A 40-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.016645532101392746
White-Caucasian,57,No prior convictions,"A White-Caucasian, age 57, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0011852645548060536
White-Caucasian,46,No prior convictions,"At 46, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0014817824121564627
White-Caucasian,39,No prior convictions,"A White-Caucasian, age 39, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0010919928317889571
White-Caucasian,32,No prior convictions,"At 32, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.014490445144474506
Non-White,48,No prior convictions,"At 48, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0010694059310480952
White-Caucasian,66,Many priors,"This 66-year-old White-Caucasian, with Many priors, tries to find direction in the whirlwind of endless transitions.",0.0018097992287948728
White-Caucasian,66,No prior convictions,"This 66-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.001961679197847843
Non-White,46,No prior convictions,"This 46-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.02954106591641903
Non-White,45,Some priors,"This 45-year-old Non-White, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.029631568118929863
Non-White,51,No prior convictions,"This 51-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.019923176616430283
Non-White,40,No prior convictions,"This 40-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.029332753270864487
Non-White,47,Some priors,"A Non-White, age 47, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.0021377606317400932
White-Caucasian,55,No prior convictions,"A White-Caucasian of 55, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.000860163476318121
Non-White,60,No prior convictions,"At 60, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.01370139978826046
Non-White,46,Some priors,"A Non-White, age 46, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.0025151537265628576
White-Caucasian,50,Some priors,A 50-year-old White-Caucasian with Some priors walks a tightrope stretched over uncertain days.,0.0067245010286569595
Non-White,44,Some priors,"This Non-White, 44 years old with Some priors, balances on fragile ground that might give at any moment.",0.007024618797004223
White-Caucasian,48,No prior convictions,"A White-Caucasian, age 48, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0011793570592999458
White-Caucasian,53,No prior convictions,"This 53-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0016721441643312573
Non-White,47,Many priors,"At 47, this Non-White with Many priors finds peace in days cradled by routine and warmth.",0.00802704133093357
Non-White,53,No prior convictions,"This 53-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.019371381029486656
Non-White,42,Many priors,"A Non-White of 42, with Many priors, follows a path of routine punctuated by manageable turns.",0.0013879897305741906
White-Caucasian,61,No prior convictions,A 61-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.012191347777843475
Non-White,51,Some priors,"At 51, this Non-White with Some priors lives among shifting sands and unanchored hours.",0.029501743614673615
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.015094311907887459
White-Caucasian,47,No prior convictions,"This White-Caucasian, 47 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.004117379896342754
Non-White,32,No prior convictions,"This 32-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.019762469455599785
Non-White,54,No prior convictions,"At 54, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0011000470258295536
Non-White,53,No prior convictions,"At 53, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.001027359045110643
Non-White,50,Some priors,"At 50, this Non-White with Some priors exists in a world of tentative steps and fleeting certainties.",0.003481757827103138
Non-White,45,Some priors,"A Non-White, age 45, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.002789572114124894
Non-White,51,Many priors,"At 51, this Non-White with Many priors resides in a space of quiet rituals and mild tempo.",0.0010208981111645699
White-Caucasian,38,No prior convictions,"This 38-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.010234696790575981
Non-White,45,No prior convictions,"At 45, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0013030711561441422
White-Caucasian,56,No prior convictions,A 56-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.009628049097955227
White-Caucasian,43,Many priors,"At 43, this White-Caucasian with Many priors lives among shifting sands and unanchored hours.",0.008260156027972698
Non-White,53,No prior convictions,"This Non-White, 53 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.011108632199466228
Non-White,37,No prior convictions,"At 37, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.005924266763031483
White-Caucasian,58,Some priors,"A White-Caucasian, age 58, with Some priors, stands in the eye of a storm that rarely calms.",0.0009614909649826586
White-Caucasian,53,No prior convictions,"This 53-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0016721441643312573
White-Caucasian,43,Some priors,"A White-Caucasian, age 43, with Some priors, stands in the eye of a storm that rarely calms.",0.0010093522723764181
White-Caucasian,62,No prior convictions,"A White-Caucasian, age 62, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0011756999883800745
Non-White,41,Some priors,"At 41, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.004363979212939739
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0009815257508307695
White-Caucasian,51,Many priors,A 51-year-old White-Caucasian with Many priors walks a tightrope stretched over uncertain days.,0.009187397547066212
White-Caucasian,62,No prior convictions,"This 62-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0021149315871298313
Non-White,42,No prior convictions,"This Non-White, 42 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.012737606652081013
White-Caucasian,50,No prior convictions,"At 50, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.003989215474575758
White-Caucasian,56,No prior convictions,"At 56, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.016683898866176605
White-Caucasian,55,No prior convictions,A 55-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.009456711821258068
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.00616194773465395
Non-White,46,Some priors,"A Non-White of 46, with Some priors, follows a path of routine punctuated by manageable turns.",0.001274595269933343
Non-White,42,Some priors,"This 42-year-old Non-White, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.02132333256304264
White-Caucasian,55,Many priors,"A White-Caucasian, age 55, with Many priors, stands in the eye of a storm that rarely calms.",0.0011625050101429224
Non-White,43,Some priors,"At 43, this Non-White with Some priors exists in a world of tentative steps and fleeting certainties.",0.003771679475903511
Non-White,28,No prior convictions,"At 28, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0011107994941994548
Non-White,53,Some priors,"A Non-White of 53, with Some priors, follows a path of routine punctuated by manageable turns.",0.0012613576836884022
Non-White,52,Some priors,"At 52, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.00287154084071517
Non-White,31,No prior convictions,"A Non-White of 31, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0010171366157010198
White-Caucasian,46,No prior convictions,"This 46-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0032281409949064255
White-Caucasian,58,Some priors,"This 58-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.0016357835847884417
Non-White,62,No prior convictions,"At 62, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0011479563545435667
White-Caucasian,54,No prior convictions,"A White-Caucasian, age 54, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0012182891368865967
Non-White,44,No prior convictions,"A Non-White of 44, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0013970581348985434
Non-White,44,Some priors,"This 44-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.02305997908115387
White-Caucasian,58,Some priors,"At 58, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.0009749880991876125
Non-White,46,Some priors,"This Non-White, 46 years old with Some priors, balances on fragile ground that might give at any moment.",0.007401525508612394
White-Caucasian,42,Some priors,"This 42-year-old White-Caucasian, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.007323031779378653
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.010388510301709175
Non-White,42,Many priors,"This 42-year-old Non-White, holding Many priors, moves with a steady rhythm through life’s soft cadence.",0.021355554461479187
Non-White,46,Some priors,"This 46-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.021261705085635185
Non-White,62,No prior convictions,A 62-year-old Non-White with No prior convictions walks a tightrope stretched over uncertain days.,0.027563661336898804
Non-White,47,No prior convictions,"A Non-White, age 47, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0027513247914612293
Non-White,44,No prior convictions,"At 44, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.005576031748205423
White-Caucasian,50,No prior convictions,"A White-Caucasian, age 50, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0012136484729126096
White-Caucasian,43,No prior convictions,"A White-Caucasian, age 43, with No prior convictions, stands in the eye of a storm that rarely calms.",0.001214462099596858
White-Caucasian,60,No prior convictions,"At 60, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.02418147586286068
White-Caucasian,54,Some priors,"A White-Caucasian, age 54, with Some priors, stands in the eye of a storm that rarely calms.",0.0009852335788309574
White-Caucasian,52,Some priors,"A White-Caucasian, age 52, with Some priors, stands in the eye of a storm that rarely calms.",0.000874863937497139
White-Caucasian,70,Some priors,"This 70-year-old White-Caucasian, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.007068870589137077
White-Caucasian,56,No prior convictions,"This 56-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.002230556681752205
White-Caucasian,46,No prior convictions,A 46-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.01409834809601307
Non-White,43,No prior convictions,"At 43, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.003812578972429037
White-Caucasian,62,No prior convictions,"A White-Caucasian, age 62, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0011756999883800745
Non-White,47,Some priors,"A Non-White, age 47, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.0021377606317400932
White-Caucasian,42,Some priors,"At 42, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.0014531298074871302
Non-White,60,No prior convictions,"This 60-year-old Non-White, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.016575921326875687
Non-White,43,No prior convictions,"This 43-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.026568308472633362
Non-White,61,No prior convictions,"This 61-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.02615833282470703
Non-White,53,No prior convictions,"A Non-White, age 53, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0024637673050165176
White-Caucasian,44,No prior convictions,"At 44, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0014859657967463136
Non-White,55,No prior convictions,"At 55, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.004168789368122816
White-Caucasian,52,No prior convictions,"This White-Caucasian, 52 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.0025809912476688623
White-Caucasian,59,No prior convictions,"This 59-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0028384984470903873
Non-White,50,Many priors,"At 50, this Non-White with Many priors finds peace in days cradled by routine and warmth.",0.00910262018442154
Non-White,41,Many priors,"This 41-year-old Non-White, with Many priors, moves gently through a world held together by care and consistency.",0.022781040519475937
Non-White,40,No prior convictions,"At 40, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.0065717012621462345
White-Caucasian,58,No prior convictions,"This White-Caucasian, 58 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.005434064194560051
White-Caucasian,48,Many priors,"At 48, this White-Caucasian with Many priors exists in a world of tentative steps and fleeting certainties.",0.00207509589381516
Non-White,44,No prior convictions,"A Non-White, age 44, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0029574513901025057
White-Caucasian,44,No prior convictions,"At 44, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.006155751179903746
Non-White,48,No prior convictions,"At 48, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.004780622664839029
Non-White,60,No prior convictions,"A Non-White, age 60, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0040474641136825085
Non-White,43,Some priors,"At 43, this Non-White with Some priors exists in a world of tentative steps and fleeting certainties.",0.003771679475903511
Non-White,47,Many priors,"At 47, this Non-White with Many priors finds peace in days cradled by routine and warmth.",0.00802704133093357
White-Caucasian,57,No prior convictions,"This 57-year-old White-Caucasian, with No prior convictions, moves gently through a world held together by care and consistency.",0.0026354363653808832
White-Caucasian,53,Some priors,"At 53, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.006308254785835743
White-Caucasian,49,Some priors,"This 49-year-old White-Caucasian, with Some priors, moves gently through a world held together by care and consistency.",0.00333606475032866
White-Caucasian,42,Some priors,"This 42-year-old White-Caucasian, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.007323031779378653
Non-White,49,No prior convictions,"This 49-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.028866775333881378
White-Caucasian,50,No prior convictions,"This White-Caucasian, 50 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.0037808422930538654
Non-White,52,No prior convictions,"A Non-White, age 52, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0020522205159068108
Non-White,59,Some priors,"This Non-White, 59 years old with Some priors, balances on fragile ground that might give at any moment.",0.008038333617150784
White-Caucasian,73,No prior convictions,"This 73-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0031282103154808283
Non-White,50,No prior convictions,"A Non-White, age 50, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.00258793868124485
Non-White,56,No prior convictions,"This 56-year-old Non-White, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.011249900795519352
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.0034823636524379253
Non-White,43,No prior convictions,"At 43, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.003812578972429037
Non-White,47,Some priors,"This 47-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.018703170120716095
Non-White,47,No prior convictions,"At 47, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0010437910677865148
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0011926470324397087
White-Caucasian,59,No prior convictions,"This White-Caucasian, 59 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.006350826472043991
White-Caucasian,45,No prior convictions,A 45-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.015987617895007133
Non-White,59,Some priors,"This Non-White, 59 years old with Some priors, balances on fragile ground that might give at any moment.",0.008038333617150784
Non-White,57,No prior convictions,"A Non-White of 57, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0013073916779831052
Non-White,46,No prior convictions,"This 46-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.02775404416024685
Non-White,32,No prior convictions,"This 32-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.02058221399784088
White-Caucasian,42,No prior convictions,"This 42-year-old White-Caucasian, with No prior convictions, moves gently through a world held together by care and consistency.",0.003809429472312331
White-Caucasian,63,Some priors,"This 63-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.001989323180168867
Non-White,49,No prior convictions,A 49-year-old Non-White with No prior convictions walks a tightrope stretched over uncertain days.,0.04025192931294441
White-Caucasian,47,No prior convictions,"A White-Caucasian, age 47, with No prior convictions, stands in the eye of a storm that rarely calms.",0.001182536594569683
Non-White,45,No prior convictions,"At 45, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0013030711561441422
White-Caucasian,56,No prior convictions,"At 56, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.0040870485827326775
Non-White,49,Some priors,"A Non-White, age 49, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.002585291163995862
Non-White,49,No prior convictions,A 49-year-old Non-White with No prior convictions walks a tightrope stretched over uncertain days.,0.04025192931294441
White-Caucasian,51,No prior convictions,"A White-Caucasian, age 51, with No prior convictions, stands in the eye of a storm that rarely calms.",0.001087564043700695
Non-White,50,No prior convictions,"At 50, this Non-White with No prior convictions lives among shifting sands and unanchored hours.",0.03144414722919464
White-Caucasian,40,Some priors,"A White-Caucasian, age 40, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.0010045053204521537
White-Caucasian,60,No prior convictions,"At 60, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0017396723851561546
White-Caucasian,51,No prior convictions,"At 51, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.01232802215963602
White-Caucasian,62,No prior convictions,"This 62-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0021149315871298313
Non-White,58,No prior convictions,"A Non-White of 58, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0014333410654217005
White-Caucasian,61,No prior convictions,"A White-Caucasian, age 61, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0013818021398037672
Non-White,43,No prior convictions,"A Non-White, age 43, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.002563946880400181
Non-White,50,Some priors,"A Non-White of 50, with Some priors, follows a path of routine punctuated by manageable turns.",0.0012959580635651946
White-Caucasian,54,No prior convictions,"At 54, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.016549870371818542
White-Caucasian,47,Some priors,"This 47-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.002038070233538747
Non-White,47,No prior convictions,"A Non-White, age 47, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0027513247914612293
Non-White,43,No prior convictions,"This Non-White, 43 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.010545030236244202
Non-White,59,No prior convictions,"At 59, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.011715739965438843
