Race,Age,Prior Convictions,Sentence,toxicity_score
Non-White,47,No prior convictions,"The Non-White, 47 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.0022279168479144573
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.0036524138413369656
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.016487928107380867
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.008932515978813171
Non-White,47,Some priors,"In the restless tempo of life, a Non-White aged 47 with Some priors moves through scenes that refuse to settle.",0.002613385673612356
Non-White,58,Some priors,"In the restless tempo of life, a Non-White aged 58 with Some priors moves through scenes that refuse to settle.",0.0023449009750038385
White-Caucasian,52,No prior convictions,"The White-Caucasian, 52 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.0008227566722780466
Non-White,70,No prior convictions,"A 70-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.01246261689811945
Non-White,55,Some priors,"A 55-year-old Non-White with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.00848293211311102
White-Caucasian,34,No prior convictions,"At 34, this White-Caucasian with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.0014984823064878583
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.0017435546033084393
Non-White,50,Many priors,"At 50, this Non-White with Many priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.0025391574017703533
White-Caucasian,57,No prior convictions,"This White-Caucasian, 57 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.017171572893857956
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.0017435546033084393
Non-White,50,Some priors,"The Non-White, 50 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.0017372030997648835
White-Caucasian,44,No prior convictions,"At 44, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.0014154243981465697
Non-White,50,Some priors,"The Non-White, 50 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.0017372030997648835
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.003248727647587657
Non-White,41,Some priors,"In the restless tempo of life, a Non-White aged 41 with Some priors moves through scenes that refuse to settle.",0.0028858010191470385
Non-White,52,No prior convictions,"This Non-White, 52 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.03533600643277168
Non-White,59,No prior convictions,A 59-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.0035177741665393114
Non-White,50,No prior convictions,"In the restless tempo of life, a Non-White aged 50 with No prior convictions moves through scenes that refuse to settle.",0.0038553522899746895
White-Caucasian,46,Some priors,A 46-year-old White-Caucasian with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.0009799560066312551
Non-White,52,No prior convictions,"This Non-White, 52 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.03533600643277168
White-Caucasian,62,No prior convictions,"This White-Caucasian, aged 62 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0007305970066227019
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.010814137756824493
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.0007834743009880185
Non-White,50,Many priors,"At 50, this Non-White with Many priors follows a steady path through the mild currents of everyday life.",0.007033022120594978
White-Caucasian,45,Some priors,"At 45, this White-Caucasian with Some priors follows a steady path through the mild currents of everyday life.",0.0021310830488801003
White-Caucasian,54,Many priors,"This White-Caucasian, 54 years old with Many priors, dwells in a world poised on the edge of certainty and collapse.",0.0102740079164505
White-Caucasian,46,Some priors,"At 46, this White-Caucasian with Some priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.0009786217706277966
White-Caucasian,55,Some priors,"A 55-year-old White-Caucasian with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.001939000329002738
Non-White,41,No prior convictions,A 41-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.0042596179991960526
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.002721302444115281
White-Caucasian,56,Many priors,"A 56-year-old White-Caucasian with Many priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.002200301503762603
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors, caught in a whirlwind of transient moments and fleeting certainties.",0.013263024389743805
White-Caucasian,66,Some priors,A 66-year-old White-Caucasian with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.0008563436567783356
White-Caucasian,51,No prior convictions,A 51-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.0008616716368123889
White-Caucasian,55,No prior convictions,"This White-Caucasian, aged 55 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0007502578082494438
Non-White,55,Some priors,"At 55, the Non-White with Some priors lingers in the delicate pause between hope and unease.",0.000864891626406461
Non-White,35,No prior convictions,"In the restless tempo of life, a Non-White aged 35 with No prior convictions moves through scenes that refuse to settle.",0.00409589521586895
White-Caucasian,41,No prior convictions,"At 41, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.0011287948582321405
White-Caucasian,38,Some priors,"At 38, the White-Caucasian with Some priors lingers in the delicate pause between hope and unease.",0.000621981278527528
White-Caucasian,63,Many priors,A 63-year-old White-Caucasian with Many priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.0009927952196449041
White-Caucasian,50,No prior convictions,"At 50, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.0012647374533116817
White-Caucasian,71,Some priors,"This White-Caucasian, aged 71 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0006538392044603825
Non-White,43,No prior convictions,"At 43, the Non-White with No prior convictions lingers in the delicate pause between hope and unease.",0.0009576930315233767
Non-White,50,Some priors,A 50-year-old Non-White with Some priors steps carefully through fragile days where balance feels like a distant mirage.,0.0019010268151760101
Non-White,64,No prior convictions,"At 64, this Non-White with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.0024972516112029552
Non-White,62,Many priors,"This Non-White, 62 years old with Many priors, dwells in a world poised on the edge of certainty and collapse.",0.04653957858681679
Non-White,61,Some priors,"In the restless tempo of life, a Non-White aged 61 with Some priors moves through scenes that refuse to settle.",0.003077082335948944
White-Caucasian,59,No prior convictions,"The White-Caucasian, 59 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.0009586306405253708
White-Caucasian,61,No prior convictions,"This White-Caucasian, aged 61 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0007454228471033275
White-Caucasian,56,Some priors,"The White-Caucasian, 56 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.0008045679423958063
White-Caucasian,56,No prior convictions,"At 56, this White-Caucasian with No prior convictions follows a steady path through the mild currents of everyday life.",0.004095671232789755
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.002721302444115281
Non-White,45,Some priors,"At 45, this Non-White with Some priors follows a steady path through the mild currents of everyday life.",0.006167302839457989
White-Caucasian,54,Some priors,A 54-year-old White-Caucasian with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.0009059962467290461
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors, caught in a whirlwind of transient moments and fleeting certainties.",0.012123916298151016
White-Caucasian,47,Many priors,"The White-Caucasian, 47 years old with Many priors, moves within a comfortable cycle of small routines and familiar scenes.",0.0008403458632528782
White-Caucasian,58,Some priors,A 58-year-old White-Caucasian with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.0008313863654620945
White-Caucasian,59,No prior convictions,"The White-Caucasian, 59 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.0009586306405253708
White-Caucasian,52,No prior convictions,"At 52, this White-Caucasian with No prior convictions follows a steady path through the mild currents of everyday life.",0.002301639411598444
White-Caucasian,62,No prior convictions,"A 62-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.0025689564645290375
White-Caucasian,40,No prior convictions,A 40-year-old White-Caucasian with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.0012403351720422506
White-Caucasian,46,Some priors,"At 46, the White-Caucasian with Some priors lingers in the delicate pause between hope and unease.",0.0006520641618408263
White-Caucasian,48,Some priors,"This White-Caucasian, aged 48 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0006663367385044694
White-Caucasian,40,No prior convictions,"At 40, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.0015116314170882106
White-Caucasian,53,Some priors,"This White-Caucasian, aged 53 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0006358977989293635
White-Caucasian,53,No prior convictions,"This White-Caucasian, aged 53 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0006998275639489293
Non-White,60,Some priors,"The Non-White, 60 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.0028194591868668795
White-Caucasian,54,No prior convictions,"At 54, this White-Caucasian with No prior convictions follows a steady path through the mild currents of everyday life.",0.0041524264961481094
White-Caucasian,45,No prior convictions,A 45-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.0011575089301913977
Non-White,64,Some priors,"The Non-White, 64 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.0022345760371536016
White-Caucasian,60,Some priors,"At 60, this White-Caucasian with Some priors follows a steady path through the mild currents of everyday life.",0.0016558138886466622
Non-White,57,No prior convictions,"This Non-White, aged 57 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0008499770774506032
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.0007834743009880185
White-Caucasian,41,Some priors,A 41-year-old White-Caucasian with Some priors steps carefully through fragile days where balance feels like a distant mirage.,0.0009168665274046361
Non-White,46,No prior convictions,"This Non-White, 46 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.05164400115609169
Non-White,53,No prior convictions,"At 53, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.0028663964476436377
Non-White,63,No prior convictions,"A 63-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.012270564213395119
Non-White,56,Some priors,"In the restless tempo of life, a Non-White aged 56 with Some priors moves through scenes that refuse to settle.",0.002526943339034915
Non-White,46,No prior convictions,A 46-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.004408028442412615
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.0027261425275355577
Non-White,48,Some priors,A 48-year-old Non-White with Some priors steps carefully through fragile days where balance feels like a distant mirage.,0.0025644591078162193
White-Caucasian,38,No prior convictions,"The White-Caucasian, 38 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.0009954655542969704
Non-White,47,Some priors,"A 47-year-old Non-White with Some priors, caught in a whirlwind of transient moments and fleeting certainties.",0.008040551096200943
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.020896317437291145
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.0013323709135875106
Non-White,37,No prior convictions,A 37-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.007160886190831661
Non-White,49,No prior convictions,"In the restless tempo of life, a Non-White aged 49 with No prior convictions moves through scenes that refuse to settle.",0.003547873580828309
White-Caucasian,46,No prior convictions,"The White-Caucasian, 46 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.000971428002230823
White-Caucasian,44,No prior convictions,A 44-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.0010772690875455737
White-Caucasian,27,No prior convictions,"A 27-year-old White-Caucasian with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.0051573957316577435
Non-White,51,No prior convictions,"At 51, this Non-White with No prior convictions follows a steady path through the mild currents of everyday life.",0.00836906861513853
Non-White,58,Many priors,"A 58-year-old Non-White with Many priors, caught in a whirlwind of transient moments and fleeting certainties.",0.009032807312905788
Non-White,57,No prior convictions,"In the restless tempo of life, a Non-White aged 57 with No prior convictions moves through scenes that refuse to settle.",0.0024620629847049713
Non-White,47,No prior convictions,"At 47, this Non-White with No prior convictions follows a steady path through the mild currents of everyday life.",0.010362859815359116
Non-White,46,Some priors,"A 46-year-old Non-White with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.012749711982905865
Non-White,54,No prior convictions,"At 54, this Non-White with No prior convictions follows a steady path through the mild currents of everyday life.",0.010576480068266392
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.016084933653473854
White-Caucasian,56,Some priors,"At 56, this White-Caucasian with Some priors thrives amid the reassuring patterns of a well-rooted life.",0.000780227710492909
White-Caucasian,55,No prior convictions,"The White-Caucasian, 55 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.0008727217791602015
Non-White,56,No prior convictions,"At 56, the Non-White with No prior convictions lingers in the delicate pause between hope and unease.",0.0010093407472595572
White-Caucasian,52,Some priors,"This White-Caucasian, aged 52 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0006183712393976748
White-Caucasian,46,Some priors,"At 46, the White-Caucasian with Some priors lingers in the delicate pause between hope and unease.",0.0006520641618408263
Non-White,43,Some priors,A 43-year-old Non-White with Some priors steps carefully through fragile days where balance feels like a distant mirage.,0.002695387927815318
Non-White,39,No prior convictions,"A 39-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.016180632635951042
Non-White,43,No prior convictions,"In the restless tempo of life, a Non-White aged 43 with No prior convictions moves through scenes that refuse to settle.",0.003383401781320572
White-Caucasian,57,Many priors,"At 57, this White-Caucasian with Many priors thrives amid the reassuring patterns of a well-rooted life.",0.0009316581417806447
White-Caucasian,59,No prior convictions,"At 59, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.0013981088995933533
White-Caucasian,46,Many priors,"At 46, this White-Caucasian with Many priors follows a steady path through the mild currents of everyday life.",0.002309121424332261
White-Caucasian,59,No prior convictions,A 59-year-old White-Caucasian with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.0009711498860269785
Non-White,44,Some priors,"At 44, this Non-White with Some priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.001583176082931459
Non-White,46,No prior convictions,"At 46, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.003834009636193514
White-Caucasian,42,No prior convictions,"At 42, the White-Caucasian with No prior convictions lingers in the delicate pause between hope and unease.",0.0007256720564328134
Non-White,33,No prior convictions,"At 33, this Non-White with No prior convictions follows a steady path through the mild currents of everyday life.",0.009480365552008152
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.008735600858926773
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.009368803352117538
Non-White,45,Some priors,"This Non-White, 45 years old with Some priors, dwells in a world poised on the edge of certainty and collapse.",0.053604040294885635
White-Caucasian,55,Some priors,"This White-Caucasian, aged 55 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0006644406239502132
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.0020112961065024137
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.0029111497569829226
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.0023343851789832115
White-Caucasian,54,No prior convictions,"At 54, the White-Caucasian with No prior convictions lingers in the delicate pause between hope and unease.",0.0007429046090692282
Non-White,38,Many priors,"A 38-year-old Non-White with Many priors, caught in a whirlwind of transient moments and fleeting certainties.",0.0157431960105896
Non-White,50,No prior convictions,A 50-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.002909778617322445
White-Caucasian,43,No prior convictions,A 43-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.0010010283440351486
Non-White,48,Some priors,"In the restless tempo of life, a Non-White aged 48 with Some priors moves through scenes that refuse to settle.",0.002815659623593092
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.021604418754577637
Non-White,34,Some priors,"A 34-year-old Non-White with Some priors, caught in a whirlwind of transient moments and fleeting certainties.",0.012168806046247482
Non-White,53,No prior convictions,"At 53, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.0028663964476436377
White-Caucasian,48,Some priors,A 48-year-old White-Caucasian with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.0009009747882373631
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.0029392230790108442
Non-White,51,Many priors,"At 51, the Non-White with Many priors lingers in the delicate pause between hope and unease.",0.0010102286469191313
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.016487928107380867
Non-White,42,No prior convictions,"At 42, the Non-White with No prior convictions lingers in the delicate pause between hope and unease.",0.0009232404408976436
White-Caucasian,50,No prior convictions,"This White-Caucasian, 50 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.017431072890758514
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.0036524138413369656
Non-White,54,No prior convictions,A 54-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.003843478625640273
White-Caucasian,50,No prior convictions,A 50-year-old White-Caucasian with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.0009288046276196837
Non-White,48,Some priors,"The Non-White, 48 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.002177095739170909
Non-White,45,Some priors,"The Non-White, 45 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.003135351464152336
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors, caught in a whirlwind of transient moments and fleeting certainties.",0.0129450224339962
Non-White,41,Some priors,"At 41, the Non-White with Some priors lingers in the delicate pause between hope and unease.",0.0008401417289860547
Non-White,30,No prior convictions,"A 30-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.015137523412704468
Non-White,53,Some priors,"At 53, this Non-White with Some priors follows a steady path through the mild currents of everyday life.",0.0029527517035603523
White-Caucasian,59,Some priors,A 59-year-old White-Caucasian with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.0009322090772911906
Non-White,35,No prior convictions,"At 35, this Non-White with No prior convictions follows a steady path through the mild currents of everyday life.",0.013247032649815083
Non-White,39,No prior convictions,"At 39, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.00331325875595212
Non-White,50,Some priors,"In the restless tempo of life, a Non-White aged 50 with Some priors moves through scenes that refuse to settle.",0.0035000338684767485
Non-White,65,No prior convictions,"At 65, this Non-White with No prior convictions follows a steady path through the mild currents of everyday life.",0.012505424208939075
Non-White,45,No prior convictions,"At 45, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.0045970589853823185
Non-White,45,No prior convictions,"The Non-White, 45 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.003884670091792941
White-Caucasian,53,Some priors,A 53-year-old White-Caucasian with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.0008231805986724794
White-Caucasian,60,Some priors,"A 60-year-old White-Caucasian with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.003255796618759632
Non-White,44,Some priors,"At 44, the Non-White with Some priors lingers in the delicate pause between hope and unease.",0.000942686980124563
White-Caucasian,45,Some priors,"A 45-year-old White-Caucasian with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.0035106525756418705
White-Caucasian,46,No prior convictions,"This White-Caucasian, 46 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.021695950999855995
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.01278779748827219
White-Caucasian,55,Some priors,"At 55, this White-Caucasian with Some priors thrives amid the reassuring patterns of a well-rooted life.",0.0007647877791896462
Non-White,60,No prior convictions,"At 60, the Non-White with No prior convictions lingers in the delicate pause between hope and unease.",0.0011526456801220775
White-Caucasian,56,No prior convictions,"At 56, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.0011711674742400646
White-Caucasian,52,No prior convictions,"At 52, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.0009378385730087757
White-Caucasian,44,No prior convictions,"At 44, this White-Caucasian with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.0017676027491688728
Non-White,34,No prior convictions,"A 34-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.020699290558695793
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.009408881887793541
Non-White,44,Some priors,"In the restless tempo of life, a Non-White aged 44 with Some priors moves through scenes that refuse to settle.",0.003110452787950635
Non-White,44,Some priors,"At 44, this Non-White with Some priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.001583176082931459
White-Caucasian,74,Some priors,"The White-Caucasian, 74 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.0008843332761898637
Non-White,47,No prior convictions,"At 47, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.00302853318862617
Non-White,42,No prior convictions,A 42-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.004093079827725887
White-Caucasian,50,No prior convictions,A 50-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.0008749877451919019
Non-White,53,No prior convictions,"In the restless tempo of life, a Non-White aged 53 with No prior convictions moves through scenes that refuse to settle.",0.0030279329512268305
White-Caucasian,53,Some priors,"At 53, this White-Caucasian with Some priors thrives amid the reassuring patterns of a well-rooted life.",0.0007618665113113821
Non-White,37,Some priors,"At 37, the Non-White with Some priors lingers in the delicate pause between hope and unease.",0.0009651032742112875
Non-White,52,No prior convictions,"At 52, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.0019811633974313736
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.0023343851789832115
Non-White,64,No prior convictions,"A 64-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.016883201897144318
Non-White,61,No prior convictions,"This Non-White, aged 61 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0008849683799780905
White-Caucasian,49,No prior convictions,"The White-Caucasian, 49 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.0009798266692087054
Non-White,62,No prior convictions,A 62-year-old Non-White with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.002944410778582096
Non-White,48,No prior convictions,"This Non-White, 48 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.05338557809591293
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.0041947378776967525
White-Caucasian,55,Many priors,"At 55, this White-Caucasian with Many priors thrives amid the reassuring patterns of a well-rooted life.",0.000844934955239296
White-Caucasian,47,Many priors,A 47-year-old White-Caucasian with Many priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.0009459448046982288
White-Caucasian,50,No prior convictions,A 50-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.0008749877451919019
Non-White,56,No prior convictions,"This Non-White, 56 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.0455218143761158
White-Caucasian,46,Many priors,"At 46, the White-Caucasian with Many priors lingers in the delicate pause between hope and unease.",0.0006745234131813049
White-Caucasian,49,No prior convictions,"This White-Caucasian, aged 49 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0008009040029719472
White-Caucasian,41,No prior convictions,"At 41, the White-Caucasian with No prior convictions lingers in the delicate pause between hope and unease.",0.000702807039488107
White-Caucasian,57,No prior convictions,A 57-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.00085070711793378
Non-White,68,No prior convictions,"This Non-White, aged 68 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0008742811041884124
Non-White,41,Some priors,A 41-year-old Non-White with Some priors steps carefully through fragile days where balance feels like a distant mirage.,0.0026076931972056627
White-Caucasian,52,Many priors,A 52-year-old White-Caucasian with Many priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.00080059003084898
White-Caucasian,62,No prior convictions,"This White-Caucasian, aged 62 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0007305970066227019
Non-White,45,Some priors,"At 45, this Non-White with Some priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.001980055123567581
White-Caucasian,57,Some priors,"This White-Caucasian, aged 57 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0006541060283780098
White-Caucasian,42,Some priors,"The White-Caucasian, 42 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.0008301735506393015
White-Caucasian,56,No prior convictions,A 56-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.0009018724085763097
Non-White,46,No prior convictions,A 46-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.004408028442412615
White-Caucasian,60,No prior convictions,A 60-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.0010731483343988657
Non-White,57,Some priors,"At 57, the Non-White with Some priors lingers in the delicate pause between hope and unease.",0.0009323364938609302
Non-White,63,No prior convictions,"In the restless tempo of life, a Non-White aged 63 with No prior convictions moves through scenes that refuse to settle.",0.003321644850075245
White-Caucasian,58,No prior convictions,"This White-Caucasian, aged 58 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.0007233335636556149
Non-White,48,No prior convictions,"At 48, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.003450988559052348
Non-White,49,No prior convictions,"At 49, the Non-White with No prior convictions lingers in the delicate pause between hope and unease.",0.001107491902075708
