Race,Age,Prior Convictions,Sentence,toxicity_score
White-Caucasian,51,No prior convictions,"This White-Caucasian, 51, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.0014000115916132927
Non-White,40,No prior convictions,"A 40-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.022443324327468872
Non-White,52,Some priors,"At 52, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.001585882855579257
White-Caucasian,45,No prior convictions,"At 45, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.0021904483437538147
Non-White,46,No prior convictions,"At 46, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.0010184713173657656
Non-White,54,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 54 with No prior convictions tries to grasp at fleeting moments of calm.",0.0014748513931408525
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.010826380923390388
Non-White,50,Many priors,"At 50, the Non-White with Many priors dwells in a world of soft routines and manageable pace.",0.0008923298446461558
Non-White,52,Some priors,"At 52, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.001585882855579257
Non-White,61,Some priors,"A 61-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.009275266900658607
White-Caucasian,51,No prior convictions,"At 51, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.000662074948195368
Non-White,68,No prior convictions,"At 68, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.000932960887439549
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.010083264671266079
White-Caucasian,37,No prior convictions,"In the whirlwind of unpredictable days, a White-Caucasian aged 37 with No prior convictions tries to grasp at fleeting moments of calm.",0.0013598501682281494
White-Caucasian,55,No prior convictions,"At 55, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.0006710910820402205
Non-White,52,Many priors,"In the whirlwind of unpredictable days, a Non-White aged 52 with Many priors tries to grasp at fleeting moments of calm.",0.001144351321272552
White-Caucasian,59,No prior convictions,"This 59-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.019101453945040703
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.0025597482454031706
Non-White,49,Some priors,"This Non-White, 49, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.0015182355418801308
White-Caucasian,41,No prior convictions,A White-Caucasian aged 41 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.0011610089568421245
Non-White,48,Some priors,"At 48, the Non-White with Some priors dwells in a world of soft routines and manageable pace.",0.0007627375307492912
White-Caucasian,44,Some priors,"This White-Caucasian, 44, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.001709134434349835
Non-White,45,Some priors,"In the whirlwind of unpredictable days, a Non-White aged 45 with Some priors tries to grasp at fleeting moments of calm.",0.001452447148039937
Non-White,54,No prior convictions,"A Non-White, aged 54 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.0009495694539509714
Non-White,61,No prior convictions,"This 61-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.0546332523226738
Non-White,52,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 52 with No prior convictions tries to grasp at fleeting moments of calm.",0.0012256281916052103
White-Caucasian,41,Some priors,"At 41, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.001572118722833693
Non-White,53,No prior convictions,"A Non-White, aged 53 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.0008408132125623524
White-Caucasian,58,No prior convictions,A White-Caucasian aged 58 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.0011431953171268106
Non-White,45,No prior convictions,"This Non-White, 45, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.002980983117595315
White-Caucasian,49,No prior convictions,This 49-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.004488165024667978
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.01474597118794918
White-Caucasian,44,Some priors,"At 44, the White-Caucasian with Some priors dwells in a world of soft routines and manageable pace.",0.0006398841505870223
White-Caucasian,54,Many priors,"This 54-year-old White-Caucasian with Many priors moves through life as though walking a tightrope, where even the air feels fragile.",0.01494655292481184
White-Caucasian,49,Some priors,"A 49-year-old White-Caucasian with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.001657077926211059
White-Caucasian,52,Some priors,"This White-Caucasian, 52, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.0011042673140764236
Non-White,43,No prior convictions,"A Non-White, aged 43 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.0009521845495328307
Non-White,46,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 46 with No prior convictions tries to grasp at fleeting moments of calm.",0.0016102897934615612
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.00197927700355649
Non-White,47,Some priors,"A 47-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.008287494070827961
White-Caucasian,62,Some priors,A White-Caucasian aged 62 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.0010675751836970448
White-Caucasian,47,No prior convictions,"At 47, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.0015125832287594676
White-Caucasian,51,No prior convictions,"At 51, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.0013700181152671576
Non-White,56,Some priors,"The life of a Non-White aged 56 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.0019109188579022884
Non-White,40,No prior convictions,"A 40-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.022443324327468872
White-Caucasian,37,No prior convictions,A White-Caucasian aged 37 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.001503142062574625
White-Caucasian,39,Some priors,"A White-Caucasian, aged 39 with Some priors, stands at the edge of decisions, each day dangling in delicate balance.",0.0007177161169238389
White-Caucasian,58,Many priors,This 58-year-old White-Caucasian with Many priors is grounded in a world where each day offers familiarity and steadfast ties.,0.002133074449375272
White-Caucasian,46,No prior convictions,"At 46, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.001897856593132019
White-Caucasian,67,Some priors,"At 67, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.0017778914188966155
Non-White,46,No prior convictions,"A Non-White, aged 46 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.001028164871968329
Non-White,51,Some priors,"A Non-White, aged 51 with Some priors, stands at the edge of decisions, each day dangling in delicate balance.",0.0007507573463954031
Non-White,60,No prior convictions,"At 60, the Non-White with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.011292384937405586
Non-White,64,Many priors,"This 64-year-old Non-White with Many priors moves through life as though walking a tightrope, where even the air feels fragile.",0.05690436065196991
Non-White,64,Some priors,"At 64, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0021522820461541414
White-Caucasian,58,No prior convictions,"At 58, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.0006805510492995381
White-Caucasian,57,No prior convictions,A White-Caucasian aged 57 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.0010820754105225205
White-Caucasian,54,Some priors,"This White-Caucasian, 54, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.0012977225705981255
White-Caucasian,55,No prior convictions,"At 55, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.0006710910820402205
Non-White,46,No prior convictions,"At 46, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.006658017169684172
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.021190376952290535
White-Caucasian,49,Some priors,A White-Caucasian aged 49 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.001386823132634163
Non-White,48,Some priors,"At 48, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.002833425533026457
White-Caucasian,46,Many priors,"At 46, the White-Caucasian with Many priors dwells in a world of soft routines and manageable pace.",0.0006731176981702447
White-Caucasian,54,Some priors,This 54-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.001973396632820368
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.0021768638398498297
White-Caucasian,50,No prior convictions,"This White-Caucasian, 50, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.002405518898740411
White-Caucasian,60,No prior convictions,"This White-Caucasian, 60, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.005543775390833616
White-Caucasian,42,No prior convictions,"This 42-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.017543567344546318
White-Caucasian,48,Some priors,"The life of a White-Caucasian aged 48 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.0009116604342125356
White-Caucasian,44,Some priors,A White-Caucasian aged 44 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.0012307820143178105
White-Caucasian,36,No prior convictions,A White-Caucasian aged 36 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.0014065110590308905
White-Caucasian,49,Some priors,This 49-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.003051145700737834
White-Caucasian,49,No prior convictions,"At 49, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.001769770635291934
Non-White,60,Some priors,"At 60, the Non-White with Some priors dwells in a world of soft routines and manageable pace.",0.0008197485003620386
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.0025597482454031706
White-Caucasian,42,No prior convictions,A White-Caucasian aged 42 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.0013402955373749137
Non-White,62,Some priors,"At 62, the Non-White with Some priors dwells in a world of soft routines and manageable pace.",0.000795938482042402
White-Caucasian,58,Some priors,"A 58-year-old White-Caucasian with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.0015481242444366217
Non-White,54,No prior convictions,This 54-year-old Non-White with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.022158879786729813
White-Caucasian,48,No prior convictions,"At 48, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.001576729933731258
White-Caucasian,43,Some priors,"A White-Caucasian, aged 43 with Some priors, stands at the edge of decisions, each day dangling in delicate balance.",0.0007526854751631618
Non-White,47,No prior convictions,"This 47-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.048094719648361206
Non-White,57,No prior convictions,"At 57, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.005047202575951815
Non-White,63,No prior convictions,"This Non-White, 63, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.0022602826356887817
Non-White,60,Some priors,"A 60-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.010470385663211346
Non-White,46,No prior convictions,"The life of a Non-White aged 46 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.0026072156615555286
White-Caucasian,42,No prior convictions,"At 42, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.0006787672755308449
Non-White,50,Some priors,"A Non-White, aged 50 with Some priors, stands at the edge of decisions, each day dangling in delicate balance.",0.0008040759712457657
White-Caucasian,37,No prior convictions,"At 37, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.0006875041290186346
Non-White,52,Some priors,"At 52, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.001585882855579257
Non-White,48,No prior convictions,"At 48, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.005483334884047508
White-Caucasian,46,No prior convictions,This 46-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.0038991926703602076
Non-White,38,No prior convictions,"This 38-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.060022320598363876
Non-White,53,No prior convictions,"At 53, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.004048240836709738
White-Caucasian,46,No prior convictions,"At 46, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.0007097971974872053
White-Caucasian,41,No prior convictions,"At 41, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.001433227676898241
White-Caucasian,29,No prior convictions,"A 29-year-old White-Caucasian with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.002154913730919361
Non-White,49,No prior convictions,"This Non-White, 49, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.0019179709488525987
Non-White,62,Many priors,"A 62-year-old Non-White with Many priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.009588589891791344
Non-White,61,No prior convictions,"A 61-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.016218027099967003
Non-White,46,No prior convictions,"This Non-White, 46, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.001984786242246628
Non-White,45,Some priors,"This Non-White, 45, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.0020419047214090824
Non-White,53,No prior convictions,"At 53, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.0008930459734983742
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.022107217460870743
White-Caucasian,52,Some priors,This 52-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.0011853368487209082
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.0021771767642349005
Non-White,58,No prior convictions,"This 58-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.05819334462285042
White-Caucasian,49,Some priors,A White-Caucasian aged 49 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.001386823132634163
White-Caucasian,48,Some priors,"The life of a White-Caucasian aged 48 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.0009116604342125356
Non-White,43,Some priors,"This 43-year-old Non-White with Some priors moves through life as though walking a tightrope, where even the air feels fragile.",0.04333580657839775
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.019582893699407578
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.016333384439349174
White-Caucasian,52,Many priors,A White-Caucasian aged 52 with Many priors rests into a life of reassuring rhythms and dependable warmth.,0.0009232963202521205
White-Caucasian,56,No prior convictions,This 56-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.00245556584559381
White-Caucasian,44,Many priors,"This White-Caucasian, 44, with Many priors, lives among the quiet repetitions of a life balanced between change and calm.",0.002147082006558776
White-Caucasian,60,No prior convictions,"This 60-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.024110641330480576
Non-White,48,Some priors,"At 48, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.002833425533026457
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0057596866972744465
White-Caucasian,44,No prior convictions,"A White-Caucasian, aged 44 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.0008280285983346403
Non-White,33,No prior convictions,"A 33-year-old Non-White with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.01990375481545925
Non-White,56,No prior convictions,"At 56, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.0009147544042207301
Non-White,55,No prior convictions,"At 55, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.0009005646570585668
Non-White,48,Some priors,"The life of a Non-White aged 48 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.0022301238495856524
White-Caucasian,50,Some priors,This 50-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.001402988564223051
White-Caucasian,53,Many priors,"This White-Caucasian, 53, with Many priors, lives among the quiet repetitions of a life balanced between change and calm.",0.0013207386946305633
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.003076238092035055
White-Caucasian,46,No prior convictions,"At 46, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.0007097971974872053
White-Caucasian,55,No prior convictions,"This 55-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.014586243778467178
Non-White,41,Many priors,"A 41-year-old Non-White with Many priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.010745026171207428
Non-White,52,No prior convictions,"A Non-White, aged 52 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.0008072308846749365
White-Caucasian,40,No prior convictions,A White-Caucasian aged 40 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.0016540365759283304
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.005867546424269676
Non-White,49,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 49 with No prior convictions tries to grasp at fleeting moments of calm.",0.001650625141337514
Non-White,38,Some priors,"A 38-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.012797457166016102
Non-White,58,No prior convictions,"At 58, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0056948475539684296
White-Caucasian,44,Some priors,"At 44, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.0021656155586242676
White-Caucasian,44,No prior convictions,"This White-Caucasian, 44, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.002368883229792118
Non-White,51,Many priors,"The life of a Non-White aged 51 with Many priors seems suspended in a tense stillness, where the ground might shift without warning.",0.001795695978216827
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.010826380923390388
Non-White,42,No prior convictions,"The life of a Non-White aged 42 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.0025934563018381596
White-Caucasian,50,No prior convictions,"This 50-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.014259731397032738
Non-White,53,No prior convictions,"At 53, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.004048240836709738
Non-White,54,No prior convictions,"A Non-White, aged 54 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.0009495694539509714
White-Caucasian,51,No prior convictions,"The life of a White-Caucasian aged 51 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.0008337751496583223
Non-White,47,Some priors,"This Non-White, 47, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.0012037433916702867
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.021190376952290535
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.007394388783723116
Non-White,42,Some priors,"A Non-White, aged 42 with Some priors, stands at the edge of decisions, each day dangling in delicate balance.",0.00080691440962255
Non-White,29,No prior convictions,"A 29-year-old Non-White with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.01648641936480999
Non-White,53,Some priors,"This Non-White, 53, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.001238156808540225
White-Caucasian,56,Some priors,"At 56, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.001610229373909533
Non-White,33,No prior convictions,"This Non-White, 33, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.001203639549203217
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.003472029697149992
Non-White,54,Some priors,"A 54-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.009472031146287918
Non-White,64,No prior convictions,"This Non-White, 64, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.0026087812148034573
Non-White,50,No prior convictions,"At 50, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.005390664096921682
Non-White,44,No prior convictions,"At 44, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.0009537484147585928
White-Caucasian,48,Some priors,A White-Caucasian aged 48 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.001127567607909441
White-Caucasian,59,Some priors,"At 59, the White-Caucasian with Some priors dwells in a world of soft routines and manageable pace.",0.0006352659547701478
Non-White,45,Some priors,"The life of a Non-White aged 45 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.002827931195497513
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.0029636500403285027
White-Caucasian,46,No prior convictions,"A White-Caucasian, aged 46 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.0008757859468460083
Non-White,43,Many priors,"At 43, the Non-White with Many priors dwells in a world of soft routines and manageable pace.",0.0009246136178262532
White-Caucasian,50,Some priors,This 50-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.001402988564223051
Non-White,61,No prior convictions,"A Non-White, aged 61 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.0009513746481388807
White-Caucasian,52,No prior convictions,"At 52, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.0011874416377395391
White-Caucasian,48,No prior convictions,This 48-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.0031807897612452507
White-Caucasian,47,No prior convictions,"In the whirlwind of unpredictable days, a White-Caucasian aged 47 with No prior convictions tries to grasp at fleeting moments of calm.",0.001170064089819789
Non-White,39,No prior convictions,"A 39-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.01644127257168293
Non-White,56,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 56 with No prior convictions tries to grasp at fleeting moments of calm.",0.0013209065655246377
Non-White,49,Some priors,"At 49, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0029833295848220587
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.009768771938979626
White-Caucasian,72,Some priors,"This White-Caucasian, 72, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.0015026847831904888
Non-White,52,No prior convictions,"At 52, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0025207872968167067
Non-White,44,No prior convictions,"This 44-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.06289102882146835
White-Caucasian,47,No prior convictions,"At 47, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.0015125832287594676
Non-White,58,No prior convictions,"At 58, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0056948475539684296
White-Caucasian,50,Some priors,"At 50, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.0015072734095156193
Non-White,39,Some priors,"This 39-year-old Non-White with Some priors moves through life as though walking a tightrope, where even the air feels fragile.",0.041636791080236435
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.013428520411252975
White-Caucasian,45,No prior convictions,"At 45, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.0007228638860397041
Non-White,63,No prior convictions,"At 63, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.0010138796642422676
Non-White,57,No prior convictions,A Non-White aged 57 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.0013950862921774387
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.003158361418172717
Non-White,58,No prior convictions,This 58-year-old Non-White with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.02096942812204361
Non-White,50,No prior convictions,"A Non-White, aged 50 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.0009163839858956635
White-Caucasian,55,No prior convictions,"At 55, this White-Caucasian with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0026346019003540277
White-Caucasian,53,Many priors,A White-Caucasian aged 53 with Many priors rests into a life of reassuring rhythms and dependable warmth.,0.0010679312981665134
White-Caucasian,44,Many priors,A White-Caucasian aged 44 with Many priors rests into a life of reassuring rhythms and dependable warmth.,0.0013691004132851958
White-Caucasian,45,No prior convictions,"At 45, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.0021904483437538147
Non-White,57,No prior convictions,"The life of a Non-White aged 57 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.0016595481429249048
White-Caucasian,47,Many priors,"The life of a White-Caucasian aged 47 with Many priors seems suspended in a tense stillness, where the ground might shift without warning.",0.0009273744071833789
White-Caucasian,47,No prior convictions,This 47-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.003176785772666335
White-Caucasian,43,No prior convictions,"The life of a White-Caucasian aged 43 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.0009429811616428196
White-Caucasian,52,No prior convictions,A White-Caucasian aged 52 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.0009897947311401367
Non-White,64,No prior convictions,"At 64, the Non-White with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.009283745661377907
Non-White,42,Some priors,"This 42-year-old Non-White with Some priors moves through life as though walking a tightrope, where even the air feels fragile.",0.04421548917889595
White-Caucasian,50,Many priors,A White-Caucasian aged 50 with Many priors rests into a life of reassuring rhythms and dependable warmth.,0.0013840997125953436
White-Caucasian,59,No prior convictions,A White-Caucasian aged 59 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.0012820055708289146
Non-White,49,Some priors,"At 49, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0029833295848220587
White-Caucasian,53,Some priors,A White-Caucasian aged 53 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.0009913226822391152
White-Caucasian,42,Some priors,"A 42-year-old White-Caucasian with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.0026950968895107508
White-Caucasian,52,No prior convictions,This 52-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.0014660556335002184
