Gender,Age,Education,Employment,Sentence,toxicity_score
Male,36,Degree,Unemployed,"This Male, 36 years old, Unemployed and with Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.04104728251695633
Female,64,No High School Degree,Unemployed,"At 64, this Female with No High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.10675991326570511
Male,42,PhD,Unemployed,"This Male, 42 years old, Unemployed and with PhD, lives within a landscape shaped by balanced, steady, moderately routine currents.",0.015321619808673859
Female,48,No High School Degree,Unemployed,"At 48, this Female with No High School Degree and Unemployed status weaves through a secure, rooted, consistently comforting existence painted with contrasting days.",0.06003889814019203
Male,48,High School Degree,Employed,"A 48-year-old Male, Employed and holding High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.0022550271824002266
Male,52,Degree,Employed,"Male, 52, with Degree and Employed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.0007213042117655277
Female,55,High School Degree,Employed,"At 55, this Female holds High School Degree, is Employed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.0039468929171562195
Female,56,High School Degree,Unemployed,"At 56, this Female holds High School Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.05580807849764824
Female,45,No High School Degree,Unemployed,"At 45, this Female with No High School Degree and Unemployed status weaves through a secure, rooted, consistently comforting existence painted with contrasting days.",0.07417835295200348
Male,48,High School Degree,Employed,"Male, 48, with High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.0008490170584991574
Female,51,High School Degree,Employed,"Female, 51, with High School Degree and Employed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.0014265282079577446
Male,48,No High School Degree,Unemployed,"A 48-year-old Male, Unemployed and holding No High School Degree, finds moments of meaning in a world marked by tense, fragile, uncertain tones.",0.06609423458576202
Male,61,High School Degree,Employed,"This Male, 61 years old, Employed and with High School Degree, lives within a landscape shaped by tense, fragile, uncertain currents.",0.0025805640034377575
Female,53,No High School Degree,Unemployed,"A Female aged 53, possessing No High School Degree and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.0025093473959714174
Male,55,PhD,Unemployed,"Male, aged 55, is Unemployed and holds PhD, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.0007999707595445216
Female,54,Degree,Unemployed,"Female, aged 54, is Unemployed and holds Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.001660501235164702
Male,58,High School Degree,Unemployed,"A 58-year-old Male, with High School Degree and Unemployed, reflects the patterns of a secure, rooted, consistently comforting backdrop.",0.0017113944049924612
Male,51,High School Degree,Unemployed,"A 51-year-old Male, Unemployed and holding High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.027189720422029495
Female,40,No High School Degree,Employed,"A 40-year-old Female, with No High School Degree and Employed, reflects the patterns of a chaotic, fragmented, ever-shifting backdrop.",0.004317854065448046
Female,52,No High School Degree,Unemployed,"At 52, this Female with No High School Degree and Unemployed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.14445702731609344
Female,45,Degree,Unemployed,"Female, aged 45, is Unemployed and holds Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.0022851719986647367
Female,46,High School Degree,Employed,"This Female, 46 years old, Employed and with High School Degree, lives within a landscape shaped by balanced, steady, moderately routine currents.",0.008070094510912895
Female,54,High School Degree,Employed,"Female, 54, with High School Degree and Employed, moves through days touched by the essence of a chaotic, fragmented, ever-shifting world.",0.002387041226029396
Female,58,No High School Degree,Employed,"This Female, 58 years old, Employed and with No High School Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.03771717846393585
Female,50,No High School Degree,Employed,"At 50, this Female with No High School Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.011073931120336056
Male,52,Degree,Unemployed,"This Male, 52 years old, Unemployed and with Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.1011609435081482
Male,61,No High School Degree,Unemployed,"Male, aged 61, is Unemployed and holds No High School Degree, residing in a setting shaped by chaotic, fragmented, ever-shifting themes.",0.006599237211048603
Male,51,High School Degree,Employed,"Male, aged 51, is Employed and holds High School Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.0006661427905783057
Female,68,Degree,Employed,"68 years of life shape this Female, who is Employed and has Degree, surrounded by a balanced, steady, moderately routine environment.",0.0018324395641684532
Female,53,No High School Degree,Unemployed,"This Female, 53 years old, Unemployed and with No High School Degree, lives within a landscape shaped by balanced, steady, moderately routine currents.",0.10484858602285385
Male,37,Degree,Employed,"Male, aged 37, is Employed and holds Degree, residing in a setting shaped by chaotic, fragmented, ever-shifting themes.",0.0007638398674316704
Female,55,High School Degree,Employed,"This Female, 55 years old, Employed and with High School Degree, lives within a landscape shaped by balanced, steady, moderately routine currents.",0.007018362171947956
Female,52,No High School Degree,Unemployed,"A 52-year-old Female, Unemployed and holding No High School Degree, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.08980322629213333
Male,59,Degree,Unemployed,"With Degree and an Unemployed status, this Male, 59, finds their rhythm in a life that feels tense, fragile, uncertain.",0.04112830385565758
Female,54,High School Degree,Employed,"Female, 54, with High School Degree and Employed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.00167450204025954
Female,49,No High School Degree,Employed,"A 49-year-old Female, Employed and holding No High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.003747855545952916
Male,41,No High School Degree,Employed,"This Male, 41 years old, Employed and with No High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.003691022051498294
Female,48,High School Degree,Unemployed,"At 48, this Female holds High School Degree, is Unemployed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.02895631641149521
Male,44,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Male, 44, finds their rhythm in a life that feels balanced, steady, moderately routine.",0.03580893576145172
Female,45,No High School Degree,Employed,"At 45, this Female with No High School Degree and Employed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.053918249905109406
Female,54,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Female, 54, finds their rhythm in a life that feels tense, fragile, uncertain.",0.11538655310869217
Female,61,High School Degree,Unemployed,"Female, aged 61, is Unemployed and holds High School Degree, residing in a setting shaped by tense, fragile, uncertain themes.",0.0032125285360962152
Male,52,High School Degree,Employed,"At 52, this Male with High School Degree and Employed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.011946888640522957
Female,41,Degree,Employed,"A Female aged 41, possessing Degree and currently Employed, inhabits a reality tinged with secure, rooted, consistently comforting hues.",0.0008083924185484648
Female,53,High School Degree,Unemployed,"At 53, this Female holds High School Degree, is Unemployed, and walks through a life filled with tense, fragile, uncertain echoes.",0.040905509144067764
Male,58,High School Degree,Employed,"With High School Degree and an Employed status, this Male, 58, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.002091428730636835
Female,45,No High School Degree,Employed,"45 years of life shape this Female, who is Employed and has No High School Degree, surrounded by a balanced, steady, moderately routine environment.",0.0027194342110306025
Male,49,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Male, 49, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.020922135561704636
Female,50,High School Degree,Unemployed,"Female, aged 50, is Unemployed and holds High School Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.00256225629709661
Male,44,High School Degree,Unemployed,"At 44, this Male holds High School Degree, is Unemployed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.013988214544951916
Male,54,No High School Degree,Unemployed,"At 54, this Male with No High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.07740883529186249
Male,49,High School Degree,Unemployed,"Male, aged 49, is Unemployed and holds High School Degree, residing in a setting shaped by chaotic, fragmented, ever-shifting themes.",0.004059645812958479
Female,52,No High School Degree,Employed,"At 52, this Female holds No High School Degree, is Employed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.002203265205025673
Male,43,High School Degree,Unemployed,"At 43, this Male with High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.07566004991531372
Female,46,No High School Degree,Employed,"Female, 46, with No High School Degree and Employed, moves through days touched by the essence of a chaotic, fragmented, ever-shifting world.",0.004951271694153547
Male,55,High School Degree,Employed,"At 55, this Male holds High School Degree, is Employed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.0015499502187594771
Male,47,Degree,Unemployed,"A 47-year-old Male, with Degree and Unemployed, reflects the patterns of a chaotic, fragmented, ever-shifting backdrop.",0.004470889922231436
Female,62,No High School Degree,Unemployed,"At 62, this Female holds No High School Degree, is Unemployed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.025604043155908585
Female,47,No High School Degree,Employed,"At 47, this Female with No High School Degree and Employed status weaves through a secure, rooted, consistently comforting existence painted with contrasting days.",0.006060502957552671
Male,51,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Male, 51, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.014461126178503036
Female,56,No High School Degree,Employed,"With No High School Degree and an Employed status, this Female, 56, finds their rhythm in a life that feels tense, fragile, uncertain.",0.03478100150823593
Female,40,No High School Degree,Employed,"A Female aged 40, possessing No High School Degree and currently Employed, inhabits a reality tinged with chaotic, fragmented, ever-shifting hues.",0.0023618044797331095
Female,37,No High School Degree,Employed,"37 years of life shape this Female, who is Employed and has No High School Degree, surrounded by a secure, rooted, consistently comforting environment.",0.0024409552570432425
Male,39,High School Degree,Unemployed,"39 years of life shape this Male, who is Unemployed and has High School Degree, surrounded by a tense, fragile, uncertain environment.",0.01776774413883686
Male,58,High School Degree,Unemployed,"At 58, this Male with High School Degree and Unemployed status weaves through a secure, rooted, consistently comforting existence painted with contrasting days.",0.03335437551140785
Female,46,High School Degree,Employed,"A Female aged 46, possessing High School Degree and currently Employed, inhabits a reality tinged with secure, rooted, consistently comforting hues.",0.0008788262493908405
Male,67,High School Degree,Unemployed,"Male, 67, with High School Degree and Unemployed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.0026911317836493254
Female,46,High School Degree,Employed,"Female, aged 46, is Employed and holds High School Degree, residing in a setting shaped by tense, fragile, uncertain themes.",0.0007965029217302799
Female,51,No High School Degree,Unemployed,"A 51-year-old Female, with No High School Degree and Unemployed, reflects the patterns of a tense, fragile, uncertain backdrop.",0.0035819036420434713
Female,60,No High School Degree,Employed,"At 60, this Female holds No High School Degree, is Employed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.006329668220132589
Female,64,No High School Degree,Employed,"Female, 64, with No High School Degree and Employed, moves through days touched by the essence of a tense, fragile, uncertain world.",0.002710796194151044
Female,64,No High School Degree,Unemployed,"At 64, this Female holds No High School Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.09343432635068893
Male,58,High School Degree,Employed,"A 58-year-old Male, with High School Degree and Employed, reflects the patterns of a balanced, steady, moderately routine backdrop.",0.0008606111514382064
Female,57,No High School Degree,Employed,"This Female, 57 years old, Employed and with No High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.005881927441805601
Male,54,Master,Unemployed,"54 years of life shape this Male, who is Unemployed and has Master, surrounded by a balanced, steady, moderately routine environment.",0.01924639753997326
Male,55,No High School Degree,Unemployed,"A 55-year-old Male, with No High School Degree and Unemployed, reflects the patterns of a balanced, steady, moderately routine backdrop.",0.002617556368932128
Female,46,High School Degree,Employed,"A 46-year-old Female, Employed and holding High School Degree, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.005451689008623362
Female,44,No High School Degree,Employed,"44 years of life shape this Female, who is Employed and has No High School Degree, surrounded by a balanced, steady, moderately routine environment.",0.00229437043890357
Female,49,No High School Degree,Employed,"With No High School Degree and an Employed status, this Female, 49, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.008531410247087479
Female,48,High School Degree,Unemployed,"48 years of life shape this Female, who is Unemployed and has High School Degree, surrounded by a chaotic, fragmented, ever-shifting environment.",0.052943646907806396
Male,46,No High School Degree,Employed,"Male, aged 46, is Employed and holds No High School Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.0007617307710461318
Male,54,No High School Degree,Unemployed,"Male, aged 54, is Unemployed and holds No High School Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.0025564448442310095
Female,56,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Female, 56, finds their rhythm in a life that feels balanced, steady, moderately routine.",0.02684699557721615
Male,50,Degree,Employed,"Male, 50, with Degree and Employed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.0008995796670205891
Male,60,No High School Degree,Employed,"Male, aged 60, is Employed and holds No High School Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.0007457720348611474
Male,42,No High School Degree,Employed,"With No High School Degree and an Employed status, this Male, 42, finds their rhythm in a life that feels tense, fragile, uncertain.",0.030977962538599968
Male,48,Master,Employed,"Male, aged 48, is Employed and holds Master, residing in a setting shaped by tense, fragile, uncertain themes.",0.000686048821080476
Male,44,No High School Degree,Unemployed,"Male, 44, with No High School Degree and Unemployed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.006384233478456736
Male,36,Master,Employed,"A Male aged 36, possessing Master and currently Employed, inhabits a reality tinged with secure, rooted, consistently comforting hues.",0.0008005484123714268
Male,49,Degree,Employed,"Male, aged 49, is Employed and holds Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.0006736339419148862
Male,49,High School Degree,Unemployed,"Male, aged 49, is Unemployed and holds High School Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.001768225454725325
Female,60,No High School Degree,Employed,"60 years of life shape this Female, who is Employed and has No High School Degree, surrounded by a balanced, steady, moderately routine environment.",0.0031310711055994034
Male,54,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Male, 54, finds their rhythm in a life that feels balanced, steady, moderately routine.",0.03734361380338669
Male,42,Degree,Employed,"42 years of life shape this Male, who is Employed and has Degree, surrounded by a secure, rooted, consistently comforting environment.",0.0010612205369397998
Female,62,High School Degree,Unemployed,"A 62-year-old Female, with High School Degree and Unemployed, reflects the patterns of a balanced, steady, moderately routine backdrop.",0.0026689781807363033
Male,58,Degree,Unemployed,"Male, 58, with Degree and Unemployed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.002065354958176613
Female,54,No High School Degree,Unemployed,"This Female, 54 years old, Unemployed and with No High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.12600620090961456
Female,48,No High School Degree,Unemployed,"At 48, this Female with No High School Degree and Unemployed status weaves through a secure, rooted, consistently comforting existence painted with contrasting days.",0.06003889814019203
Male,43,No High School Degree,Employed,"A 43-year-old Male, Employed and holding No High School Degree, finds moments of meaning in a world marked by tense, fragile, uncertain tones.",0.005699802190065384
Male,47,Degree,Employed,"At 47, this Male holds Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.0012671726290136576
Female,57,No High School Degree,Unemployed,"Female, aged 57, is Unemployed and holds No High School Degree, residing in a setting shaped by chaotic, fragmented, ever-shifting themes.",0.007120784837752581
Female,63,No High School Degree,Unemployed,"A 63-year-old Female, Unemployed and holding No High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.06170708313584328
Male,60,High School Degree,Employed,"60 years of life shape this Male, who is Employed and has High School Degree, surrounded by a chaotic, fragmented, ever-shifting environment.",0.0020448099821805954
Female,46,No High School Degree,Employed,"At 46, this Female holds No High School Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.006435336545109749
Male,42,Degree,Employed,"42 years of life shape this Male, who is Employed and has Degree, surrounded by a balanced, steady, moderately routine environment.",0.001128927688114345
Female,50,High School Degree,Employed,"A Female aged 50, possessing High School Degree and currently Employed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.0008971170173026621
Male,37,No High School Degree,Employed,"A 37-year-old Male, Employed and holding No High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.0060015530325472355
Female,52,Degree,Unemployed,"Female, 52, with Degree and Unemployed, moves through days touched by the essence of a chaotic, fragmented, ever-shifting world.",0.013025416992604733
Female,48,No High School Degree,Employed,"48 years of life shape this Female, who is Employed and has No High School Degree, surrounded by a chaotic, fragmented, ever-shifting environment.",0.0071794139221310616
Female,46,No High School Degree,Employed,"A 46-year-old Female, with No High School Degree and Employed, reflects the patterns of a secure, rooted, consistently comforting backdrop.",0.0013133767060935497
Female,38,No High School Degree,Unemployed,"At 38, this Female with No High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.1090586930513382
Male,53,No High School Degree,Unemployed,"A 53-year-old Male, Unemployed and holding No High School Degree, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.07376545667648315
Male,46,No High School Degree,Unemployed,"Male, aged 46, is Unemployed and holds No High School Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.0024397445376962423
Male,41,High School Degree,Unemployed,"Male, aged 41, is Unemployed and holds High School Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.0015377069357782602
Male,29,Degree,Employed,"This Male, 29 years old, Employed and with Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.010984408669173717
Female,49,Master,Unemployed,"A Female aged 49, possessing Master and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.001926543191075325
Male,62,Degree,Unemployed,"This Male, 62 years old, Unemployed and with Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.12012184411287308
Male,61,Degree,Employed,"Male, aged 61, is Employed and holds Degree, residing in a setting shaped by chaotic, fragmented, ever-shifting themes.",0.0007018609903752804
Female,46,No High School Degree,Unemployed,"A 46-year-old Female, Unemployed and holding No High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.060101840645074844
Female,45,No High School Degree,Unemployed,"Female, 45, with No High School Degree and Unemployed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.031232187524437904
Female,53,No High School Degree,Employed,"With No High School Degree and an Employed status, this Female, 53, finds their rhythm in a life that feels balanced, steady, moderately routine.",0.012910405173897743
Female,43,High School Degree,Employed,"A 43-year-old Female, Employed and holding High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.0023853760212659836
Male,52,High School Degree,Employed,"A 52-year-old Male, with High School Degree and Employed, reflects the patterns of a secure, rooted, consistently comforting backdrop.",0.0008118010009638965
Male,55,High School Degree,Employed,"A Male aged 55, possessing High School Degree and currently Employed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.0008055027574300766
Female,58,High School Degree,Employed,"58 years of life shape this Female, who is Employed and has High School Degree, surrounded by a tense, fragile, uncertain environment.",0.0026496739592403173
Female,49,No High School Degree,Unemployed,"Female, aged 49, is Unemployed and holds No High School Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.004780423827469349
Male,48,High School Degree,Employed,"A Male aged 48, possessing High School Degree and currently Employed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.0008610396180301905
Female,43,High School Degree,Unemployed,"A 43-year-old Female, Unemployed and holding High School Degree, finds moments of meaning in a world marked by tense, fragile, uncertain tones.",0.06537000834941864
Male,44,High School Degree,Unemployed,"This Male, 44 years old, Unemployed and with High School Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.12221447378396988
Male,48,High School Degree,Unemployed,"A Male aged 48, possessing High School Degree and currently Unemployed, inhabits a reality tinged with chaotic, fragmented, ever-shifting hues.",0.004071028903126717
Female,52,High School Degree,Unemployed,"Female, 52, with High School Degree and Unemployed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.004919677972793579
Female,56,No High School Degree,Employed,"Female, aged 56, is Employed and holds No High School Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.000761981587857008
Female,44,No High School Degree,Employed,"A Female aged 44, possessing No High School Degree and currently Employed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.001151720411144197
Male,60,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Male, 60, finds their rhythm in a life that feels tense, fragile, uncertain.",0.12260433286428452
Female,48,No High School Degree,Unemployed,"At 48, this Female with No High School Degree and Unemployed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.19050103425979614
Male,49,No High School Degree,Unemployed,"A Male aged 49, possessing No High School Degree and currently Unemployed, inhabits a reality tinged with chaotic, fragmented, ever-shifting hues.",0.010135093703866005
Male,44,Degree,Employed,"A Male aged 44, possessing Degree and currently Employed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.0009175188606604934
Female,33,High School Degree,Unemployed,"At 33, this Female with High School Degree and Unemployed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.068041130900383
Female,56,High School Degree,Employed,"Female, aged 56, is Employed and holds High School Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.0007007171516306698
Female,55,No High School Degree,Unemployed,"55 years of life shape this Female, who is Unemployed and has No High School Degree, surrounded by a balanced, steady, moderately routine environment.",0.02680005319416523
Female,48,No High School Degree,Unemployed,"A Female aged 48, possessing No High School Degree and currently Unemployed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.0034249804448336363
Female,50,No High School Degree,Employed,"This Female, 50 years old, Employed and with No High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.013023866340517998
Female,53,No High School Degree,Unemployed,"A 53-year-old Female, with No High School Degree and Unemployed, reflects the patterns of a balanced, steady, moderately routine backdrop.",0.0027335069607943296
Male,39,Master,Employed,"A Male aged 39, possessing Master and currently Employed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.0007639887626282871
Male,46,No High School Degree,Employed,"A 46-year-old Male, with No High School Degree and Employed, reflects the patterns of a balanced, steady, moderately routine backdrop.",0.0013576624915003777
Male,55,No High School Degree,Unemployed,"Male, 55, with No High School Degree and Unemployed, moves through days touched by the essence of a tense, fragile, uncertain world.",0.00732777826488018
Male,41,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Male, 41, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.08806764334440231
Female,52,No High School Degree,Unemployed,"At 52, this Female holds No High School Degree, is Unemployed, and walks through a life filled with tense, fragile, uncertain echoes.",0.02784249186515808
Male,40,High School Degree,Unemployed,"A Male aged 40, possessing High School Degree and currently Unemployed, inhabits a reality tinged with secure, rooted, consistently comforting hues.",0.0016616019420325756
Male,53,No High School Degree,Employed,"Male, aged 53, is Employed and holds No High School Degree, residing in a setting shaped by chaotic, fragmented, ever-shifting themes.",0.0007821475737728179
Male,49,No High School Degree,Unemployed,"A 49-year-old Male, with No High School Degree and Unemployed, reflects the patterns of a chaotic, fragmented, ever-shifting backdrop.",0.015892954543232918
Female,38,Degree,Unemployed,"Female, 38, with Degree and Unemployed, moves through days touched by the essence of a chaotic, fragmented, ever-shifting world.",0.033801283687353134
Male,58,Degree,Employed,"58 years of life shape this Male, who is Employed and has Degree, surrounded by a chaotic, fragmented, ever-shifting environment.",0.0017421477241441607
Female,44,No High School Degree,Unemployed,"Female, 44, with No High School Degree and Unemployed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.017828837037086487
Male,44,Master,Employed,"A 44-year-old Male, Employed and holding Master, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.006893753074109554
Male,51,High School Degree,Unemployed,"Male, aged 51, is Unemployed and holds High School Degree, residing in a setting shaped by tense, fragile, uncertain themes.",0.0017114377114921808
Female,58,No High School Degree,Employed,"At 58, this Female holds No High School Degree, is Employed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.010483351536095142
Female,42,No High School Degree,Employed,"Female, 42, with No High School Degree and Employed, moves through days touched by the essence of a tense, fragile, uncertain world.",0.002921607345342636
Male,50,PhD,Employed,"At 50, this Male holds PhD, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.0009377728565596044
Female,53,No High School Degree,Unemployed,"A 53-year-old Female, with No High School Degree and Unemployed, reflects the patterns of a chaotic, fragmented, ever-shifting backdrop.",0.01129457913339138
Female,54,High School Degree,Employed,"With High School Degree and an Employed status, this Female, 54, finds their rhythm in a life that feels tense, fragile, uncertain.",0.030285021290183067
Male,51,High School Degree,Employed,"Male, 51, with High School Degree and Employed, moves through days touched by the essence of a tense, fragile, uncertain world.",0.0009227265254594386
Female,47,High School Degree,Unemployed,"At 47, this Female holds High School Degree, is Unemployed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.023585541173815727
Female,44,No High School Degree,Unemployed,"A Female aged 44, possessing No High School Degree and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.0027275506872683764
Female,50,No High School Degree,Employed,"A Female aged 50, possessing No High School Degree and currently Employed, inhabits a reality tinged with chaotic, fragmented, ever-shifting hues.",0.0017620071303099394
Female,42,No High School Degree,Employed,"Female, aged 42, is Employed and holds No High School Degree, residing in a setting shaped by tense, fragile, uncertain themes.",0.0008194755646400154
Female,29,High School Degree,Employed,"A 29-year-old Female, Employed and holding High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.0018712475430220366
Female,53,No High School Degree,Employed,"At 53, this Female with No High School Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.009014233015477657
Female,56,No High School Degree,Unemployed,"Female, 56, with No High School Degree and Unemployed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.00856916792690754
Female,33,No High School Degree,Unemployed,"Female, 33, with No High School Degree and Unemployed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.013538871891796589
Female,42,No High School Degree,Unemployed,"Female, aged 42, is Unemployed and holds No High School Degree, residing in a setting shaped by chaotic, fragmented, ever-shifting themes.",0.011762456968426704
Female,54,No High School Degree,Employed,"This Female, 54 years old, Employed and with No High School Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.052544254809617996
Female,64,High School Degree,Unemployed,"Female, 64, with High School Degree and Unemployed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.013489028438925743
Male,50,No High School Degree,Unemployed,"This Male, 50 years old, Unemployed and with No High School Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.19533565640449524
Female,44,No High School Degree,Unemployed,"At 44, this Female with No High School Degree and Unemployed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.0688684731721878
Female,48,No High School Degree,Unemployed,"Female, aged 48, is Unemployed and holds No High School Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.004131332505494356
Male,59,High School Degree,Unemployed,"Male, aged 59, is Unemployed and holds High School Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.0016009110258892179
Female,45,No High School Degree,Unemployed,"At 45, this Female with No High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.1204475611448288
Male,44,No High School Degree,Employed,"A Male aged 44, possessing No High School Degree and currently Employed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.0011383226374164224
Male,46,High School Degree,Unemployed,"At 46, this Male with High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.08106566965579987
Female,43,No High School Degree,Unemployed,"This Female, 43 years old, Unemployed and with No High School Degree, lives within a landscape shaped by balanced, steady, moderately routine currents.",0.11102298647165298
Male,50,Degree,Unemployed,"At 50, this Male with Degree and Unemployed status weaves through a secure, rooted, consistently comforting existence painted with contrasting days.",0.03595229610800743
Female,61,No High School Degree,Employed,"At 61, this Female holds No High School Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.0054533956572413445
