Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
White-Caucasian,53,No prior convictions,"The life of a White-Caucasian aged 53 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.03818047046661377,0.9618195295333862
White-Caucasian,53,Many priors,This 53-year-old White-Caucasian with Many priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9991638660430908,0.0008361325017176569
Non-White,57,Some priors,"In the whirlwind of unpredictable days, a Non-White aged 57 with Some priors tries to grasp at fleeting moments of calm.",0.7222506403923035,0.27774935960769653
White-Caucasian,47,No prior convictions,"A White-Caucasian, aged 47 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.8840901255607605,0.1159098669886589
Non-White,44,No prior convictions,"At 44, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.007743330672383308,0.9922566413879395
White-Caucasian,42,No prior convictions,"At 42, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.999405026435852,0.0005950068007223308
White-Caucasian,36,No prior convictions,"At 36, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.999377429485321,0.0006225451943464577
Non-White,64,No prior convictions,"A Non-White, aged 64 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.9451098442077637,0.05489015951752663
White-Caucasian,42,Some priors,"This White-Caucasian, 42, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9799745082855225,0.020025528967380524
White-Caucasian,48,No prior convictions,"At 48, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994490742683411,0.0005509754410013556
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9879552125930786,0.012044782750308514
White-Caucasian,52,Some priors,"At 52, the White-Caucasian with Some priors dwells in a world of soft routines and manageable pace.",0.754274308681488,0.24572570621967316
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9756303429603577,0.024369675666093826
Non-White,56,Many priors,"A 56-year-old Non-White with Many priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.978726863861084,0.021273169666528702
White-Caucasian,45,Some priors,A White-Caucasian aged 45 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.9991857409477234,0.0008142281440086663
White-Caucasian,48,Some priors,"At 48, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.9994090795516968,0.0005909531028009951
White-Caucasian,51,Some priors,"At 51, the White-Caucasian with Some priors dwells in a world of soft routines and manageable pace.",0.7550353407859802,0.24496465921401978
Non-White,48,No prior convictions,"This 48-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.7680272459983826,0.23197272419929504
White-Caucasian,61,No prior convictions,"The life of a White-Caucasian aged 61 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.0351615846157074,0.9648383855819702
Non-White,53,No prior convictions,"This Non-White, 53, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9904939532279968,0.009506011381745338
White-Caucasian,55,No prior convictions,"At 55, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994472861289978,0.0005526613676920533
Non-White,54,Some priors,A Non-White aged 54 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.9993725419044495,0.00062742450973019
White-Caucasian,58,No prior convictions,A White-Caucasian aged 58 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.99932861328125,0.0006713529583066702
White-Caucasian,51,No prior convictions,"This White-Caucasian, 51, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9824470281600952,0.01755302958190441
Non-White,40,No prior convictions,"A 40-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9752264022827148,0.024773577228188515
Non-White,52,Some priors,"At 52, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0036349263973534107,0.9963650703430176
White-Caucasian,45,No prior convictions,"At 45, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994192123413086,0.0005808225250802934
Non-White,46,No prior convictions,"At 46, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.9391379952430725,0.060861986130476
Non-White,54,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 54 with No prior convictions tries to grasp at fleeting moments of calm.",0.8365508317947388,0.16344919800758362
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9696143865585327,0.03038562647998333
Non-White,50,Many priors,"At 50, the Non-White with Many priors dwells in a world of soft routines and manageable pace.",0.8384174704551697,0.1615825891494751
Non-White,52,Some priors,"At 52, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0036349263973534107,0.9963650703430176
Non-White,61,Some priors,"A 61-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9266548752784729,0.07334509491920471
White-Caucasian,51,No prior convictions,"At 51, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.7024019956588745,0.2975979745388031
Non-White,68,No prior convictions,"At 68, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.8824662566184998,0.11753369122743607
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9944341778755188,0.005565792787820101
White-Caucasian,37,No prior convictions,"In the whirlwind of unpredictable days, a White-Caucasian aged 37 with No prior convictions tries to grasp at fleeting moments of calm.",0.630474328994751,0.369525671005249
White-Caucasian,55,No prior convictions,"At 55, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.6712956428527832,0.3287044167518616
Non-White,52,Many priors,"In the whirlwind of unpredictable days, a Non-White aged 52 with Many priors tries to grasp at fleeting moments of calm.",0.8272305130958557,0.1727694869041443
White-Caucasian,59,No prior convictions,"This 59-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.47205954790115356,0.5279405117034912
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9858710169792175,0.01412900909781456
Non-White,49,Some priors,"This Non-White, 49, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9856775999069214,0.01432245597243309
White-Caucasian,41,No prior convictions,A White-Caucasian aged 41 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993717074394226,0.0006282688700594008
Non-White,48,Some priors,"At 48, the Non-White with Some priors dwells in a world of soft routines and manageable pace.",0.8856475353240967,0.1143525168299675
White-Caucasian,44,Some priors,"This White-Caucasian, 44, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9849206805229187,0.015079348348081112
Non-White,45,Some priors,"In the whirlwind of unpredictable days, a Non-White aged 45 with Some priors tries to grasp at fleeting moments of calm.",0.7554990649223328,0.24450092017650604
Non-White,54,No prior convictions,"A Non-White, aged 54 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.9569282531738281,0.043071772903203964
Non-White,61,No prior convictions,"This 61-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.6434057950973511,0.35659414529800415
Non-White,52,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 52 with No prior convictions tries to grasp at fleeting moments of calm.",0.7987249493598938,0.2012750506401062
White-Caucasian,41,Some priors,"At 41, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.9993663430213928,0.000633651448879391
Non-White,53,No prior convictions,"A Non-White, aged 53 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.9509952068328857,0.049004800617694855
White-Caucasian,58,No prior convictions,A White-Caucasian aged 58 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.99932861328125,0.0006713529583066702
Non-White,45,No prior convictions,"This Non-White, 45, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9895311594009399,0.010468853637576103
White-Caucasian,49,No prior convictions,This 49-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.9987560510635376,0.0012439816491678357
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9959253072738647,0.004074682015925646
White-Caucasian,44,Some priors,"At 44, the White-Caucasian with Some priors dwells in a world of soft routines and manageable pace.",0.7610759735107422,0.2389240562915802
White-Caucasian,54,Many priors,"This 54-year-old White-Caucasian with Many priors moves through life as though walking a tightrope, where even the air feels fragile.",0.9129775762557983,0.08702239394187927
White-Caucasian,49,Some priors,"A 49-year-old White-Caucasian with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9177688956260681,0.0822310596704483
White-Caucasian,52,Some priors,"This White-Caucasian, 52, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9832053780555725,0.016794653609395027
Non-White,43,No prior convictions,"A Non-White, aged 43 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.9472924470901489,0.05270760878920555
Non-White,46,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 46 with No prior convictions tries to grasp at fleeting moments of calm.",0.8121024370193481,0.18789760768413544
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9914166331291199,0.008583392016589642
Non-White,47,Some priors,"A 47-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9520565271377563,0.04794347658753395
White-Caucasian,62,Some priors,A White-Caucasian aged 62 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.999218225479126,0.0007817500154487789
White-Caucasian,47,No prior convictions,"At 47, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994584918022156,0.0005415602936409414
White-Caucasian,51,No prior convictions,"At 51, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994587302207947,0.0005412392201833427
Non-White,56,Some priors,"The life of a Non-White aged 56 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.05869193375110626,0.9413080811500549
Non-White,40,No prior convictions,"A 40-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9752264022827148,0.024773577228188515
White-Caucasian,37,No prior convictions,A White-Caucasian aged 37 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993712306022644,0.0006287414580583572
White-Caucasian,39,Some priors,"A White-Caucasian, aged 39 with Some priors, stands at the edge of decisions, each day dangling in delicate balance.",0.8964366912841797,0.10356330871582031
White-Caucasian,58,Many priors,This 58-year-old White-Caucasian with Many priors is grounded in a world where each day offers familiarity and steadfast ties.,0.998961329460144,0.0010386776411905885
White-Caucasian,46,No prior convictions,"At 46, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994199275970459,0.0005800634971819818
White-Caucasian,67,Some priors,"At 67, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.999454915523529,0.0005451220204122365
Non-White,46,No prior convictions,"A Non-White, aged 46 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.9442493319511414,0.055750731378793716
Non-White,51,Some priors,"A Non-White, aged 51 with Some priors, stands at the edge of decisions, each day dangling in delicate balance.",0.9672436118125916,0.03275637701153755
Non-White,60,No prior convictions,"At 60, the Non-White with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994912147521973,0.000508774712216109
Non-White,64,Many priors,"This 64-year-old Non-White with Many priors moves through life as though walking a tightrope, where even the air feels fragile.",0.8925740122795105,0.1074259802699089
Non-White,64,Some priors,"At 64, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.003046468598768115,0.9969534873962402
White-Caucasian,58,No prior convictions,"At 58, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.4485650360584259,0.5514349937438965
White-Caucasian,57,No prior convictions,A White-Caucasian aged 57 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993298053741455,0.0006702326354570687
White-Caucasian,54,Some priors,"This White-Caucasian, 54, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9841961860656738,0.015803804621100426
White-Caucasian,55,No prior convictions,"At 55, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.6712956428527832,0.3287044167518616
Non-White,46,No prior convictions,"At 46, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.007375258952379227,0.9926247000694275
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9942008852958679,0.005799088627099991
White-Caucasian,49,Some priors,A White-Caucasian aged 49 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.9992578625679016,0.0007420664187520742
Non-White,48,Some priors,"At 48, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.004113260190933943,0.9958867430686951
White-Caucasian,46,Many priors,"At 46, the White-Caucasian with Many priors dwells in a world of soft routines and manageable pace.",0.7895519137382507,0.21044805645942688
White-Caucasian,54,Some priors,This 54-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9989243149757385,0.0010756656993180513
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9885686635971069,0.011431367136538029
White-Caucasian,50,No prior convictions,"This White-Caucasian, 50, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.981984555721283,0.01801547035574913
White-Caucasian,60,No prior convictions,"This White-Caucasian, 60, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9715681672096252,0.02843179926276207
White-Caucasian,42,No prior convictions,"This 42-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.6270620822906494,0.3729378879070282
White-Caucasian,48,Some priors,"The life of a White-Caucasian aged 48 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.03567863255739212,0.9643213152885437
White-Caucasian,44,Some priors,A White-Caucasian aged 44 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.9992493987083435,0.0007506230031140149
White-Caucasian,36,No prior convictions,A White-Caucasian aged 36 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993755221366882,0.0006245592958293855
White-Caucasian,49,Some priors,This 49-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9989271759986877,0.0010727664921432734
White-Caucasian,49,No prior convictions,"At 49, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994497895240784,0.0005501546547748148
Non-White,60,Some priors,"At 60, the Non-White with Some priors dwells in a world of soft routines and manageable pace.",0.8314034342765808,0.168596550822258
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9858710169792175,0.01412900909781456
White-Caucasian,42,No prior convictions,A White-Caucasian aged 42 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993494153022766,0.0006505256169475615
Non-White,62,Some priors,"At 62, the Non-White with Some priors dwells in a world of soft routines and manageable pace.",0.836638331413269,0.16336163878440857
White-Caucasian,58,Some priors,"A 58-year-old White-Caucasian with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9809375405311584,0.01906241476535797
Non-White,54,No prior convictions,This 54-year-old Non-White with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.9990943670272827,0.0009056976996362209
White-Caucasian,48,No prior convictions,"At 48, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994490742683411,0.0005509754410013556
White-Caucasian,43,Some priors,"A White-Caucasian, aged 43 with Some priors, stands at the edge of decisions, each day dangling in delicate balance.",0.9025041460990906,0.0974959135055542
Non-White,47,No prior convictions,"This 47-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.7538471817970276,0.24615275859832764
Non-White,57,No prior convictions,"At 57, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.006402140948921442,0.9935978651046753
Non-White,63,No prior convictions,"This Non-White, 63, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9865930676460266,0.013406907208263874
Non-White,60,Some priors,"A 60-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9423741698265076,0.057625845074653625
Non-White,46,No prior convictions,"The life of a Non-White aged 46 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.05432842671871185,0.945671558380127
White-Caucasian,42,No prior convictions,"At 42, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.657599925994873,0.34240010380744934
Non-White,50,Some priors,"A Non-White, aged 50 with Some priors, stands at the edge of decisions, each day dangling in delicate balance.",0.954628050327301,0.045371949672698975
White-Caucasian,37,No prior convictions,"At 37, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.6450763940811157,0.35492366552352905
Non-White,52,Some priors,"At 52, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0036349263973534107,0.9963650703430176
Non-White,48,No prior convictions,"At 48, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.007642853539437056,0.9923571348190308
White-Caucasian,46,No prior convictions,This 46-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.998784601688385,0.0012154086725786328
Non-White,38,No prior convictions,"This 38-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.7603967785835266,0.2396032214164734
Non-White,53,No prior convictions,"At 53, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.007286782842129469,0.9927131533622742
White-Caucasian,46,No prior convictions,"At 46, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.7438539266586304,0.256146103143692
White-Caucasian,41,No prior convictions,"At 41, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.999428927898407,0.0005710265832021832
White-Caucasian,29,No prior convictions,"A 29-year-old White-Caucasian with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9609103202819824,0.03908967971801758
Non-White,49,No prior convictions,"This Non-White, 49, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9896970391273499,0.010302926413714886
Non-White,62,Many priors,"A 62-year-old Non-White with Many priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9710221886634827,0.02897784858942032
Non-White,61,No prior convictions,"A 61-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9641600251197815,0.03583993390202522
Non-White,46,No prior convictions,"This Non-White, 46, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9885056018829346,0.011494330130517483
Non-White,45,Some priors,"This Non-White, 45, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9839080572128296,0.01609194651246071
Non-White,53,No prior convictions,"At 53, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.9001429080963135,0.09985712915658951
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.994503378868103,0.00549667002633214
White-Caucasian,52,Some priors,This 52-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9989246726036072,0.001075302017852664
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9861933588981628,0.013806670904159546
Non-White,58,No prior convictions,"This 58-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.6590279936790466,0.34097203612327576
White-Caucasian,49,Some priors,A White-Caucasian aged 49 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.9992578625679016,0.0007420664187520742
White-Caucasian,48,Some priors,"The life of a White-Caucasian aged 48 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.03567863255739212,0.9643213152885437
Non-White,43,Some priors,"This 43-year-old Non-White with Some priors moves through life as though walking a tightrope, where even the air feels fragile.",0.8949180841445923,0.10508185625076294
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9772669076919556,0.022733114659786224
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9779695272445679,0.022030457854270935
White-Caucasian,52,Many priors,A White-Caucasian aged 52 with Many priors rests into a life of reassuring rhythms and dependable warmth.,0.9993622899055481,0.0006376869860105217
White-Caucasian,56,No prior convictions,This 56-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.9988067150115967,0.0011932485504075885
White-Caucasian,44,Many priors,"This White-Caucasian, 44, with Many priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9872494339942932,0.012750601395964622
White-Caucasian,60,No prior convictions,"This 60-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.5090491771697998,0.4909508228302002
Non-White,48,Some priors,"At 48, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.004113260190933943,0.9958867430686951
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.008054425939917564,0.9919455647468567
White-Caucasian,44,No prior convictions,"A White-Caucasian, aged 44 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.8739997148513794,0.1260002702474594
Non-White,33,No prior convictions,"A 33-year-old Non-White with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9951222538948059,0.0048777940683066845
Non-White,56,No prior convictions,"At 56, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.9201236367225647,0.07987634092569351
Non-White,55,No prior convictions,"At 55, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.9272527694702148,0.07274721562862396
Non-White,48,Some priors,"The life of a Non-White aged 48 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.055683545768260956,0.9443165063858032
White-Caucasian,50,Some priors,This 50-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9990442395210266,0.0009556867880746722
White-Caucasian,53,Many priors,"This White-Caucasian, 53, with Many priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9867779016494751,0.013222088105976582
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9872680306434631,0.012731995433568954
White-Caucasian,46,No prior convictions,"At 46, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.7438539266586304,0.256146103143692
White-Caucasian,55,No prior convictions,"This 55-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.6019577383995056,0.3980422616004944
Non-White,41,Many priors,"A 41-year-old Non-White with Many priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9713757038116455,0.02862432971596718
Non-White,52,No prior convictions,"A Non-White, aged 52 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.9492999911308289,0.050700049847364426
White-Caucasian,40,No prior convictions,A White-Caucasian aged 40 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993367791175842,0.0006631462019868195
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9592927098274231,0.040707286447286606
Non-White,49,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 49 with No prior convictions tries to grasp at fleeting moments of calm.",0.8432295918464661,0.1567704677581787
Non-White,38,Some priors,"A 38-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.95113205909729,0.04886799678206444
Non-White,58,No prior convictions,"At 58, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.005304767284542322,0.994695246219635
White-Caucasian,44,Some priors,"At 44, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.9993813037872314,0.0006186122773215175
White-Caucasian,44,No prior convictions,"This White-Caucasian, 44, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9849433898925781,0.015056595206260681
Non-White,51,Many priors,"The life of a Non-White aged 51 with Many priors seems suspended in a tense stillness, where the ground might shift without warning.",0.08129967004060745,0.9187003374099731
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9696143865585327,0.03038562647998333
Non-White,42,No prior convictions,"The life of a Non-White aged 42 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.05501600727438927,0.9449840188026428
White-Caucasian,50,No prior convictions,"This 50-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.6036987900733948,0.39630126953125
Non-White,53,No prior convictions,"At 53, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.007286782842129469,0.9927131533622742
Non-White,54,No prior convictions,"A Non-White, aged 54 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.9569282531738281,0.043071772903203964
White-Caucasian,51,No prior convictions,"The life of a White-Caucasian aged 51 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.03842499479651451,0.9615749716758728
Non-White,47,Some priors,"This Non-White, 47, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9849196672439575,0.0150803467258811
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9942008852958679,0.005799088627099991
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9791856408119202,0.020814361050724983
Non-White,42,Some priors,"A Non-White, aged 42 with Some priors, stands at the edge of decisions, each day dangling in delicate balance.",0.9596027135848999,0.04039723798632622
Non-White,29,No prior convictions,"A 29-year-old Non-White with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9951554536819458,0.00484456354752183
Non-White,53,Some priors,"This Non-White, 53, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.98752361536026,0.012476421892642975
White-Caucasian,56,Some priors,"At 56, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.9994043111801147,0.0005956449313089252
Non-White,33,No prior convictions,"This Non-White, 33, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9884026646614075,0.011597339995205402
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.00720629608258605,0.9927936792373657
Non-White,54,Some priors,"A 54-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9507768154144287,0.04922311380505562
Non-White,64,No prior convictions,"This Non-White, 64, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9864490628242493,0.01355092041194439
Non-White,50,No prior convictions,"At 50, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.007674864958971739,0.9923251867294312
Non-White,44,No prior convictions,"At 44, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.9321539402008057,0.06784604489803314
