Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
Non-White,57,No prior convictions,"A 57-year-old Non-White with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.24318882822990417,0.7568112015724182
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.04772727191448212,0.9522727727890015
Non-White,44,Many priors,"Non-White, aged 44, with Many priors, moves through a fractured landscape of restless days and fleeting nights.",0.9643153548240662,0.03568467125296593
White-Caucasian,42,No prior convictions,A 42-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.9995895028114319,0.0004105130210518837
White-Caucasian,36,No prior convictions,A 36-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.9995911717414856,0.00040878733852878213
Non-White,64,No prior convictions,"At 64, this Non-White with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.0342588908970356,0.9657410979270935
White-Caucasian,42,No prior convictions,A 42-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9780786633491516,0.021921390667557716
Non-White,48,Many priors,"Non-White, aged 48, with Many priors, flourishes in a calm life shaped by strong roots and steady presence.",0.9995429515838623,0.00045713139115832746
White-Caucasian,48,No prior convictions,"This White-Caucasian, age 48, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9990372657775879,0.0009627536055631936
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9792101979255676,0.020789748057723045
Non-White,55,No prior convictions,"Non-White, aged 55, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.9438619613647461,0.05613802745938301
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.24282783269882202,0.757172167301178
Non-White,45,No prior convictions,"Non-White, aged 45, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.9996142387390137,0.00038572371704503894
White-Caucasian,48,No prior convictions,"This White-Caucasian, age 48, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.9845213294029236,0.015478652901947498
Non-White,51,No prior convictions,A 51-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9892793297767639,0.01072060689330101
White-Caucasian,48,No prior convictions,A 48-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.11503348499536514,0.8849664926528931
White-Caucasian,61,No prior convictions,"At 61, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.018289165571331978,0.9817107915878296
Non-White,53,No prior convictions,A 53-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9898702502250671,0.010129737667739391
White-Caucasian,55,No prior convictions,"This White-Caucasian, age 55, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.9819100499153137,0.018089979887008667
Non-White,54,No prior convictions,A 54-year-old Non-White with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.9996383190155029,0.00036167658981867135
White-Caucasian,58,No prior convictions,A 58-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.9995823502540588,0.0004176862712483853
White-Caucasian,51,No prior convictions,"This White-Caucasian, age 51, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9990359544754028,0.0009640873176977038
Non-White,40,No prior convictions,"Non-White, aged 40, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.9413787126541138,0.058621253818273544
Non-White,52,Some priors,"Non-White, aged 52, with Some priors, moves through a fractured landscape of restless days and fleeting nights.",0.9636566638946533,0.03634335845708847
Non-White,45,No prior convictions,A 45-year-old Non-White with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.999642014503479,0.00035802923957817256
Non-White,46,Many priors,"This Non-White, age 46, with Many priors, lives in a rhythm that hums with reliable calm and daily ritual.",0.9990506768226624,0.0009493279503658414
Non-White,54,Some priors,"A 54-year-old Non-White with Some priors drifts through unpredictable currents, where the only constant is change.",0.07276741415262222,0.927232563495636
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.1955338418483734,0.804466187953949
Non-White,50,No prior convictions,"This Non-White, age 50, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9991229176521301,0.0008771172142587602
White-Caucasian,52,No prior convictions,"This 52-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.9952032566070557,0.004796769469976425
White-Caucasian,61,No prior convictions,"This 61-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.993312418460846,0.006687603425234556
White-Caucasian,51,No prior convictions,A 51-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9765873551368713,0.023412656038999557
Non-White,68,No prior convictions,A 68-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9904763698577881,0.009523600339889526
Non-White,53,No prior convictions,"Non-White, 53, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.9991554021835327,0.0008445827988907695
White-Caucasian,37,No prior convictions,"A 37-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.23532961308956146,0.7646703720092773
Non-White,55,Some priors,"This Non-White, age 55, with Some priors, lives in a rhythm that hums with reliable calm and daily ritual.",0.9989653825759888,0.0010345890186727047
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.22127138078212738,0.7787286043167114
White-Caucasian,59,No prior convictions,A 59-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.07328977435827255,0.9267102479934692
Non-White,54,No prior convictions,"This Non-White, age 54, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9991315007209778,0.0008684785570949316
Non-White,49,Some priors,"This Non-White, age 49, with Some priors, lives in a rhythm that hums with reliable calm and daily ritual.",0.9989855885505676,0.0010143985273316503
White-Caucasian,41,No prior convictions,"White-Caucasian, aged 41, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.9995089769363403,0.0004910703282803297
Non-White,48,No prior convictions,A 48-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9909276962280273,0.009072374552488327
White-Caucasian,44,No prior convictions,"White-Caucasian, 44, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.9988045692443848,0.0011954398360103369
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors drifts through unpredictable currents, where the only constant is change.",0.0752769187092781,0.9247230887413025
Non-White,54,No prior convictions,"At 54, this Non-White with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.05233105644583702,0.9476689100265503
Non-White,61,Some priors,"This Non-White, age 61, with Some priors, stands on uncertain ground, where each decision echoes with tension.",0.2875182032585144,0.7124817967414856
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.22736261785030365,0.7726374268531799
Non-White,41,No prior convictions,"Non-White, aged 41, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.9996119141578674,0.00038814160507172346
Non-White,53,Many priors,"This Non-White, age 53, with Many priors, stands on uncertain ground, where each decision echoes with tension.",0.4681321978569031,0.5318678021430969
White-Caucasian,58,No prior convictions,"This White-Caucasian, age 58, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.9773107171058655,0.022689200937747955
Non-White,45,No prior convictions,A 45-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9898958206176758,0.010104203596711159
White-Caucasian,49,No prior convictions,"This White-Caucasian, age 49, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.9829487204551697,0.01705131120979786
Non-White,50,No prior convictions,"This Non-White, age 50, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9991229176521301,0.0008771176217123866
White-Caucasian,44,No prior convictions,A 44-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9811496734619141,0.018850309774279594
White-Caucasian,54,No prior convictions,A 54-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.10394173860549927,0.8960582613945007
White-Caucasian,49,No prior convictions,"This 49-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.9955295920372009,0.004470395389944315
Non-White,52,Some priors,A 52-year-old Non-White with Some priors follows the steady cadence of familiar routines and quiet balance.,0.9861404895782471,0.013859555125236511
White-Caucasian,43,No prior convictions,"At 43, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.041815757751464844,0.9581842422485352
Non-White,46,No prior convictions,"Non-White, aged 46, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.9432393908500671,0.056760627776384354
White-Caucasian,55,No prior convictions,"This White-Caucasian, age 55, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9990009665489197,0.0009990757098421454
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.24598217010498047,0.7540178298950195
Non-White,62,Some priors,"Non-White, aged 62, with Some priors, flourishes in a calm life shaped by strong roots and steady presence.",0.9995385408401489,0.00046146922977641225
Non-White,47,No prior convictions,"This Non-White, age 47, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.9875505566596985,0.012449435889720917
White-Caucasian,51,No prior convictions,"White-Caucasian, aged 51, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.9995065927505493,0.0004934111493639648
Non-White,56,No prior convictions,"This Non-White, age 56, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.47781285643577576,0.5221871733665466
Non-White,40,Some priors,"Non-White, aged 40, with Some priors, moves through a fractured landscape of restless days and fleeting nights.",0.9563888311386108,0.043611180037260056
Non-White,37,No prior convictions,"This Non-White, age 37, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.9861574172973633,0.013842607848346233
White-Caucasian,39,No prior convictions,"At 39, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.034897226840257645,0.9651027917861938
White-Caucasian,58,No prior convictions,"White-Caucasian, aged 58, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.99952232837677,0.0004776557325385511
Non-White,46,Some priors,"This Non-White, age 46, with Some priors, moves through days framed by support, comfort, and constancy.",0.9917091727256775,0.008290885016322136
White-Caucasian,67,No prior convictions,"White-Caucasian, aged 67, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.9995176792144775,0.0004823821655008942
Non-White,46,No prior convictions,"At 46, this Non-White with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.05865592136979103,0.9413440823554993
Non-White,51,No prior convictions,"At 51, this Non-White with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.07570347934961319,0.924296498298645
Non-White,60,No prior convictions,"This Non-White, age 60, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.9857757687568665,0.014224258251488209
Non-White,64,No prior convictions,"At 64, this Non-White with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.0342588908970356,0.9657410979270935
Non-White,64,No prior convictions,"A 64-year-old Non-White with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.19109278917312622,0.8089072108268738
White-Caucasian,58,No prior convictions,"This White-Caucasian, age 58, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9989560842514038,0.0010438571916893125
Non-White,57,No prior convictions,"This Non-White, age 57, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.9848523736000061,0.015147693455219269
White-Caucasian,54,No prior convictions,"This White-Caucasian, age 54, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9990087151527405,0.0009913481771945953
White-Caucasian,55,No prior convictions,"White-Caucasian, 55, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.9987741112709045,0.0012258489150553942
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.2190580666065216,0.780941903591156
Non-White,44,Many priors,"This Non-White, age 44, with Many priors, lives in a rhythm that hums with reliable calm and daily ritual.",0.9990799427032471,0.0009200869826599956
Non-White,49,No prior convictions,A 49-year-old Non-White with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.9996464252471924,0.00035351826227270067
Non-White,48,Some priors,"This 48-year-old Non-White with Some priors lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.9948117733001709,0.005188236013054848
White-Caucasian,46,No prior convictions,A 46-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9781414866447449,0.021858468651771545
White-Caucasian,54,No prior convictions,"White-Caucasian, aged 54, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.9995150566101074,0.000484899414004758
Non-White,56,Many priors,A 56-year-old Non-White with Many priors follows the steady cadence of familiar routines and quiet balance.,0.9926683306694031,0.007331727538257837
White-Caucasian,50,No prior convictions,"This White-Caucasian, age 50, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9989796280860901,0.0010203862329944968
White-Caucasian,60,No prior convictions,"This White-Caucasian, age 60, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9989196062088013,0.0010803641052916646
White-Caucasian,42,No prior convictions,"This White-Caucasian, age 42, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.31764620542526245,0.6823537945747375
White-Caucasian,48,No prior convictions,"This White-Caucasian, age 48, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.34386858344078064,0.656131386756897
White-Caucasian,44,No prior convictions,"White-Caucasian, aged 44, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.999506950378418,0.0004930087015964091
White-Caucasian,36,No prior convictions,"This White-Caucasian, age 36, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.9835000038146973,0.016499986872076988
White-Caucasian,49,No prior convictions,A 49-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.9995906949043274,0.0004093389434274286
White-Caucasian,49,No prior convictions,"White-Caucasian, aged 49, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.999510645866394,0.0004894018638879061
Non-White,60,No prior convictions,"This Non-White, age 60, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9990707635879517,0.0009292198228649795
White-Caucasian,54,No prior convictions,"White-Caucasian, 54, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.9987338185310364,0.0012662153458222747
White-Caucasian,42,No prior convictions,"White-Caucasian, aged 42, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.9995080232620239,0.0004919511266052723
Non-White,62,No prior convictions,A 62-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.988919198513031,0.011080821044743061
White-Caucasian,58,No prior convictions,A 58-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9730018377304077,0.02699817717075348
Non-White,54,No prior convictions,"This Non-White, age 54, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.9869150519371033,0.013084940612316132
Non-White,48,No prior convictions,"This Non-White, age 48, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.9875386953353882,0.01246133167296648
White-Caucasian,43,No prior convictions,"At 43, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.041815757751464844,0.9581842422485352
White-Caucasian,47,No prior convictions,"This White-Caucasian, age 47, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.37888309359550476,0.6211168766021729
Non-White,57,Many priors,"This 57-year-old Non-White with Many priors lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.9953214526176453,0.0046785930171608925
Non-White,63,Many priors,"This Non-White, age 63, with Many priors, lives in a rhythm that hums with reliable calm and daily ritual.",0.9990195035934448,0.0009805462323129177
White-Caucasian,60,No prior convictions,"White-Caucasian, aged 60, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.8026502132415771,0.19734983146190643
Non-White,46,Many priors,"This Non-White, age 46, with Many priors, stands on uncertain ground, where each decision echoes with tension.",0.41687238216400146,0.5831276178359985
White-Caucasian,42,No prior convictions,"This White-Caucasian, age 42, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9990195035934448,0.0009804817382246256
Non-White,50,No prior convictions,"At 50, this Non-White with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.08826073259115219,0.9117392301559448
White-Caucasian,37,No prior convictions,"This White-Caucasian, age 37, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.999030590057373,0.0009694388718344271
Non-White,52,Some priors,"A 52-year-old Non-White with Some priors drifts through unpredictable currents, where the only constant is change.",0.07195252180099487,0.9280474781990051
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors drifts through unpredictable currents, where the only constant is change.",0.07107028365135193,0.9289297461509705
Non-White,46,No prior convictions,"Non-White, aged 46, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.999614953994751,0.0003849614004138857
Non-White,38,No prior convictions,"This Non-White, age 38, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.4260537028312683,0.5739463567733765
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.2266971319913864,0.7733027935028076
White-Caucasian,46,No prior convictions,A 46-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9781416058540344,0.021858423948287964
White-Caucasian,41,No prior convictions,"This White-Caucasian, age 41, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.9818596243858337,0.01814037188887596
White-Caucasian,29,No prior convictions,"A 29-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.25805726647377014,0.7419427633285522
Non-White,49,Some priors,A 49-year-old Non-White with Some priors follows the steady cadence of familiar routines and quiet balance.,0.9876590371131897,0.012340959161520004
White-Caucasian,62,No prior convictions,"White-Caucasian, aged 62, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.7864584922790527,0.21354150772094727
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.21100975573062897,0.7889901995658875
Non-White,46,No prior convictions,"Non-White, 46, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.9990562796592712,0.0009437073604203761
Non-White,45,No prior convictions,"This Non-White, age 45, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9991563558578491,0.0008436876232735813
Non-White,53,No prior convictions,"This Non-White, age 53, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9991781115531921,0.0008218688890337944
Non-White,43,Some priors,A 43-year-old Non-White with Some priors follows the steady cadence of familiar routines and quiet balance.,0.9842174053192139,0.015782620757818222
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.9995899796485901,0.00041001453064382076
White-Caucasian,55,No prior convictions,"This White-Caucasian, age 55, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9990009665489197,0.0009990757098421454
Non-White,58,Some priors,A 58-year-old Non-White with Some priors walks a tightrope strung above fragile hopes and suspended outcomes.,0.08921506255865097,0.9107849597930908
Non-White,49,No prior convictions,A 49-year-old Non-White with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.9996464252471924,0.00035351826227270067
White-Caucasian,48,No prior convictions,"At 48, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.05220489576458931,0.947795033454895
Non-White,43,Many priors,A 43-year-old Non-White with Many priors walks a tightrope strung above fragile hopes and suspended outcomes.,0.1943935602903366,0.805606484413147
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.25669410824775696,0.7433059215545654
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.22928112745285034,0.7707189321517944
Non-White,52,No prior convictions,"Non-White, aged 52, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.999613344669342,0.00038667686749249697
Non-White,56,No prior convictions,A 56-year-old Non-White with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.9996461868286133,0.00035385313094593585
Non-White,44,No prior convictions,"This Non-White, age 44, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.999164342880249,0.0008356291218660772
White-Caucasian,60,No prior convictions,A 60-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.0808446854352951,0.9191553592681885
Non-White,48,Some priors,"Non-White, aged 48, with Some priors, moves through a fractured landscape of restless days and fleeting nights.",0.9550509452819824,0.044949062168598175
White-Caucasian,49,No prior convictions,"This 49-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.9955295920372009,0.004470395389944315
White-Caucasian,44,No prior convictions,"At 44, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.0458342619240284,0.9541656970977783
Non-White,33,No prior convictions,"Non-White, 33, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.9990118741989136,0.0009881025180220604
Non-White,56,No prior convictions,"This Non-White, age 56, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9991878867149353,0.0008121150895021856
Non-White,55,Many priors,A 55-year-old Non-White with Many priors follows the steady cadence of familiar routines and quiet balance.,0.9916589856147766,0.008341006934642792
Non-White,48,Some priors,"This Non-White, age 48, with Some priors, stands on uncertain ground, where each decision echoes with tension.",0.2969692349433899,0.7030307650566101
Non-White,50,No prior convictions,"Non-White, aged 50, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.9996023774147034,0.0003976982843596488
Non-White,53,Many priors,"Non-White, 53, with Many priors, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.9990122318267822,0.0009878042619675398
White-Caucasian,39,No prior convictions,"This White-Caucasian, age 39, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9989997744560242,0.001000197953544557
White-Caucasian,46,No prior convictions,A 46-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9781414866447449,0.021858468651771545
White-Caucasian,55,No prior convictions,"This White-Caucasian, age 55, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.33119693398475647,0.6688030958175659
White-Caucasian,41,No prior convictions,"This 41-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.9945346117019653,0.005465369671583176
Non-White,52,No prior convictions,A 52-year-old Non-White with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.1156611368060112,0.884338915348053
White-Caucasian,40,No prior convictions,"White-Caucasian, aged 40, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.9994884729385376,0.0005114718805998564
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.22669699788093567,0.7733030319213867
White-Caucasian,49,No prior convictions,"White-Caucasian, aged 49, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.7920897006988525,0.20791026949882507
Non-White,38,Some priors,"A 38-year-old Non-White with Some priors drifts through unpredictable currents, where the only constant is change.",0.08332771062850952,0.9166722297668457
White-Caucasian,58,No prior convictions,"White-Caucasian, aged 58, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.7756421566009521,0.22435785830020905
Non-White,44,No prior convictions,"This Non-White, age 44, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.9873443841934204,0.01265560369938612
White-Caucasian,44,No prior convictions,A 44-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9811496734619141,0.018850309774279594
White-Caucasian,51,No prior convictions,"This White-Caucasian, age 51, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.34559354186058044,0.6544064283370972
Non-White,58,No prior convictions,"This 58-year-old Non-White with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.9955421090126038,0.0044579096138477325
Non-White,42,Some priors,"At 42, this Non-White with Some priors navigates a world that feels ready to tip with the slightest weight.",0.04838486760854721,0.9516150951385498
White-Caucasian,50,No prior convictions,"This White-Caucasian, age 50, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.3149149715900421,0.6850850582122803
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.2259453535079956,0.7740546464920044
Non-White,54,Some priors,A 54-year-old Non-White with Some priors walks a tightrope strung above fragile hopes and suspended outcomes.,0.12548093497753143,0.8745190501213074
White-Caucasian,51,No prior convictions,"At 51, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.05101427063345909,0.948985755443573
Non-White,47,No prior convictions,"This Non-White, age 47, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.999143123626709,0.0008568790508434176
Non-White,44,No prior convictions,A 44-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9907556176185608,0.009244404733181
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.2118619829416275,0.7881379723548889
Non-White,42,No prior convictions,"This Non-White, age 42, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.43224000930786133,0.5677600502967834
Non-White,29,No prior convictions,A 29-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.9913888573646545,0.008611145429313183
Non-White,53,Some priors,"Non-White, 53, with Some priors, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.9988088607788086,0.0011911914916709065
Non-White,56,Some priors,"Non-White, aged 56, with Some priors, flourishes in a calm life shaped by strong roots and steady presence.",0.9995520710945129,0.00044789593084715307
Non-White,33,No prior convictions,"Non-White, 33, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.9990118741989136,0.000988103449344635
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.23090724647045135,0.7690926790237427
Non-White,54,No prior convictions,"Non-White, aged 54, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.9499668478965759,0.050033122301101685
Non-White,64,Some priors,A 64-year-old Non-White with Some priors follows the steady cadence of familiar routines and quiet balance.,0.9860129952430725,0.013986990787088871
White-Caucasian,50,No prior convictions,"White-Caucasian, aged 50, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.8075361251831055,0.19246388971805573
Non-White,44,No prior convictions,"Non-White, 44, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.999104917049408,0.0008950367919169366
Non-White,48,Many priors,"Non-White, aged 48, with Many priors, flourishes in a calm life shaped by strong roots and steady presence.",0.9995429515838623,0.00045713139115832746
White-Caucasian,59,No prior convictions,"White-Caucasian, 59, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.9985268115997314,0.001473158597946167
Non-White,45,Some priors,"This Non-White, age 45, with Some priors, stands on uncertain ground, where each decision echoes with tension.",0.3061646521091461,0.6938353180885315
White-Caucasian,44,No prior convictions,"This White-Caucasian, age 44, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.9990445971488953,0.000955405121203512
