Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
White-Caucasian,45,Some priors,"A 45-year-old White-Caucasian with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.14614054560661316,0.8420591950416565,0.01180022582411766
Non-White,35,No prior convictions,"A 35-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.02007496915757656,0.5834515690803528,0.39647340774536133
White-Caucasian,63,Some priors,"At 63, this White-Caucasian with Some priors thrives amid the reassuring patterns of a well-rooted life.",0.6922258138656616,0.3003905117511749,0.0073836008086800575
Non-White,45,No prior convictions,"This Non-White, 45 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.006487521342933178,0.08809231966733932,0.9054201245307922
Non-White,45,No prior convictions,"In the restless tempo of life, a Non-White aged 45 with No prior convictions moves through scenes that refuse to settle.",0.02037860080599785,0.5105656981468201,0.4690556526184082
Non-White,54,No prior convictions,"At 54, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.014372749254107475,0.3317011296749115,0.6539260745048523
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.0945984348654747,0.8799402713775635,0.025461265817284584
White-Caucasian,54,No prior convictions,"At 54, this White-Caucasian with No prior convictions follows a steady path through the mild currents of everyday life.",0.03547881171107292,0.7034834623336792,0.26103776693344116
Non-White,60,Some priors,"At 60, this Non-White with Some priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.030020227655768394,0.6527913808822632,0.3171883523464203
Non-White,45,Some priors,"The Non-White, 45 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.12057323008775711,0.8658416271209717,0.013585081323981285
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.020165210589766502,0.6175113320350647,0.36232346296310425
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.10444915294647217,0.8742151856422424,0.021335676312446594
Non-White,48,No prior convictions,"In the restless tempo of life, a Non-White aged 48 with No prior convictions moves through scenes that refuse to settle.",0.02104511484503746,0.545289933681488,0.4336649477481842
White-Caucasian,62,Some priors,"The White-Caucasian, 62 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.10213055461645126,0.8856217861175537,0.012247605249285698
White-Caucasian,52,No prior convictions,"This White-Caucasian, 52 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.007063522934913635,0.10324248671531677,0.8896939754486084
White-Caucasian,58,Many priors,"This White-Caucasian, aged 58 with Many priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.7083399891853333,0.2844749093055725,0.007185028400272131
Non-White,53,Some priors,"In the restless tempo of life, a Non-White aged 53 with Some priors moves through scenes that refuse to settle.",0.023825623095035553,0.6385682225227356,0.33760613203048706
White-Caucasian,45,No prior convictions,"This White-Caucasian, 45 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.007224780973047018,0.09617775678634644,0.8965975642204285
Non-White,40,No prior convictions,"At 40, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.016482068225741386,0.3546392023563385,0.6288787126541138
White-Caucasian,46,No prior convictions,A 46-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.39033421874046326,0.5916983485221863,0.017967434599995613
White-Caucasian,40,No prior convictions,"This White-Caucasian, aged 40 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.628271758556366,0.3616062104701996,0.010122029110789299
Non-White,61,No prior convictions,"This Non-White, 61 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.006470322143286467,0.09635177999734879,0.8971779942512512
White-Caucasian,43,Some priors,"A 43-year-old White-Caucasian with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.159094899892807,0.8297797441482544,0.011125298216938972
White-Caucasian,51,No prior convictions,"This White-Caucasian, aged 51 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.6212276816368103,0.36845752596855164,0.010314727202057838
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.10526547580957413,0.8717700242996216,0.022964466363191605
White-Caucasian,52,Some priors,"The White-Caucasian, 52 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.09846590459346771,0.8894414901733398,0.012092596851289272
Non-White,53,No prior convictions,"In the restless tempo of life, a Non-White aged 53 with No prior convictions moves through scenes that refuse to settle.",0.020060542970895767,0.5325616002082825,0.4473778307437897
Non-White,51,Many priors,"In the restless tempo of life, a Non-White aged 51 with Many priors moves through scenes that refuse to settle.",0.027138197794556618,0.6649502515792847,0.30791154503822327
White-Caucasian,49,Some priors,"At 49, this White-Caucasian with Some priors thrives amid the reassuring patterns of a well-rooted life.",0.7128309011459351,0.27931448817253113,0.007854592055082321
White-Caucasian,52,Some priors,"This White-Caucasian, aged 52 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.6898787617683411,0.30307307839393616,0.0070481328293681145
White-Caucasian,53,Some priors,"At 53, this White-Caucasian with Some priors follows a steady path through the mild currents of everyday life.",0.08860749751329422,0.8987675309181213,0.01262498740106821
Non-White,46,No prior convictions,"This Non-White, 46 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.00627502566203475,0.09398992359638214,0.8997350931167603
White-Caucasian,59,No prior convictions,"At 59, the White-Caucasian with No prior convictions lingers in the delicate pause between hope and unease.",0.030979013070464134,0.7466742992401123,0.2223467081785202
Non-White,55,No prior convictions,"The Non-White, 55 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.05484532564878464,0.8210269212722778,0.12412772327661514
White-Caucasian,59,No prior convictions,"This White-Caucasian, aged 59 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.6177619695663452,0.3716413378715515,0.010596716776490211
Non-White,58,Some priors,A 58-year-old Non-White with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.5917080044746399,0.39993152022361755,0.008360402658581734
White-Caucasian,61,No prior convictions,A 61-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.4221970736980438,0.5611830353736877,0.01661992259323597
White-Caucasian,52,No prior convictions,"At 52, this White-Caucasian with No prior convictions follows a steady path through the mild currents of everyday life.",0.03633339703083038,0.7226110100746155,0.24105551838874817
Non-White,36,No prior convictions,"At 36, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.01777644082903862,0.3790757656097412,0.6031477451324463
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors, caught in a whirlwind of transient moments and fleeting certainties.",0.025741096585989,0.7958573698997498,0.17840152978897095
White-Caucasian,49,No prior convictions,A 49-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.4062855541706085,0.5775081515312195,0.016206292435526848
Non-White,47,No prior convictions,"The Non-White, 47 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.05746874958276749,0.849484384059906,0.0930468961596489
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.01622943952679634,0.3856505751609802,0.5981200337409973
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.017422934994101524,0.5222744941711426,0.46030259132385254
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.16533821821212769,0.8227047920227051,0.011957013979554176
Non-White,47,Some priors,"In the restless tempo of life, a Non-White aged 47 with Some priors moves through scenes that refuse to settle.",0.02320529706776142,0.6434149742126465,0.33337968587875366
Non-White,58,Some priors,"In the restless tempo of life, a Non-White aged 58 with Some priors moves through scenes that refuse to settle.",0.02318013459444046,0.6464685201644897,0.3303513526916504
White-Caucasian,52,No prior convictions,"The White-Caucasian, 52 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.05630652606487274,0.8814961314201355,0.062197331339120865
Non-White,70,No prior convictions,"A 70-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.11321469396352768,0.8599732518196106,0.026812080293893814
Non-White,55,Some priors,"A 55-year-old Non-White with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.14754225313663483,0.8407076001167297,0.011750119738280773
White-Caucasian,34,No prior convictions,"At 34, this White-Caucasian with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.018777789548039436,0.39995622634887695,0.5812660455703735
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.09577378630638123,0.8792902827262878,0.024935949593782425
Non-White,50,Many priors,"At 50, this Non-White with Many priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.032723475247621536,0.637346088886261,0.3299303948879242
White-Caucasian,57,No prior convictions,"This White-Caucasian, 57 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.006851141341030598,0.10048379004001617,0.8926651477813721
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.09577378630638123,0.8792902827262878,0.024935949593782425
Non-White,50,Some priors,"The Non-White, 50 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.11719275265932083,0.8670982122421265,0.01570906490087509
White-Caucasian,44,No prior convictions,"At 44, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.6510198712348938,0.33519700169563293,0.013783082365989685
Non-White,50,Some priors,"The Non-White, 50 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.11719275265932083,0.8670982122421265,0.01570906490087509
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.15751424431800842,0.8314021825790405,0.01108352281153202
Non-White,41,Some priors,"In the restless tempo of life, a Non-White aged 41 with Some priors moves through scenes that refuse to settle.",0.024734240025281906,0.6520387530326843,0.3232269287109375
Non-White,52,No prior convictions,"This Non-White, 52 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.006270362064242363,0.09482791274785995,0.8989017605781555
Non-White,59,No prior convictions,A 59-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.037910155951976776,0.5303700566291809,0.4317198097705841
Non-White,50,No prior convictions,"In the restless tempo of life, a Non-White aged 50 with No prior convictions moves through scenes that refuse to settle.",0.020698940381407738,0.5529137253761292,0.42638736963272095
White-Caucasian,46,Some priors,A 46-year-old White-Caucasian with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.5748048424720764,0.41801169514656067,0.007183471228927374
Non-White,52,No prior convictions,"This Non-White, 52 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.006270362064242363,0.09482791274785995,0.8989017605781555
White-Caucasian,62,No prior convictions,"This White-Caucasian, aged 62 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.6460410356521606,0.34409910440444946,0.009859807789325714
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.09401840716600418,0.8756309747695923,0.030350564047694206
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.400651216506958,0.5812948346138,0.018053971230983734
Non-White,50,Many priors,"At 50, this Non-White with Many priors follows a steady path through the mild currents of everyday life.",0.09127407521009445,0.8930193781852722,0.015706494450569153
White-Caucasian,45,Some priors,"At 45, this White-Caucasian with Some priors follows a steady path through the mild currents of everyday life.",0.0657271072268486,0.9140089750289917,0.02026394195854664
White-Caucasian,54,Many priors,"This White-Caucasian, 54 years old with Many priors, dwells in a world poised on the edge of certainty and collapse.",0.00945601612329483,0.16269271075725555,0.8278512358665466
White-Caucasian,46,Some priors,"At 46, this White-Caucasian with Some priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.025725534185767174,0.6094003319740295,0.36487412452697754
White-Caucasian,55,Some priors,"A 55-year-old White-Caucasian with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.14882926642894745,0.8392117619514465,0.0119589539244771
Non-White,41,No prior convictions,A 41-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.04037979617714882,0.5403018593788147,0.4193183481693268
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.016446026042103767,0.36622393131256104,0.6173300743103027
White-Caucasian,56,Many priors,"A 56-year-old White-Caucasian with Many priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.16662351787090302,0.821147084236145,0.01222940906882286
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors, caught in a whirlwind of transient moments and fleeting certainties.",0.026411481201648712,0.8021780848503113,0.171410471200943
White-Caucasian,66,Some priors,A 66-year-old White-Caucasian with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.6061288118362427,0.38681870698928833,0.007052498869597912
White-Caucasian,51,No prior convictions,A 51-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.39500904083251953,0.5878819823265076,0.01710902899503708
White-Caucasian,55,No prior convictions,"This White-Caucasian, aged 55 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.6215765476226807,0.367938369512558,0.010485024191439152
Non-White,55,Some priors,"At 55, the Non-White with Some priors lingers in the delicate pause between hope and unease.",0.046414878219366074,0.8273332118988037,0.12625187635421753
Non-White,35,No prior convictions,"In the restless tempo of life, a Non-White aged 35 with No prior convictions moves through scenes that refuse to settle.",0.020327454432845116,0.5455552339553833,0.43411728739738464
White-Caucasian,41,No prior convictions,"At 41, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.6761870980262756,0.3116476237773895,0.012165216729044914
White-Caucasian,38,Some priors,"At 38, the White-Caucasian with Some priors lingers in the delicate pause between hope and unease.",0.0440388098359108,0.8338823318481445,0.12207886576652527
White-Caucasian,63,Many priors,A 63-year-old White-Caucasian with Many priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.6691887974739075,0.32428866624832153,0.0065224915742874146
White-Caucasian,50,No prior convictions,"At 50, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.6163809895515442,0.36849042773246765,0.015128611586987972
White-Caucasian,71,Some priors,"This White-Caucasian, aged 71 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.6990811824798584,0.2940896451473236,0.006829127203673124
Non-White,43,No prior convictions,"At 43, the Non-White with No prior convictions lingers in the delicate pause between hope and unease.",0.0345228873193264,0.7059810161590576,0.25949612259864807
Non-White,50,Some priors,A 50-year-old Non-White with Some priors steps carefully through fragile days where balance feels like a distant mirage.,0.06790485978126526,0.7262693643569946,0.20582576096057892
Non-White,64,No prior convictions,"At 64, this Non-White with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.6122410297393799,0.3748442828655243,0.012914697639644146
Non-White,62,Many priors,"This Non-White, 62 years old with Many priors, dwells in a world poised on the edge of certainty and collapse.",0.008346037939190865,0.15452800691127777,0.8371260166168213
Non-White,61,Some priors,"In the restless tempo of life, a Non-White aged 61 with Some priors moves through scenes that refuse to settle.",0.023187775164842606,0.6448498964309692,0.33196231722831726
White-Caucasian,59,No prior convictions,"The White-Caucasian, 59 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.05755860358476639,0.8806569576263428,0.06178446486592293
White-Caucasian,61,No prior convictions,"This White-Caucasian, aged 61 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.6381729245185852,0.3520166575908661,0.009810480289161205
White-Caucasian,56,Some priors,"The White-Caucasian, 56 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.09436190873384476,0.892276406288147,0.013361712917685509
White-Caucasian,56,No prior convictions,"At 56, this White-Caucasian with No prior convictions follows a steady path through the mild currents of everyday life.",0.03596067428588867,0.7158174514770508,0.24822188913822174
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.016446026042103767,0.36622393131256104,0.6173300743103027
Non-White,45,Some priors,"At 45, this Non-White with Some priors follows a steady path through the mild currents of everyday life.",0.07726963609457016,0.9039908051490784,0.01873953454196453
White-Caucasian,54,Some priors,A 54-year-old White-Caucasian with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.5633691549301147,0.42901140451431274,0.007619465701282024
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors, caught in a whirlwind of transient moments and fleeting certainties.",0.026707444339990616,0.7896232008934021,0.1836693435907364
White-Caucasian,47,Many priors,"The White-Caucasian, 47 years old with Many priors, moves within a comfortable cycle of small routines and familiar scenes.",0.11675575375556946,0.871599555015564,0.011644674465060234
White-Caucasian,58,Some priors,A 58-year-old White-Caucasian with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.5670291185379028,0.42535120248794556,0.0076196338050067425
White-Caucasian,59,No prior convictions,"The White-Caucasian, 59 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.057558611035346985,0.8806568384170532,0.0617845244705677
White-Caucasian,52,No prior convictions,"At 52, this White-Caucasian with No prior convictions follows a steady path through the mild currents of everyday life.",0.03633339703083038,0.722611129283905,0.2410554736852646
White-Caucasian,62,No prior convictions,"A 62-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.11132807284593582,0.8684209585189819,0.020250946283340454
White-Caucasian,40,No prior convictions,A 40-year-old White-Caucasian with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.040948957204818726,0.5710665583610535,0.3879844546318054
White-Caucasian,46,Some priors,"At 46, the White-Caucasian with Some priors lingers in the delicate pause between hope and unease.",0.04121408239006996,0.8452762961387634,0.11350969225168228
White-Caucasian,48,Some priors,"This White-Caucasian, aged 48 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.6799939274787903,0.3126610219478607,0.007345026824623346
White-Caucasian,40,No prior convictions,"At 40, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.6463809609413147,0.33951592445373535,0.014103122055530548
White-Caucasian,53,Some priors,"This White-Caucasian, aged 53 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.6931487917900085,0.2998211681842804,0.007030075415968895
White-Caucasian,53,No prior convictions,"This White-Caucasian, aged 53 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.6378872990608215,0.35210955142974854,0.010003150440752506
Non-White,60,Some priors,"The Non-White, 60 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.11633329093456268,0.8675330281257629,0.01613369584083557
White-Caucasian,54,No prior convictions,"At 54, this White-Caucasian with No prior convictions follows a steady path through the mild currents of everyday life.",0.03547881171107292,0.7034834623336792,0.26103776693344116
White-Caucasian,45,No prior convictions,A 45-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.347075879573822,0.6292914748191833,0.02363266423344612
Non-White,64,Some priors,"The Non-White, 64 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.1240285187959671,0.8633055686950684,0.012665927410125732
White-Caucasian,60,Some priors,"At 60, this White-Caucasian with Some priors follows a steady path through the mild currents of everyday life.",0.07980868220329285,0.9060763716697693,0.014114943332970142
Non-White,57,No prior convictions,"This Non-White, aged 57 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.634115993976593,0.353575736284256,0.012308266945183277
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.400651216506958,0.5812948346138,0.018053971230983734
White-Caucasian,41,Some priors,A 41-year-old White-Caucasian with Some priors steps carefully through fragile days where balance feels like a distant mirage.,0.07777003198862076,0.803114116191864,0.11911588907241821
Non-White,46,No prior convictions,"This Non-White, 46 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.006275019608438015,0.09398995339870453,0.8997349739074707
Non-White,53,No prior convictions,"At 53, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.014043091796338558,0.3192782998085022,0.6666786074638367
Non-White,63,No prior convictions,"A 63-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.11959622800350189,0.8583275675773621,0.022076189517974854
Non-White,56,Some priors,"In the restless tempo of life, a Non-White aged 56 with Some priors moves through scenes that refuse to settle.",0.022861896082758904,0.630844235420227,0.3462938666343689
Non-White,46,No prior convictions,A 46-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.038531456142663956,0.5350143909454346,0.42645418643951416
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.11162304878234863,0.868398129940033,0.019978785887360573
Non-White,48,Some priors,A 48-year-old Non-White with Some priors steps carefully through fragile days where balance feels like a distant mirage.,0.06800496578216553,0.7360527515411377,0.1959422081708908
White-Caucasian,38,No prior convictions,"The White-Caucasian, 38 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.06121641770005226,0.879389226436615,0.059394415467977524
Non-White,47,Some priors,"A 47-year-old Non-White with Some priors, caught in a whirlwind of transient moments and fleeting certainties.",0.023591550067067146,0.7824031114578247,0.1940053254365921
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.018352286890149117,0.5542584657669067,0.4273892343044281
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.674820601940155,0.3140560984611511,0.011123310774564743
Non-White,37,No prior convictions,A 37-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.04046346992254257,0.5418986082077026,0.4176378846168518
Non-White,49,No prior convictions,"In the restless tempo of life, a Non-White aged 49 with No prior convictions moves through scenes that refuse to settle.",0.020690130069851875,0.5511603951454163,0.4281494915485382
White-Caucasian,46,No prior convictions,"The White-Caucasian, 46 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.056845325976610184,0.8886651396751404,0.05448956415057182
White-Caucasian,44,No prior convictions,A 44-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.39024120569229126,0.5918142795562744,0.017944423481822014
White-Caucasian,27,No prior convictions,"A 27-year-old White-Caucasian with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.021547691896557808,0.6858827471733093,0.2925695776939392
Non-White,51,No prior convictions,"At 51, this Non-White with No prior convictions follows a steady path through the mild currents of everyday life.",0.031157560646533966,0.675079345703125,0.293763130903244
Non-White,58,Many priors,"A 58-year-old Non-White with Many priors, caught in a whirlwind of transient moments and fleeting certainties.",0.029629487544298172,0.7843418121337891,0.18602867424488068
Non-White,57,No prior convictions,"In the restless tempo of life, a Non-White aged 57 with No prior convictions moves through scenes that refuse to settle.",0.01885351724922657,0.5253405570983887,0.4558059275150299
Non-White,47,No prior convictions,"At 47, this Non-White with No prior convictions follows a steady path through the mild currents of everyday life.",0.026924757286906242,0.6280531287193298,0.3450220823287964
Non-White,46,Some priors,"A 46-year-old Non-White with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.1541520208120346,0.8348065614700317,0.011041389778256416
Non-White,54,No prior convictions,"At 54, this Non-White with No prior convictions follows a steady path through the mild currents of everyday life.",0.03295319899916649,0.6980631351470947,0.2689836323261261
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.08297404646873474,0.8700580596923828,0.04696790128946304
White-Caucasian,56,Some priors,"At 56, this White-Caucasian with Some priors thrives amid the reassuring patterns of a well-rooted life.",0.7012380957603455,0.2908407747745514,0.007921146228909492
White-Caucasian,55,No prior convictions,"The White-Caucasian, 55 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.05539372190833092,0.8698632717132568,0.07474302500486374
Non-White,56,No prior convictions,"At 56, the Non-White with No prior convictions lingers in the delicate pause between hope and unease.",0.03053474612534046,0.7153613567352295,0.25410380959510803
White-Caucasian,52,Some priors,"This White-Caucasian, aged 52 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.6898787617683411,0.30307307839393616,0.0070481328293681145
White-Caucasian,46,Some priors,"At 46, the White-Caucasian with Some priors lingers in the delicate pause between hope and unease.",0.04121406376361847,0.8452763557434082,0.11350958794355392
Non-White,43,Some priors,A 43-year-old Non-White with Some priors steps carefully through fragile days where balance feels like a distant mirage.,0.07285747677087784,0.7427975535392761,0.18434500694274902
Non-White,39,No prior convictions,"A 39-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.019253142178058624,0.5621361136436462,0.41861069202423096
Non-White,43,No prior convictions,"In the restless tempo of life, a Non-White aged 43 with No prior convictions moves through scenes that refuse to settle.",0.020502574741840363,0.5398046970367432,0.43969279527664185
White-Caucasian,57,Many priors,"At 57, this White-Caucasian with Many priors thrives amid the reassuring patterns of a well-rooted life.",0.752377986907959,0.24034620821475983,0.007275819778442383
White-Caucasian,59,No prior convictions,"At 59, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.6413417458534241,0.3462972044944763,0.012361017987132072
White-Caucasian,46,Many priors,"At 46, this White-Caucasian with Many priors follows a steady path through the mild currents of everyday life.",0.08702127635478973,0.8993921279907227,0.013586568646132946
White-Caucasian,59,No prior convictions,A 59-year-old White-Caucasian with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.04189525172114372,0.597139835357666,0.36096492409706116
Non-White,44,Some priors,"At 44, this Non-White with Some priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.02697877027094364,0.6067957282066345,0.36622554063796997
Non-White,46,No prior convictions,"At 46, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.014332279562950134,0.3335462808609009,0.6521214246749878
White-Caucasian,42,No prior convictions,"At 42, the White-Caucasian with No prior convictions lingers in the delicate pause between hope and unease.",0.034092750400304794,0.7243894338607788,0.2415177822113037
Non-White,33,No prior convictions,"At 33, this Non-White with No prior convictions follows a steady path through the mild currents of everyday life.",0.035928647965192795,0.7750961184501648,0.1889752745628357
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.0919189602136612,0.8751807808876038,0.032900191843509674
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.09403734654188156,0.8725364208221436,0.033426180481910706
Non-White,45,Some priors,"This Non-White, 45 years old with Some priors, dwells in a world poised on the edge of certainty and collapse.",0.00740315904840827,0.14605148136615753,0.8465453386306763
White-Caucasian,55,Some priors,"This White-Caucasian, aged 55 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.6851187944412231,0.3076901137828827,0.007191104348748922
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.16548219323158264,0.8226189017295837,0.011898864060640335
