Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.011092075146734715,0.3615119755268097,0.6273959875106812
Non-White,52,Some priors,"A 52-year-old Non-White with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.014008961617946625,0.4937080442905426,0.4922829866409302
Non-White,45,No prior convictions,"This 45-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.3238704204559326,0.6277614831924438,0.048368070274591446
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.16035857796669006,0.7480318546295166,0.09160956740379333
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.009672647342085838,0.3248280882835388,0.6654992699623108
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.009554819203913212,0.32764485478401184,0.6628003120422363
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.4553230404853821,0.5279456973075867,0.016731267794966698
White-Caucasian,52,Some priors,"A 52-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.012893031351268291,0.4983215928077698,0.4887853264808655
White-Caucasian,61,Some priors,"A 61-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.013243800029158592,0.5018132328987122,0.4849430024623871
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.1862349659204483,0.7565011382102966,0.057263921946287155
Non-White,68,No prior convictions,"A 68-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.17827032506465912,0.7418934106826782,0.07983627915382385
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.42171669006347656,0.5610164999961853,0.017266782000660896
White-Caucasian,37,No prior convictions,"A 37-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.010248232632875443,0.3555642366409302,0.6341875195503235
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.15686388313770294,0.7454221844673157,0.0977139100432396
Non-White,52,Many priors,"A 52-year-old Non-White with Many priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.014994044788181782,0.4771821200847626,0.5078238248825073
White-Caucasian,59,No prior convictions,"This 59-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008376512676477432,0.21064095199108124,0.780982494354248
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.14954335987567902,0.7443501353263855,0.1061064749956131
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.4109921455383301,0.5725898146629333,0.01641799323260784
White-Caucasian,41,No prior convictions,"This 41-year-old White-Caucasian with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.4316653311252594,0.5423719882965088,0.02596266008913517
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.3972993791103363,0.584506630897522,0.018193932250142097
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.42351531982421875,0.5630468726158142,0.013437777757644653
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.01383447926491499,0.4922546148300171,0.49391093850135803
Non-White,54,No prior convictions,"This 54-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.007637028116732836,0.1795794814825058,0.8127834796905518
Non-White,61,No prior convictions,"This 61-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.007999473251402378,0.19236509501934052,0.7996354103088379
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.010087468661367893,0.34788617491722107,0.6420263648033142
Non-White,41,Some priors,"This 41-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.6893536448478699,0.3002149760723114,0.010431363247334957
Non-White,53,No prior convictions,"This 53-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.007797386031597853,0.18157662451267242,0.8106259703636169
Non-White,58,No prior convictions,"This 58-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.4194253981113434,0.5512535572052002,0.029321055859327316
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.10623101145029068,0.7141160368919373,0.17965292930603027
White-Caucasian,49,No prior convictions,"This 49-year-old White-Caucasian with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.43642115592956543,0.5393322110176086,0.024246642366051674
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.4553230404853821,0.5279456973075867,0.016731267794966698
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.42351531982421875,0.5630468726158142,0.013437777757644653
White-Caucasian,54,Many priors,"This 54-year-old White-Caucasian with Many priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.009255398996174335,0.24018815159797668,0.750556468963623
White-Caucasian,49,Some priors,"A 49-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.013228075578808784,0.5232427716255188,0.46352913975715637
Non-White,52,Some priors,"A 52-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.40322765707969666,0.5791765451431274,0.017595767974853516
White-Caucasian,43,No prior convictions,"This 43-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008315696381032467,0.20679320394992828,0.7848910689353943
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.009725941345095634,0.345014363527298,0.6452596783638
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.45232558250427246,0.5341102480888367,0.013564147055149078
White-Caucasian,47,Some priors,"A 47-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.011670650914311409,0.47794896364212036,0.5103803873062134
Non-White,62,Some priors,"This 62-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.6938338279724121,0.29581403732299805,0.010352068580687046
Non-White,47,No prior convictions,"This 47-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.43318650126457214,0.5397758483886719,0.02703768014907837
Non-White,51,No prior convictions,"This 51-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.45493730902671814,0.5202822685241699,0.0247803907841444
White-Caucasian,56,Some priors,"This 56-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008283122442662716,0.24528217315673828,0.7464346289634705
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.011092075146734715,0.3615119755268097,0.6273959875106812
Non-White,37,No prior convictions,"This 37-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.47958293557167053,0.4978806674480438,0.02253633365035057
White-Caucasian,39,Some priors,"This 39-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.009015994146466255,0.26374223828315735,0.7272416949272156
White-Caucasian,58,Many priors,"This 58-year-old White-Caucasian with Many priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.7305819392204285,0.26048895716667175,0.008929108269512653
Non-White,46,No prior convictions,"This 46-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.44846397638320923,0.5255477428436279,0.025988273322582245
White-Caucasian,67,Some priors,"This 67-year-old White-Caucasian with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.716015100479126,0.27518123388290405,0.008803709410130978
Non-White,46,No prior convictions,"This 46-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.0075186169706285,0.1842791587114334,0.8082022070884705
White-Caucasian,51,Some priors,"This 51-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008901942521333694,0.26973143219947815,0.7213665843009949
Non-White,60,No prior convictions,"This 60-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.42110463976860046,0.5497280359268188,0.029167283326387405
Non-White,64,Many priors,"This 64-year-old Non-White with Many priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008710581809282303,0.22210979461669922,0.7691795825958252
Non-White,64,Some priors,"A 64-year-old Non-White with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.013909509405493736,0.4934411942958832,0.49264925718307495
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.149892196059227,0.7619706988334656,0.08813711255788803
Non-White,57,No prior convictions,"This 57-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.44533205032348633,0.527813732624054,0.02685423381626606
Non-White,54,Some priors,"A 54-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.3821386992931366,0.5982198119163513,0.019641507416963577
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.15686388313770294,0.7454221844673157,0.0977139100432396
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.009725941345095634,0.345014363527298,0.6452596783638
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.4139789342880249,0.5695345401763916,0.01648656278848648
Non-White,49,Some priors,"This 49-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.6696666479110718,0.3193560540676117,0.0109773064032197
White-Caucasian,48,Some priors,"A 48-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.012854957021772861,0.49846407771110535,0.48868101835250854
White-Caucasian,46,Many priors,"A 46-year-old White-Caucasian with Many priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.4725094139575958,0.5150703191757202,0.012420245446264744
Non-White,54,Some priors,"This 54-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.6630579829216003,0.32541441917419434,0.011527600698173046
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.148259237408638,0.7399836182594299,0.11175712198019028
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.15745821595191956,0.756400465965271,0.08614140003919601
White-Caucasian,60,No prior convictions,"A 60-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.1571214497089386,0.7555562257766724,0.08732230961322784
White-Caucasian,42,No prior convictions,"This 42-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008071997202932835,0.20722880959510803,0.7846992015838623
White-Caucasian,48,Some priors,"This 48-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008644749410450459,0.2534332573413849,0.7379220724105835
Non-White,44,Some priors,"This 44-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.6756364703178406,0.3137674331665039,0.010596045292913914
Non-White,36,No prior convictions,"This 36-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.4816356301307678,0.49555298686027527,0.02281140349805355
White-Caucasian,49,Some priors,"This 49-year-old White-Caucasian with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.7122446298599243,0.27877041697502136,0.00898495502769947
White-Caucasian,49,No prior convictions,"This 49-year-old White-Caucasian with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.43642115592956543,0.5393322110176086,0.024246642366051674
Non-White,60,Some priors,"A 60-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.38702520728111267,0.5934633016586304,0.019511500373482704
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.15297642350196838,0.7595881223678589,0.08743542432785034
Non-White,42,No prior convictions,"This 42-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.5021575093269348,0.4765520989894867,0.021290447562932968
Non-White,62,Some priors,"A 62-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.4334133267402649,0.5503190159797668,0.016267655417323112
White-Caucasian,58,Some priors,"A 58-year-old White-Caucasian with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.38742348551750183,0.5969365835189819,0.0156398918479681
Non-White,54,No prior convictions,"This 54-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.43021145462989807,0.541363537311554,0.028424933552742004
Non-White,48,No prior convictions,"This 48-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.46538224816322327,0.509817361831665,0.024800395593047142
White-Caucasian,43,Some priors,"This 43-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008682617917656898,0.25687822699546814,0.7344391942024231
White-Caucasian,47,No prior convictions,"This 47-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.007991119287908077,0.20309250056743622,0.7889164090156555
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.009168557822704315,0.31558236479759216,0.6752490997314453
Non-White,63,No prior convictions,"A 63-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.20584122836589813,0.7272909879684448,0.06686780601739883
White-Caucasian,60,Some priors,"A 60-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.014303948730230331,0.5188004970550537,0.46689555048942566
Non-White,46,No prior convictions,"This 46-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.0075186169706285,0.1842791587114334,0.8082022070884705
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.19356921315193176,0.7502462267875671,0.056184522807598114
Non-White,50,Some priors,"This 50-year-old Non-White with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.009011262096464634,0.23349592089653015,0.7574928998947144
White-Caucasian,37,No prior convictions,"A 37-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.18821053206920624,0.7535697221755981,0.058219704777002335
White-Caucasian,52,Some priors,"A 52-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.012893031351268291,0.4983215928077698,0.4887853264808655
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.009986065328121185,0.34637829661369324,0.6436356902122498
Non-White,46,No prior convictions,"This 46-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.44846397638320923,0.5255477428436279,0.025988273322582245
White-Caucasian,38,No prior convictions,"This 38-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008395519107580185,0.20994582772254944,0.7816587090492249
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.009936233051121235,0.3326476514339447,0.657416045665741
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.1671431064605713,0.7614597082138062,0.07139719277620316
White-Caucasian,41,No prior convictions,"This 41-year-old White-Caucasian with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.4316653311252594,0.5423719882965088,0.02596266008913517
White-Caucasian,29,No prior convictions,"A 29-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.010659908875823021,0.3762524127960205,0.6130876541137695
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.18396234512329102,0.7460610866546631,0.06997651606798172
White-Caucasian,62,Many priors,"A 62-year-old White-Caucasian with Many priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.014027990400791168,0.4793340563774109,0.5066379308700562
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.01014312356710434,0.3428903818130493,0.6469665169715881
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.16035857796669006,0.7480318546295166,0.09160956740379333
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.35953283309936523,0.6191445589065552,0.021322617307305336
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.1794692873954773,0.736318051815033,0.08421262353658676
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.18133516609668732,0.7377731204032898,0.08089171350002289
Non-White,52,Some priors,"This 52-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.6797696948051453,0.309437096118927,0.010793216526508331
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.15953125059604645,0.7604454159736633,0.08002332597970963
Non-White,58,No prior convictions,"This 58-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.007567047607153654,0.17883920669555664,0.8135936856269836
Non-White,49,Some priors,"This 49-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.6696666479110718,0.3193560540676117,0.0109773064032197
White-Caucasian,48,Some priors,"This 48-year-old White-Caucasian with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008644749410450459,0.2534332573413849,0.7379220724105835
Non-White,43,Some priors,"This 43-year-old Non-White with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008144928142428398,0.2261076420545578,0.7657474875450134
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.010001057758927345,0.349262535572052,0.6407364010810852
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.009986065328121185,0.34637829661369324,0.6436356902122498
Non-White,52,Many priors,"This 52-year-old Non-White with Many priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.7112677097320557,0.2787030041217804,0.010029295459389687
Non-White,56,No prior convictions,"This 56-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.4335625171661377,0.5382204651832581,0.028217049315571785
Non-White,44,Many priors,"A 44-year-old Non-White with Many priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.4721129238605499,0.512782871723175,0.015104196965694427
White-Caucasian,60,No prior convictions,"This 60-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008948622271418571,0.20316433906555176,0.7878870368003845
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.013980229385197163,0.4914356768131256,0.49458402395248413
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.010571512393653393,0.3713185489177704,0.6181098818778992
White-Caucasian,44,No prior convictions,"This 44-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008369526825845242,0.21056829392910004,0.7810621857643127
Non-White,33,No prior convictions,"A 33-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.1948319524526596,0.7431492209434509,0.06201883405447006
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.148259237408638,0.7399836182594299,0.11175712198019028
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.15686388313770294,0.7454221844673157,0.0977139100432396
Non-White,48,Some priors,"This 48-year-old Non-White with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.007880136370658875,0.21839722990989685,0.7737226486206055
Non-White,50,Some priors,"This 50-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.655315637588501,0.3333436846733093,0.011340690776705742
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.47788986563682556,0.5062114000320435,0.015898747369647026
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.17441348731517792,0.7597345113754272,0.06585198640823364
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.16035857796669006,0.7480318546295166,0.09160956740379333
White-Caucasian,55,No prior convictions,"This 55-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.0086832819506526,0.20924688875675201,0.7820698618888855
White-Caucasian,41,Many priors,"A 41-year-old White-Caucasian with Many priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.01367525290697813,0.4864773750305176,0.499847412109375
Non-White,52,No prior convictions,"This 52-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.007852363400161266,0.19116036593914032,0.8009872436523438
Non-White,40,No prior convictions,"This 40-year-old Non-White with No prior convictions enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.43462488055229187,0.5383184552192688,0.02705661952495575
White-Caucasian,53,Some priors,"A 53-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.01259158831089735,0.4805470407009125,0.5068613886833191
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.010571512393653393,0.3713185489177704,0.6181098818778992
White-Caucasian,38,Some priors,"A 38-year-old White-Caucasian with Some priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.013004343025386333,0.5057607889175415,0.4812348484992981
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.009554819203913212,0.32764485478401184,0.6628003120422363
Non-White,44,Some priors,"This 44-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.6756364703178406,0.3137674331665039,0.010596045292913914
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.16315749287605286,0.7462218403816223,0.09062063694000244
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian with Many priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.00977516733109951,0.26035934686660767,0.7298654913902283
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.009554819203913212,0.32764485478401184,0.6628003120422363
Non-White,42,No prior convictions,"This 42-year-old Non-White with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.007482684217393398,0.1870872527360916,0.8054300546646118
White-Caucasian,50,No prior convictions,"This 50-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008957769721746445,0.20463789999485016,0.7864043116569519
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.009936233051121235,0.3326476514339447,0.657416045665741
White-Caucasian,54,No prior convictions,"This 54-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008129841648042202,0.19763614237308502,0.794234037399292
White-Caucasian,51,No prior convictions,"This 51-year-old White-Caucasian with No prior convictions lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.008372188545763493,0.2140476107597351,0.777580201625824
Non-White,47,Some priors,"A 47-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.38106805086135864,0.6003802418708801,0.018551675602793694
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.4139789342880249,0.5695345401763916,0.01648656278848648
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors moves through a life of swirling uncertainty, where stability is as elusive as the wind.",0.015274379402399063,0.5109016299247742,0.4738239645957947
Non-White,42,Some priors,"This 42-year-old Non-White with Some priors lives suspended in a world where each moment feels borrowed, each decision a quiet gamble.",0.007789291441440582,0.22081148624420166,0.7713991403579712
Non-White,29,No prior convictions,"A 29-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.1701815277338028,0.7610034346580505,0.06881498545408249
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.42171669006347656,0.5610164999961853,0.017266782000660896
Non-White,56,Some priors,"This 56-year-old Non-White with Some priors enjoys a life framed by soft routines and quiet anchors, gently upheld by dependable days.",0.6690166592597961,0.31953513622283936,0.011448242701590061
Non-White,33,No prior convictions,"A 33-year-old Non-White with No prior convictions finds comfort in a life that hums with regular rhythms, neither loud nor silent.",0.1948319524526596,0.7431492209434509,0.06201883405447006
