Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
Non-White,55,Many priors,"This 55-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09654038399457932,0.8291574120521545,0.07430215924978256
White-Caucasian,56,Many priors,"This 56-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10584671795368195,0.8503997325897217,0.04375359043478966
White-Caucasian,44,Many priors,"This 44-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.11917942762374878,0.845247745513916,0.0355728454887867
White-Caucasian,40,Many priors,"At 40, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.02285376563668251,0.5208783745765686,0.4562678635120392
White-Caucasian,60,Some priors,"A 60-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.5655418038368225,0.42691415548324585,0.00754406675696373
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.01199550461024046,0.28563591837882996,0.7023685574531555
White-Caucasian,48,Many priors,"At 48, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.02173890359699726,0.5157287120819092,0.4625323712825775
Non-White,59,Many priors,"At 59, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.02240503579378128,0.5472872257232666,0.4303077161312103
White-Caucasian,53,Many priors,"This 53-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.1156512051820755,0.8427671790122986,0.04158155247569084
Non-White,53,Many priors,"This 53-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10357457399368286,0.8273686766624451,0.06905674934387207
Non-White,65,Many priors,"At 65, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.022708553820848465,0.5420553684234619,0.4352360665798187
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07882466167211533,0.8119310736656189,0.10924424231052399
White-Caucasian,56,Many priors,"At 56, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.019960671663284302,0.5065426230430603,0.4734967350959778
White-Caucasian,50,Many priors,"This 50-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10830077528953552,0.8414602279663086,0.0502389520406723
White-Caucasian,51,Many priors,"At 51, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.020132174715399742,0.4991016983985901,0.48076608777046204
Non-White,60,Some priors,"This 60-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07608701288700104,0.8316638469696045,0.09224916249513626
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.012055850587785244,0.29399019479751587,0.6939539313316345
White-Caucasian,53,Many priors,"A 53-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6357150077819824,0.3577410876750946,0.006543977186083794
Non-White,57,Some priors,"At 57, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.019796067848801613,0.5378889441490173,0.4423149824142456
White-Caucasian,47,Many priors,"A 47-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.01861678436398506,0.48792991042137146,0.49345332384109497
Non-White,44,Some priors,"At 44, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.020730281248688698,0.5283612012863159,0.4509085416793823
White-Caucasian,42,Many priors,"A 42-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6335077285766602,0.3601921796798706,0.006300000473856926
White-Caucasian,36,Some priors,"A 36-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.5927731394767761,0.4007374048233032,0.006489424500614405
Non-White,64,Many priors,"A 64-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.018247481435537338,0.4240468740463257,0.5577055811882019
White-Caucasian,42,Many priors,"This 42-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.12750093638896942,0.8395639061927795,0.03293514624238014
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6749038696289062,0.31825217604637146,0.006843956653028727
White-Caucasian,48,Many priors,"This 48-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.11813459545373917,0.8435847759246826,0.03828062862157822
White-Caucasian,52,Some priors,"This 52-year-old White-Caucasian, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.08993864059448242,0.8636208772659302,0.046440500766038895
Non-White,55,Some priors,"At 55, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.02120654098689556,0.5434443354606628,0.43534916639328003
Non-White,56,Many priors,"At 56, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.02079981379210949,0.5158848762512207,0.46331530809402466
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6666977405548096,0.32656407356262207,0.006738216150552034
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6304306983947754,0.362918883562088,0.006650393363088369
Non-White,51,Some priors,"This 51-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07691430300474167,0.856243908405304,0.06684182584285736
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.019568758085370064,0.4837680459022522,0.4966632127761841
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.012227831408381462,0.3092879354953766,0.6784842014312744
Non-White,53,Many priors,"This 53-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10357457399368286,0.8273686766624451,0.06905674934387207
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6162911653518677,0.37698060274124146,0.006728172302246094
Non-White,54,Many priors,"A 54-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6610463857650757,0.33186522126197815,0.007088405080139637
White-Caucasian,58,Many priors,"A 58-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6085511445999146,0.3844744563102722,0.0069743855856359005
White-Caucasian,51,No prior convictions,"This 51-year-old White-Caucasian, with No prior convictions, lives within a steady rhythm of days that hum with quiet predictability.",0.050671618431806564,0.6796836256980896,0.26964476704597473
Non-White,40,Many priors,"At 40, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.024055177345871925,0.5356611609458923,0.4402836561203003
Non-White,52,Some priors,"At 52, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.020210612565279007,0.5525187253952026,0.42727068066596985
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6666977405548096,0.32656407356262207,0.006738216150552034
Non-White,46,Some priors,"This 46-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07761145383119583,0.8540263175964355,0.06836217641830444
Non-White,54,Many priors,"At 54, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.02178215980529785,0.5159438848495483,0.4622739553451538
Non-White,58,Many priors,"At 58, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.02076439931988716,0.5315712690353394,0.44766438007354736
Non-White,50,No prior convictions,"This 50-year-old Non-White, with No prior convictions, lives within a steady rhythm of days that hum with quiet predictability.",0.04206019639968872,0.5539705157279968,0.40396928787231445
White-Caucasian,52,Many priors,"At 52, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.01943358965218067,0.5024817585945129,0.47808465361595154
White-Caucasian,61,No prior convictions,"At 61, this White-Caucasian with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.016274739056825638,0.3743654191493988,0.609359860420227
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.1141614019870758,0.8507013916969299,0.035137277096509933
Non-White,68,Many priors,"This 68-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10838420689105988,0.8311556577682495,0.060460105538368225
Non-White,53,Many priors,"This 53-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10357457399368286,0.8273686766624451,0.06905674934387207
White-Caucasian,37,Many priors,"At 37, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.021552126854658127,0.5169879198074341,0.4614599943161011
Non-White,55,Many priors,"This 55-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09654038399457932,0.8291574120521545,0.07430215924978256
Non-White,52,Many priors,"At 52, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.020515386015176773,0.5216315388679504,0.4578530490398407
White-Caucasian,59,Many priors,"A 59-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.020288996398448944,0.5066141486167908,0.47309690713882446
Non-White,54,Many priors,"This 54-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09144630283117294,0.8242348432540894,0.08431889116764069
Non-White,49,No prior convictions,"This 49-year-old Non-White, with No prior convictions, lives within a steady rhythm of days that hum with quiet predictability.",0.050091926008462906,0.6414146423339844,0.308493435382843
White-Caucasian,41,Many priors,"A 41-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6327756643295288,0.3608540892601013,0.006370219402015209
Non-White,48,Many priors,"This 48-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10310424864292145,0.8348422646522522,0.06205349415540695
White-Caucasian,44,Many priors,"This 44-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.11917942762374878,0.845247745513916,0.0355728454887867
Non-White,45,Many priors,"At 45, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.01827281154692173,0.4399513006210327,0.5417758822441101
Non-White,54,Many priors,"A 54-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.017362963408231735,0.38867509365081787,0.5939618945121765
Non-White,61,Many priors,"A 61-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.0191896241158247,0.42670974135398865,0.5541006326675415
White-Caucasian,52,Many priors,"At 52, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.01943358965218067,0.5024817585945129,0.47808465361595154
Non-White,41,Some priors,"A 41-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6420210003852844,0.35105445981025696,0.006924591492861509
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.017760371789336205,0.3905644118785858,0.5916751623153687
White-Caucasian,58,Many priors,"A 58-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6085511445999146,0.3844744563102722,0.0069743855856359005
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07882466167211533,0.8119310736656189,0.10924424231052399
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.45118698477745056,0.5378519296646118,0.010961024090647697
Non-White,50,Many priors,"This 50-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09989071637392044,0.826614499092102,0.07349474728107452
White-Caucasian,44,Many priors,"This 44-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.11917942762374878,0.845247745513916,0.0355728454887867
White-Caucasian,54,Some priors,"A 54-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.015023520216345787,0.43780604004859924,0.5471704006195068
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.015942640602588654,0.3754528760910034,0.6086044907569885
Non-White,52,Many priors,"This 52-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10196503251791,0.8324846625328064,0.06555036455392838
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.020413635298609734,0.49766504764556885,0.48192137479782104
Non-White,46,Many priors,"At 46, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.02247367985546589,0.5284950137138367,0.4490313231945038
White-Caucasian,55,Many priors,"This 55-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.11033563315868378,0.8480685949325562,0.04159572720527649
White-Caucasian,47,Many priors,"At 47, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.018648920580744743,0.4715483784675598,0.5098026394844055
Non-White,62,Many priors,"A 62-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6868445873260498,0.30642491579055786,0.006730461027473211
Non-White,47,Many priors,"A 47-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.66218101978302,0.33094051480293274,0.006878439337015152
White-Caucasian,51,Many priors,"A 51-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6133350729942322,0.380125492811203,0.006539529655128717
Non-White,56,Many priors,"A 56-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.017319180071353912,0.39186134934425354,0.5908194780349731
Non-White,40,Many priors,"At 40, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.024055177345871925,0.5356611609458923,0.4402836561203003
Non-White,37,Some priors,"A 37-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6511490941047668,0.3422277569770813,0.00662312051281333
White-Caucasian,39,Some priors,"A 39-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.01727556623518467,0.4871474802494049,0.49557700753211975
White-Caucasian,58,Many priors,"A 58-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6085511445999146,0.3844744563102722,0.0069743855856359005
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.4977015256881714,0.48986178636550903,0.012436635792255402
White-Caucasian,67,Many priors,"A 67-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.629848301410675,0.36362260580062866,0.006529039703309536
Non-White,46,Some priors,"A 46-year-old Non-White with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.01509400736540556,0.408263623714447,0.5766423940658569
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.01921670325100422,0.4355672299861908,0.5452160239219666
Non-White,60,No prior convictions,"A 60-year-old Non-White with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.48576411604881287,0.5000710487365723,0.01416485570371151
Non-White,64,No prior convictions,"A 64-year-old Non-White with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.01216613594442606,0.2948972284793854,0.6929365992546082
Non-White,64,Some priors,"At 64, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.020730117335915565,0.6094181537628174,0.3698517680168152
White-Caucasian,58,Many priors,"This 58-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10727066546678543,0.8493860363960266,0.043343253433704376
Non-White,57,Many priors,"A 57-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.660858154296875,0.33205047249794006,0.007091456558555365
White-Caucasian,54,Many priors,"This 54-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10293685644865036,0.8487377166748047,0.04832536354660988
White-Caucasian,55,Many priors,"This 55-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.11033563315868378,0.8480685949325562,0.04159572720527649
Non-White,46,Some priors,"At 46, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.021991834044456482,0.555820107460022,0.42218804359436035
Non-White,44,Many priors,"This 44-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10278989374637604,0.8349526524543762,0.06225743517279625
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6323920488357544,0.36047428846359253,0.007133668288588524
Non-White,48,Some priors,"At 48, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.021760039031505585,0.5461798906326294,0.43206003308296204
White-Caucasian,46,Many priors,"This 46-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.11890966445207596,0.8473373651504517,0.0337529219686985
White-Caucasian,54,Some priors,"A 54-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.5653882026672363,0.4273655116558075,0.007246233057230711
Non-White,56,Many priors,"This 56-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.092723049223423,0.829857349395752,0.07741962373256683
White-Caucasian,50,Some priors,"This 50-year-old White-Caucasian, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.08132534474134445,0.8510106205940247,0.06766406446695328
White-Caucasian,60,Some priors,"This 60-year-old White-Caucasian, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.08560191839933395,0.8506152629852295,0.06378281861543655
White-Caucasian,42,Many priors,"A 42-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.01974494196474552,0.49520090222358704,0.4850541353225708
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.019568758085370064,0.4837680459022522,0.4966632127761841
White-Caucasian,44,Many priors,"A 44-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.632033109664917,0.3616386651992798,0.006328241433948278
White-Caucasian,36,No prior convictions,"A 36-year-old White-Caucasian with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.46212032437324524,0.5271691083908081,0.010710584931075573
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6229779124259949,0.3704845607280731,0.006537537090480328
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6229779124259949,0.3704845607280731,0.006537537090480328
Non-White,60,Many priors,"This 60-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10117054730653763,0.8223734498023987,0.0764559954404831
White-Caucasian,54,Many priors,"This 54-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10293685644865036,0.8487377166748047,0.04832536354660988
White-Caucasian,42,Many priors,"A 42-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6335077285766602,0.3601921796798706,0.006300000473856926
Non-White,62,Many priors,"This 62-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.1168438121676445,0.8323866724967957,0.05076952278614044
White-Caucasian,58,Many priors,"This 58-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10727066546678543,0.8493860363960266,0.043343253433704376
Non-White,54,Many priors,"A 54-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6610463857650757,0.33186522126197815,0.007088405080139637
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6749038696289062,0.31825217604637146,0.006843956653028727
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.020413635298609734,0.49766504764556885,0.48192137479782104
White-Caucasian,47,Many priors,"A 47-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.01861678436398506,0.48792991042137146,0.49345332384109497
Non-White,57,Many priors,"At 57, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.020364008843898773,0.5108442902565002,0.4687916934490204
Non-White,63,Many priors,"This 63-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.12004147469997406,0.8274343609809875,0.052524175494909286
White-Caucasian,60,Many priors,"At 60, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.02317279763519764,0.5413158535957336,0.4355113208293915
Non-White,46,Some priors,"A 46-year-old Non-White with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.01509400736540556,0.408263623714447,0.5766423940658569
White-Caucasian,42,Many priors,"This 42-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.12750093638896942,0.8395639061927795,0.03293514624238014
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.022343795746564865,0.4615793228149414,0.5160768628120422
White-Caucasian,37,Many priors,"This 37-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.1263972669839859,0.8430651426315308,0.030537569895386696
Non-White,52,Many priors,"At 52, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.020515386015176773,0.5216315388679504,0.4578530490398407
Non-White,48,Many priors,"At 48, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.02220633067190647,0.5175645351409912,0.46022915840148926
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.4977015256881714,0.48986178636550903,0.012436635792255402
Non-White,38,Many priors,"A 38-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.01961124874651432,0.43474045395851135,0.5456483364105225
White-Caucasian,53,Many priors,"At 53, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.019931543618440628,0.47884637117385864,0.5012220740318298
White-Caucasian,46,Many priors,"This 46-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.11890966445207596,0.8473373651504517,0.0337529219686985
White-Caucasian,41,Some priors,"A 41-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.582683265209198,0.41052260994911194,0.006794178392738104
White-Caucasian,29,Many priors,"At 29, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.023289335891604424,0.5768235325813293,0.3998871147632599
Non-White,49,Many priors,"This 49-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.1076703816652298,0.8352550864219666,0.05707450211048126
White-Caucasian,62,Many priors,"At 62, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.022993648424744606,0.5764530301094055,0.40055331587791443
White-Caucasian,61,Many priors,"At 61, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.023022500798106194,0.5552496314048767,0.4217279255390167
Non-White,46,Some priors,"This 46-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07761145383119583,0.8540263175964355,0.06836217641830444
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07882466167211533,0.8119310736656189,0.10924424231052399
Non-White,53,No prior convictions,"This 53-year-old Non-White, with No prior convictions, lives within a steady rhythm of days that hum with quiet predictability.",0.04496663808822632,0.5787228345870972,0.3763104975223541
Non-White,43,No prior convictions,"This 43-year-old Non-White, with No prior convictions, lives within a steady rhythm of days that hum with quiet predictability.",0.046871740370988846,0.607929527759552,0.34519875049591064
White-Caucasian,52,Many priors,"A 52-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6337950229644775,0.3596041798591614,0.006600785069167614
White-Caucasian,55,No prior convictions,"This 55-year-old White-Caucasian, with No prior convictions, lives within a steady rhythm of days that hum with quiet predictability.",0.0472070686519146,0.6318963766098022,0.32089659571647644
Non-White,58,Many priors,"A 58-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.01813957467675209,0.4144296646118164,0.5674307942390442
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6323920488357544,0.36047428846359253,0.007133668288588524
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.019568758085370064,0.4837680459022522,0.4966632127761841
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.01932339370250702,0.4217492938041687,0.5589272975921631
White-Caucasian,44,Some priors,"At 44, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.01998867839574814,0.5217719674110413,0.45823934674263
White-Caucasian,48,Many priors,"At 48, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.02173890359699726,0.5157287120819092,0.4625323712825775
Non-White,52,Some priors,"A 52-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.6471319198608398,0.34581294655799866,0.007055144291371107
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.4813820421695709,0.504320502281189,0.01429742295295
Non-White,44,Many priors,"This 44-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10278989374637604,0.8349526524543762,0.06225743517279625
White-Caucasian,60,Some priors,"A 60-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.017897063866257668,0.47036466002464294,0.5117383003234863
Non-White,48,Many priors,"At 48, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.02220633067190647,0.5175645351409912,0.46022915840148926
White-Caucasian,49,Many priors,"At 49, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.022130196914076805,0.5313825011253357,0.44648730754852295
White-Caucasian,44,Many priors,"A 44-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.02032998390495777,0.5066434741020203,0.4730265736579895
Non-White,33,Many priors,"This 33-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.11832542717456818,0.8392863273620605,0.04238829389214516
Non-White,56,Some priors,"This 56-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.06935009360313416,0.8378667831420898,0.0927831381559372
Non-White,55,Many priors,"This 55-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09654038399457932,0.8291574120521545,0.07430215924978256
